team,year,conference,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,sacks,tacklesForLoss,thirdDownConversions,thirdDowns,totalYards,turnovers
Houston,2023,Big 12,230.0,7.0,27.0,2.0,5.0,12.0,1.0,152.0,13.0,2.0,625.0,29.0,2897.0,407.0,260.0,9.0,24.0,68.0,590.0,20118.0,0.0,100.0,15.0,359.0,10.0,1425.0,23.0,60.0,56.0,154.0,4322.0,15.0
Idaho,2007,Western Athletic,234.0,17.0,30.0,13.0,15.0,12.0,0.0,164.0,23.0,,,,2513.0,392.0,177.0,11.0,14.0,82.0,777.0,12572.0,2.0,339.0,29.0,474.0,14.0,1898.0,,,60.0,189.0,4196.0,36.0
Idaho,2008,Western Athletic,212.0,6.0,24.0,14.0,9.0,12.0,0.0,51.0,20.0,,,,2507.0,379.0,200.0,9.0,20.0,73.0,684.0,13173.0,1.0,92.0,20.0,424.0,9.0,1598.0,,,72.0,176.0,3851.0,34.0
Idaho,2009,Western Athletic,287.0,10.0,14.0,8.0,7.0,13.0,1.0,123.0,15.0,1.0,1270.0,61.0,3873.0,396.0,240.0,7.0,28.0,87.0,769.0,14463.0,0.0,153.0,25.0,455.0,25.0,2137.0,,,76.0,158.0,5864.0,23.0
Idaho,2010,Western Athletic,259.0,8.0,19.0,11.0,19.0,13.0,0.0,119.0,17.0,1.0,1299.0,61.0,4189.0,549.0,313.0,11.0,27.0,87.0,866.0,14912.0,0.0,81.0,38.0,373.0,12.0,1146.0,,,86.0,198.0,5028.0,28.0
Idaho,2011,Western Athletic,187.0,9.0,16.0,10.0,11.0,12.0,2.0,164.0,16.0,1.0,1312.0,65.0,2421.0,419.0,221.0,9.0,11.0,76.0,714.0,12296.0,3.0,255.0,30.0,391.0,12.0,1359.0,,,54.0,185.0,3618.0,26.0
Idaho,2012,Western Athletic,188.0,8.0,18.0,17.0,13.0,12.0,0.0,112.0,22.0,1.0,839.0,49.0,2690.0,448.0,262.0,9.0,15.0,87.0,767.0,21623.0,0.0,17.0,17.0,350.0,3.0,1056.0,,,49.0,176.0,3746.0,39.0
Idaho,2013,FBS Independents,231.0,15.0,35.0,14.0,9.0,12.0,0.0,67.0,13.0,0.0,991.0,48.0,2770.0,424.0,224.0,10.0,15.0,77.0,608.0,23582.0,0.0,131.0,28.0,501.0,12.0,1650.0,,,69.0,209.0,4420.0,27.0
Idaho,2014,Sun Belt,260.0,20.0,35.0,8.0,9.0,11.0,0.0,46.0,20.0,0.0,1016.0,48.0,3018.0,442.0,257.0,8.0,13.0,74.0,712.0,20979.0,0.0,80.0,14.0,439.0,22.0,1558.0,,,76.0,181.0,4576.0,28.0
Idaho,2015,Sun Belt,277.0,15.0,24.0,8.0,11.0,12.0,1.0,45.0,15.0,0.0,747.0,43.0,3372.0,472.0,297.0,6.0,17.0,54.0,511.0,22778.0,0.0,22.0,11.0,458.0,23.0,1777.0,,,76.0,185.0,5149.0,23.0
Idaho,2016,Sun Belt,281.0,13.0,22.0,6.0,9.0,13.0,1.0,130.0,11.0,0.0,981.0,53.0,3240.0,432.0,265.0,17.0,19.0,73.0,680.0,25014.0,2.0,148.0,19.0,489.0,24.0,1925.0,24.0,67.0,72.0,182.0,5165.0,17.0
Idaho,2017,Sun Belt,210.0,9.0,25.0,9.0,9.0,12.0,0.0,131.0,7.0,0.0,529.0,32.0,2699.0,378.0,230.0,9.0,21.0,64.0,567.0,22211.0,0.0,77.0,13.0,446.0,10.0,1495.0,27.0,90.0,65.0,182.0,4194.0,16.0
Illinois,2007,Big Ten,277.0,6.0,8.0,12.0,9.0,13.0,0.0,46.0,15.0,,,,2293.0,323.0,182.0,17.0,2.0,64.0,636.0,14440.0,1.0,177.0,35.0,595.0,21.0,3338.0,,,78.0,181.0,5525.0,27.0
Illinois,2008,Big Ten,257.0,5.0,15.0,12.0,16.0,12.0,1.0,73.0,16.0,,,,3393.0,393.0,223.0,6.0,22.0,66.0,612.0,12901.0,0.0,117.0,25.0,460.0,17.0,2034.0,,,67.0,162.0,5266.0,28.0
Illinois,2009,Big Ten,237.0,12.0,18.0,8.0,11.0,12.0,1.0,175.0,12.0,0.0,1101.0,58.0,2485.0,331.0,184.0,5.0,15.0,79.0,739.0,13176.0,0.0,60.0,24.0,497.0,22.0,2405.0,,,68.0,174.0,4722.0,20.0
Illinois,2010,Big Ten,268.0,9.0,11.0,7.0,16.0,13.0,3.0,199.0,12.0,0.0,968.0,49.0,2111.0,284.0,165.0,11.0,18.0,79.0,713.0,16093.0,0.0,60.0,45.0,619.0,29.0,3199.0,,,72.0,177.0,5162.0,19.0
Illinois,2011,Big Ten,251.0,9.0,21.0,15.0,12.0,13.0,2.0,81.0,13.0,0.0,534.0,34.0,2653.0,362.0,226.0,10.0,14.0,64.0,549.0,15385.0,0.0,70.0,49.0,550.0,21.0,2232.0,,,82.0,194.0,4624.0,28.0
Illinois,2012,Big Ten,198.0,6.0,15.0,16.0,11.0,12.0,1.0,97.0,14.0,0.0,904.0,49.0,2026.0,354.0,223.0,7.0,11.0,71.0,595.0,22853.0,0.0,35.0,15.0,443.0,12.0,1504.0,,,59.0,173.0,3530.0,30.0
Illinois,2013,Big Ten,288.0,5.0,15.0,7.0,8.0,12.0,0.0,22.0,14.0,1.0,1015.0,52.0,3452.0,455.0,302.0,3.0,23.0,70.0,563.0,20963.0,1.0,272.0,22.0,411.0,20.0,1668.0,,,81.0,170.0,5120.0,21.0
Illinois,2014,Big Ten,249.0,5.0,13.0,10.0,12.0,13.0,3.0,203.0,12.0,0.0,778.0,40.0,3247.0,470.0,287.0,7.0,25.0,79.0,669.0,21936.0,0.0,176.0,21.0,413.0,16.0,1527.0,,,68.0,187.0,4774.0,22.0
Illinois,2015,Big Ten,245.0,11.0,25.0,9.0,8.0,12.0,1.0,195.0,8.0,0.0,614.0,31.0,2921.0,519.0,285.0,13.0,16.0,66.0,589.0,21381.0,2.0,290.0,33.0,388.0,13.0,1551.0,,,74.0,204.0,4472.0,17.0
Illinois,2016,Big Ten,180.0,7.0,16.0,11.0,11.0,12.0,1.0,133.0,9.0,0.0,754.0,40.0,2095.0,358.0,183.0,7.0,13.0,75.0,639.0,18713.0,0.0,101.0,24.0,353.0,14.0,1686.0,28.0,97.0,44.0,155.0,3781.0,20.0
Illinois,2017,Big Ten,174.0,4.0,10.0,7.0,8.0,12.0,1.0,105.0,19.0,0.0,693.0,36.0,2098.0,339.0,168.0,9.0,8.0,85.0,768.0,20336.0,0.0,74.0,12.0,386.0,11.0,1267.0,20.0,54.0,58.0,173.0,3365.0,26.0
Illinois,2018,Big Ten,233.0,8.0,14.0,10.0,5.0,12.0,0.0,159.0,14.0,0.0,666.0,40.0,1988.0,329.0,177.0,15.0,10.0,76.0,781.0,20566.0,1.0,98.0,20.0,493.0,25.0,2931.0,21.0,67.0,58.0,168.0,4919.0,24.0
Illinois,2019,Big Ten,223.0,5.0,14.0,9.0,29.0,13.0,4.0,249.0,9.0,0.0,710.0,35.0,2397.0,364.0,197.0,12.0,19.0,87.0,797.0,19974.0,0.0,119.0,22.0,484.0,19.0,1845.0,36.0,125.0,62.0,177.0,4242.0,18.0
Illinois,2020,Big Ten,144.0,7.0,15.0,5.0,8.0,8.0,0.0,61.0,4.0,0.0,400.0,24.0,1223.0,194.0,91.0,7.0,10.0,39.0,401.0,12983.0,0.0,32.0,4.0,325.0,9.0,1559.0,18.0,45.0,43.0,114.0,2782.0,9.0
Illinois,2021,Big Ten,211.0,5.0,13.0,6.0,10.0,12.0,0.0,39.0,6.0,0.0,49.0,12.0,1874.0,322.0,165.0,9.0,13.0,60.0,633.0,21021.0,0.0,121.0,16.0,468.0,12.0,2083.0,30.0,68.0,68.0,178.0,3957.0,12.0
Illinois,2022,Big Ten,275.0,12.0,25.0,11.0,9.0,13.0,1.0,274.0,5.0,0.0,315.0,16.0,2722.0,393.0,273.0,24.0,15.0,83.0,768.0,25505.0,0.0,147.0,23.0,545.0,18.0,2180.0,27.0,79.0,71.0,186.0,4902.0,16.0
Illinois,2023,Big Ten,244.0,13.0,24.0,10.0,8.0,12.0,2.0,103.0,13.0,0.0,454.0,25.0,3191.0,414.0,261.0,7.0,23.0,79.0,749.0,20449.0,0.0,133.0,12.0,396.0,12.0,1501.0,23.0,57.0,59.0,161.0,4692.0,23.0
Indiana,2007,Big Ten,240.0,9.0,16.0,21.0,13.0,13.0,1.0,303.0,10.0,,,,2998.0,424.0,254.0,17.0,25.0,68.0,622.0,12327.0,0.0,233.0,31.0,424.0,14.0,1829.0,,,76.0,176.0,4603.0,31.0
Indiana,2008,Big Ten,204.0,6.0,23.0,11.0,16.0,12.0,0.0,15.0,12.0,0.0,82.0,6.0,2331.0,358.0,193.0,6.0,11.0,64.0,591.0,12287.0,0.0,144.0,24.0,445.0,19.0,2003.0,,,47.0,170.0,3998.0,23.0
Indiana,2009,Big Ten,217.0,8.0,15.0,7.0,13.0,12.0,0.0,255.0,15.0,2.0,1328.0,55.0,3091.0,440.0,272.0,16.0,17.0,70.0,598.0,12887.0,0.0,103.0,23.0,369.0,15.0,1405.0,,,68.0,174.0,4380.0,22.0
Indiana,2010,Big Ten,260.0,5.0,13.0,8.0,5.0,12.0,1.0,91.0,12.0,0.0,1479.0,63.0,3537.0,513.0,311.0,8.0,25.0,52.0,476.0,13683.0,0.0,61.0,17.0,348.0,13.0,1204.0,,,74.0,169.0,4650.0,20.0
Indiana,2011,Big Ten,240.0,11.0,21.0,7.0,10.0,12.0,1.0,51.0,11.0,1.0,1345.0,70.0,2583.0,378.0,211.0,5.0,10.0,81.0,710.0,12294.0,0.0,46.0,25.0,492.0,18.0,1932.0,,,80.0,196.0,4325.0,18.0
Indiana,2012,Big Ten,272.0,11.0,22.0,3.0,6.0,12.0,0.0,113.0,13.0,1.0,973.0,44.0,3734.0,540.0,331.0,7.0,24.0,68.0,565.0,19048.0,0.0,57.0,14.0,399.0,21.0,1570.0,,,73.0,198.0,5304.0,16.0
Indiana,2013,Big Ten,300.0,12.0,24.0,6.0,10.0,12.0,0.0,55.0,14.0,0.0,1052.0,50.0,3680.0,470.0,279.0,7.0,36.0,62.0,515.0,18507.0,1.0,130.0,11.0,458.0,25.0,2422.0,,,86.0,184.0,6102.0,20.0
Indiana,2014,Big Ten,226.0,7.0,20.0,10.0,4.0,12.0,1.0,110.0,9.0,0.0,928.0,49.0,1697.0,313.0,168.0,13.0,7.0,78.0,713.0,20717.0,0.0,106.0,19.0,539.0,29.0,3163.0,,,55.0,182.0,4860.0,19.0
Indiana,2015,Big Ten,337.0,13.0,29.0,6.0,10.0,13.0,2.0,238.0,8.0,0.0,979.0,51.0,3820.0,461.0,269.0,12.0,27.0,91.0,778.0,22743.0,2.0,199.0,18.0,592.0,27.0,2736.0,,,77.0,203.0,6556.0,14.0
Indiana,2016,Big Ten,279.0,7.0,27.0,11.0,9.0,13.0,2.0,142.0,18.0,0.0,1008.0,52.0,3559.0,456.0,263.0,13.0,21.0,79.0,686.0,21947.0,0.0,179.0,24.0,534.0,18.0,1979.0,33.0,98.0,81.0,203.0,5538.0,29.0
Indiana,2017,Big Ten,252.0,9.0,19.0,7.0,8.0,12.0,0.0,34.0,13.0,0.0,623.0,33.0,3188.0,502.0,306.0,5.0,25.0,71.0,707.0,20437.0,2.0,368.0,29.0,449.0,11.0,1561.0,34.0,85.0,80.0,212.0,4749.0,20.0
Indiana,2018,Big Ten,279.0,13.0,27.0,8.0,13.0,12.0,1.0,85.0,13.0,0.0,325.0,18.0,3089.0,480.0,315.0,13.0,20.0,71.0,727.0,20738.0,1.0,147.0,16.0,428.0,17.0,1888.0,22.0,68.0,78.0,184.0,4977.0,21.0
Indiana,2019,Big Ten,304.0,8.0,18.0,6.0,13.0,13.0,2.0,159.0,9.0,0.0,688.0,37.0,3931.0,473.0,321.0,7.0,24.0,88.0,830.0,26311.0,0.0,68.0,17.0,467.0,24.0,1695.0,38.0,94.0,83.0,178.0,5626.0,15.0
Indiana,2020,Big Ten,161.0,8.0,14.0,6.0,3.0,8.0,0.0,268.0,5.0,0.0,105.0,6.0,2011.0,291.0,167.0,17.0,16.0,34.0,357.0,14818.0,0.0,72.0,10.0,274.0,12.0,875.0,25.0,47.0,44.0,114.0,2886.0,11.0
Indiana,2021,Big Ten,206.0,11.0,22.0,7.0,4.0,12.0,0.0,42.0,15.0,0.0,424.0,29.0,2106.0,390.0,199.0,5.0,9.0,56.0,496.0,21497.0,2.0,156.0,15.0,428.0,13.0,1384.0,17.0,57.0,69.0,187.0,3490.0,22.0
Indiana,2022,Big Ten,230.0,9.0,23.0,5.0,7.0,12.0,0.0,10.0,13.0,2.0,721.0,31.0,2609.0,482.0,260.0,7.0,16.0,60.0,547.0,18459.0,0.0,45.0,14.0,396.0,15.0,1330.0,20.0,63.0,65.0,192.0,3939.0,18.0
Indiana,2023,Big Ten,236.0,9.0,26.0,8.0,2.0,12.0,1.0,98.0,10.0,1.0,657.0,31.0,2548.0,366.0,215.0,10.0,18.0,66.0,612.0,21187.0,0.0,31.0,13.0,434.0,13.0,1456.0,21.0,73.0,62.0,169.0,4004.0,18.0
Iowa,2007,Big Ten,203.0,8.0,16.0,7.0,8.0,12.0,0.0,94.0,7.0,,,,2558.0,376.0,199.0,14.0,17.0,65.0,550.0,12493.0,0.0,307.0,35.0,438.0,11.0,1515.0,,,59.0,187.0,3796.0,14.0
Iowa,2008,Big Ten,269.0,7.0,14.0,15.0,9.0,13.0,1.0,439.0,11.0,,,,2524.0,320.0,187.0,23.0,16.0,53.0,446.0,14997.0,1.0,413.0,51.0,515.0,30.0,2453.0,,,65.0,159.0,4815.0,26.0
Iowa,2009,Big Ten,232.0,2.0,12.0,8.0,9.0,13.0,1.0,307.0,20.0,1.0,894.0,39.0,3119.0,392.0,213.0,21.0,19.0,57.0,447.0,15196.0,1.0,225.0,41.0,454.0,13.0,1485.0,,,70.0,183.0,4372.0,28.0
Iowa,2010,Big Ten,261.0,5.0,10.0,5.0,5.0,13.0,4.0,315.0,6.0,1.0,809.0,32.0,3190.0,357.0,226.0,19.0,26.0,64.0,486.0,14820.0,1.0,180.0,41.0,449.0,16.0,1929.0,,,73.0,158.0,4978.0,11.0
Iowa,2011,Big Ten,265.0,11.0,21.0,10.0,9.0,13.0,2.0,260.0,8.0,0.0,1008.0,46.0,3260.0,412.0,240.0,10.0,25.0,62.0,463.0,13639.0,0.0,111.0,31.0,454.0,18.0,1790.0,,,66.0,166.0,4842.0,18.0
Iowa,2012,Big Ten,209.0,7.0,20.0,3.0,13.0,12.0,2.0,147.0,8.0,1.0,783.0,33.0,2249.0,389.0,223.0,10.0,7.0,55.0,491.0,21315.0,0.0,119.0,17.0,404.0,15.0,1476.0,,,64.0,176.0,3725.0,11.0
Iowa,2013,Big Ten,256.0,5.0,17.0,7.0,8.0,13.0,2.0,174.0,15.0,0.0,857.0,39.0,2562.0,375.0,213.0,13.0,19.0,52.0,425.0,24160.0,2.0,337.0,25.0,557.0,18.0,2339.0,,,88.0,202.0,4901.0,22.0
Iowa,2014,Big Ten,280.0,14.0,23.0,15.0,3.0,13.0,2.0,169.0,7.0,0.0,869.0,47.0,3081.0,437.0,265.0,13.0,21.0,46.0,384.0,24489.0,2.0,123.0,24.0,514.0,22.0,2120.0,,,90.0,201.0,5201.0,22.0
Iowa,2015,Big Ten,283.0,9.0,14.0,11.0,8.0,14.0,4.0,321.0,5.0,0.0,797.0,35.0,2862.0,369.0,227.0,19.0,17.0,73.0,683.0,26571.0,0.0,251.0,18.0,568.0,35.0,2544.0,,,80.0,192.0,5406.0,16.0
Iowa,2016,Big Ten,217.0,11.0,17.0,2.0,9.0,13.0,1.0,56.0,10.0,0.0,831.0,32.0,1991.0,310.0,175.0,9.0,17.0,65.0,538.0,23310.0,1.0,412.0,33.0,502.0,23.0,2234.0,28.0,61.0,56.0,173.0,4225.0,12.0
Iowa,2017,Big Ten,226.0,14.0,22.0,13.0,5.0,13.0,4.0,423.0,6.0,0.0,831.0,34.0,2473.0,355.0,199.0,21.0,27.0,66.0,534.0,23525.0,0.0,123.0,20.0,481.0,17.0,1810.0,29.0,63.0,62.0,180.0,4283.0,19.0
Iowa,2018,Big Ten,259.0,16.0,24.0,6.0,7.0,13.0,1.0,227.0,11.0,0.0,825.0,29.0,2919.0,407.0,241.0,20.0,27.0,62.0,552.0,25363.0,1.0,272.0,27.0,486.0,19.0,1909.0,35.0,72.0,83.0,191.0,4828.0,17.0
Iowa,2019,Big Ten,248.0,15.0,21.0,5.0,11.0,13.0,1.0,73.0,7.0,2.0,531.0,23.0,2976.0,411.0,243.0,12.0,16.0,56.0,421.0,24981.0,0.0,121.0,15.0,453.0,17.0,1789.0,41.0,75.0,78.0,190.0,4765.0,12.0
Iowa,2020,Big Ten,159.0,6.0,9.0,4.0,7.0,8.0,2.0,233.0,5.0,0.0,216.0,12.0,1581.0,248.0,141.0,11.0,9.0,38.0,317.0,14044.0,1.0,223.0,23.0,296.0,18.0,1369.0,22.0,51.0,36.0,107.0,2950.0,9.0
Iowa,2021,Big Ten,232.0,5.0,16.0,8.0,8.0,14.0,3.0,225.0,11.0,1.0,759.0,30.0,2521.0,404.0,222.0,25.0,12.0,57.0,505.0,25271.0,1.0,315.0,41.0,507.0,18.0,1731.0,31.0,67.0,68.0,200.0,4252.0,19.0
Iowa,2022,Big Ten,180.0,5.0,15.0,10.0,14.0,13.0,4.0,206.0,7.0,0.0,438.0,19.0,2037.0,349.0,192.0,15.0,7.0,53.0,420.0,22058.0,0.0,300.0,31.0,423.0,12.0,1234.0,34.0,79.0,49.0,176.0,3271.0,17.0
Iowa,2023,Big Ten,180.0,7.0,14.0,11.0,5.0,14.0,1.0,126.0,11.0,0.0,444.0,19.0,1661.0,348.0,170.0,10.0,9.0,51.0,433.0,23979.0,1.0,319.0,31.0,486.0,11.0,1635.0,32.0,75.0,60.0,204.0,3296.0,22.0
Iowa State,2007,Big 12,230.0,13.0,23.0,12.0,8.0,12.0,2.0,140.0,14.0,,,,2552.0,423.0,254.0,10.0,9.0,56.0,509.0,14195.0,0.0,39.0,27.0,473.0,16.0,1484.0,,,88.0,210.0,3923.0,26.0
Iowa State,2008,Big 12,241.0,10.0,20.0,12.0,18.0,12.0,1.0,208.0,11.0,,,,3092.0,438.0,261.0,11.0,17.0,77.0,679.0,13564.0,0.0,148.0,18.0,403.0,18.0,1661.0,,,67.0,177.0,4642.0,23.0
Iowa State,2009,Big 12,252.0,7.0,12.0,11.0,17.0,13.0,0.0,133.0,17.0,0.0,1115.0,52.0,2507.0,380.0,220.0,15.0,16.0,71.0,648.0,13574.0,0.0,164.0,40.0,516.0,17.0,2340.0,,,79.0,191.0,4741.0,28.0
Iowa State,2010,Big 12,220.0,9.0,23.0,7.0,10.0,12.0,3.0,231.0,10.0,1.0,1185.0,54.0,2282.0,373.0,211.0,13.0,14.0,71.0,616.0,12547.0,1.0,144.0,35.0,455.0,15.0,1718.0,,,68.0,181.0,3809.0,17.0
Iowa State,2011,Big 12,273.0,16.0,29.0,18.0,14.0,13.0,1.0,181.0,17.0,0.0,1552.0,65.0,2913.0,484.0,249.0,10.0,17.0,88.0,680.0,14334.0,0.0,121.0,41.0,538.0,20.0,2265.0,,,89.0,221.0,5025.0,35.0
Iowa State,2012,Big 12,255.0,8.0,14.0,9.0,12.0,13.0,3.0,300.0,17.0,0.0,698.0,36.0,2783.0,458.0,266.0,14.0,28.0,63.0,552.0,21082.0,0.0,121.0,10.0,465.0,10.0,1951.0,,,76.0,198.0,4734.0,26.0
Iowa State,2013,Big 12,227.0,13.0,19.0,8.0,13.0,12.0,0.0,18.0,14.0,2.0,1085.0,50.0,2630.0,415.0,232.0,8.0,19.0,66.0,564.0,22777.0,0.0,178.0,20.0,488.0,16.0,1726.0,,,70.0,203.0,4356.0,22.0
Iowa State,2014,Big 12,256.0,6.0,19.0,5.0,6.0,12.0,0.0,65.0,11.0,0.0,619.0,30.0,2981.0,510.0,282.0,10.0,21.0,51.0,490.0,20432.0,1.0,156.0,14.0,402.0,12.0,1489.0,,,85.0,201.0,4470.0,16.0
Iowa State,2015,Big 12,257.0,13.0,29.0,12.0,8.0,12.0,0.0,23.0,12.0,0.0,690.0,38.0,2716.0,411.0,237.0,5.0,18.0,59.0,489.0,22704.0,1.0,383.0,22.0,498.0,18.0,2184.0,,,78.0,195.0,4900.0,24.0
Iowa State,2016,Big 12,254.0,11.0,23.0,8.0,4.0,12.0,1.0,90.0,8.0,1.0,1017.0,44.0,3106.0,398.0,235.0,9.0,21.0,76.0,681.0,21353.0,0.0,226.0,25.0,458.0,18.0,1953.0,19.0,80.0,76.0,178.0,5059.0,16.0
Iowa State,2017,Big 12,274.0,14.0,20.0,1.0,8.0,13.0,3.0,286.0,9.0,0.0,576.0,29.0,3548.0,477.0,300.0,12.0,27.0,57.0,516.0,23602.0,1.0,181.0,20.0,427.0,16.0,1470.0,26.0,96.0,73.0,186.0,5018.0,10.0
Iowa State,2018,Big 12,250.0,9.0,17.0,10.0,8.0,13.0,1.0,113.0,9.0,0.0,727.0,34.0,3132.0,363.0,237.0,8.0,20.0,62.0,521.0,22417.0,0.0,177.0,15.0,464.0,20.0,1659.0,33.0,91.0,67.0,168.0,4791.0,19.0
Iowa State,2019,Big 12,298.0,9.0,21.0,7.0,12.0,13.0,1.0,102.0,9.0,0.0,477.0,26.0,4047.0,484.0,315.0,6.0,29.0,61.0,497.0,23715.0,0.0,96.0,10.0,412.0,22.0,1729.0,41.0,99.0,64.0,169.0,5776.0,16.0
Iowa State,2020,Big 12,273.0,11.0,16.0,5.0,8.0,12.0,0.0,14.0,9.0,0.0,561.0,21.0,2896.0,372.0,249.0,9.0,20.0,62.0,512.0,23784.0,0.0,59.0,11.0,454.0,31.0,2343.0,28.0,81.0,73.0,161.0,5239.0,14.0
Iowa State,2021,Big 12,280.0,15.0,23.0,5.0,7.0,13.0,1.0,78.0,9.0,0.0,405.0,22.0,3430.0,446.0,313.0,11.0,22.0,63.0,502.0,24110.0,0.0,111.0,17.0,411.0,25.0,2089.0,33.0,85.0,60.0,165.0,5519.0,14.0
Iowa State,2022,Big 12,245.0,15.0,27.0,7.0,14.0,12.0,0.0,84.0,15.0,0.0,348.0,21.0,3141.0,479.0,313.0,7.0,19.0,67.0,548.0,23128.0,0.0,87.0,13.0,394.0,10.0,1286.0,18.0,64.0,80.0,191.0,4427.0,22.0
Iowa State,2023,Big 12,212.0,10.0,16.0,3.0,3.0,13.0,1.0,150.0,8.0,0.0,382.0,19.0,3185.0,381.0,241.0,16.0,23.0,63.0,569.0,22743.0,0.0,128.0,17.0,382.0,16.0,1559.0,21.0,64.0,68.0,174.0,4744.0,11.0
Jacksonville State,2023,Conference USA,289.0,14.0,27.0,9.0,9.0,13.0,0.0,249.0,12.0,0.0,222.0,11.0,2223.0,350.0,182.0,16.0,12.0,63.0,564.0,20844.0,1.0,104.0,18.0,647.0,35.0,3077.0,38.0,91.0,78.0,207.0,5300.0,21.0
James Madison,2022,Sun Belt,249.0,9.0,20.0,10.0,20.0,11.0,2.0,97.0,10.0,0.0,403.0,22.0,2918.0,327.0,200.0,11.0,27.0,56.0,439.0,22204.0,0.0,114.0,20.0,479.0,24.0,2059.0,38.0,96.0,60.0,151.0,4977.0,20.0
James Madison,2023,Sun Belt,275.0,8.0,16.0,4.0,8.0,13.0,2.0,159.0,11.0,0.0,430.0,23.0,3715.0,429.0,289.0,13.0,36.0,72.0,521.0,24420.0,1.0,263.0,20.0,445.0,17.0,1731.0,44.0,115.0,60.0,164.0,5446.0,15.0
Kansas,2007,Big 12,326.0,12.0,20.0,7.0,13.0,13.0,2.0,352.0,7.0,,,,3954.0,475.0,301.0,23.0,36.0,53.0,508.0,14844.0,2.0,215.0,50.0,512.0,28.0,2454.0,,,80.0,187.0,6237.0,14.0
Kansas,2008,Big 12,291.0,8.0,16.0,10.0,10.0,13.0,0.0,122.0,12.0,0.0,28.0,3.0,4137.0,486.0,325.0,14.0,33.0,58.0,538.0,14532.0,1.0,278.0,30.0,435.0,23.0,1591.0,,,91.0,180.0,5237.0,22.0
Kansas,2009,Big 12,281.0,11.0,15.0,12.0,10.0,12.0,1.0,90.0,10.0,1.0,1206.0,57.0,4009.0,506.0,320.0,7.0,22.0,71.0,571.0,13912.0,0.0,171.0,33.0,379.0,20.0,1345.0,,,76.0,176.0,5069.0,22.0
Kansas,2010,Big 12,219.0,10.0,23.0,6.0,5.0,12.0,0.0,18.0,14.0,1.0,1384.0,66.0,2179.0,353.0,203.0,7.0,11.0,72.0,681.0,12625.0,0.0,57.0,24.0,470.0,13.0,1615.0,,,81.0,198.0,3557.0,20.0
Kansas,2011,Big 12,226.0,16.0,26.0,11.0,9.0,12.0,1.0,160.0,12.0,0.0,1426.0,73.0,2211.0,301.0,191.0,8.0,15.0,69.0,540.0,13851.0,0.0,95.0,20.0,543.0,20.0,1913.0,,,73.0,188.0,3922.0,23.0
Kansas,2012,Big 12,239.0,11.0,32.0,10.0,9.0,12.0,1.0,141.0,13.0,0.0,819.0,42.0,1784.0,313.0,148.0,11.0,7.0,45.0,360.0,23077.0,0.0,90.0,11.0,558.0,19.0,2540.0,,,60.0,186.0,4324.0,23.0
Kansas,2013,Big 12,174.0,7.0,28.0,11.0,10.0,12.0,1.0,171.0,12.0,0.0,927.0,44.0,1685.0,329.0,154.0,14.0,9.0,88.0,713.0,21249.0,0.0,203.0,18.0,496.0,12.0,1849.0,,,53.0,190.0,3534.0,23.0
Kansas,2014,Big 12,195.0,4.0,20.0,5.0,12.0,12.0,0.0,168.0,13.0,0.0,909.0,46.0,2435.0,376.0,204.0,9.0,14.0,76.0,669.0,21632.0,1.0,174.0,14.0,466.0,11.0,1454.0,,,69.0,201.0,3889.0,18.0
Kansas,2015,Big 12,212.0,7.0,26.0,11.0,9.0,12.0,1.0,159.0,14.0,1.0,1143.0,57.0,2623.0,452.0,243.0,9.0,12.0,70.0,674.0,20299.0,0.0,26.0,13.0,445.0,10.0,1355.0,,,76.0,208.0,3978.0,25.0
Kansas,2016,Big 12,213.0,5.0,20.0,14.0,12.0,12.0,1.0,131.0,22.0,1.0,868.0,48.0,2885.0,464.0,278.0,10.0,16.0,71.0,654.0,20017.0,0.0,-10.0,10.0,405.0,11.0,1429.0,28.0,90.0,60.0,183.0,4314.0,36.0
Kansas,2017,Big 12,194.0,13.0,24.0,9.0,5.0,12.0,0.0,12.0,17.0,0.0,1045.0,51.0,2717.0,460.0,249.0,4.0,14.0,66.0,537.0,19809.0,0.0,65.0,14.0,391.0,11.0,1231.0,22.0,88.0,58.0,201.0,3948.0,26.0
Kansas,2018,Big 12,214.0,7.0,19.0,7.0,11.0,12.0,3.0,304.0,4.0,0.0,465.0,25.0,2312.0,393.0,230.0,16.0,18.0,78.0,670.0,21436.0,0.0,74.0,15.0,422.0,14.0,1887.0,21.0,67.0,70.0,180.0,4199.0,11.0
Kansas,2019,Big 12,221.0,7.0,20.0,6.0,4.0,12.0,1.0,69.0,14.0,0.0,873.0,45.0,2775.0,389.0,235.0,6.0,25.0,66.0,601.0,19240.0,0.0,46.0,9.0,383.0,10.0,1730.0,20.0,90.0,66.0,167.0,4505.0,20.0
Kansas,2020,Big 12,143.0,10.0,24.0,4.0,6.0,9.0,0.0,23.0,10.0,2.0,1043.0,47.0,1389.0,283.0,155.0,4.0,7.0,51.0,418.0,16617.0,0.0,-5.0,4.0,354.0,9.0,944.0,9.0,42.0,33.0,142.0,2333.0,14.0
