name,team,year,games,wins,losses,cumulative_wins,cumulative_games,career_win_pct
Mike Gundy,Oklahoma State,2006,13,7,6,11,24,0.4583333333333333
Doug Martin,Kent State,2006,12,6,6,12,34,0.35294117647058826
Mack Brown,Texas,2006,13,10,3,173,265,0.6528301886792452
Mike Bellotti,Oregon,2006,13,7,6,97,145,0.6689655172413793
Al Groh,Virginia,2006,12,5,7,68,141,0.48226950354609927
Dick Tomey,San José State,2006,13,9,4,170,299,0.568561872909699
Bret Bielema,Wisconsin,2006,13,12,1,12,13,0.9230769230769231
Brian Kelly,Central Michigan,2006,13,9,4,20,36,0.5555555555555556
Jack Bicknell,Louisiana Tech,2006,13,3,10,102,210,0.4857142857142857
Steve Roberts,Arkansas State,2006,12,6,6,26,60,0.43333333333333335
Charlie Weatherbie,Louisiana Monroe,2006,12,4,8,60,155,0.3870967741935484
Steve Spurrier,South Carolina,2006,13,8,5,157,209,0.7511961722488039
Turner Gill,Buffalo,2006,12,2,10,2,12,0.16666666666666666
Jim Tressel,Ohio State,2006,13,12,1,62,76,0.8157894736842105
Jim Leavitt,South Florida,2006,13,9,4,50,80,0.625
Phil Bennett,SMU,2006,12,6,6,17,58,0.29310344827586204
Chris Scelfo,Tulane,2006,12,4,8,36,93,0.3870967741935484
Dan Hawkins,Colorado,2006,12,2,10,55,76,0.7236842105263158
Sylvester Croom,Mississippi State,2006,12,3,9,9,34,0.2647058823529412
Charlie Weatherbie,Louisiana Monroe,2007,12,6,6,66,167,0.39520958083832336
Chan Gailey,Georgia Tech,2007,12,7,5,44,76,0.5789473684210527
Jim Harbaugh,Stanford,2007,12,4,8,4,12,0.3333333333333333
Al Golden,Temple,2007,12,4,8,5,24,0.20833333333333334
Tommy Tuberville,Auburn,2007,13,9,4,105,158,0.6645569620253164
Al Groh,Virginia,2007,13,9,4,77,154,0.5
Jeff Genyk,Eastern Michigan,2007,12,4,8,13,46,0.2826086956521739
Brent Guy,Utah State,2007,12,2,10,6,35,0.17142857142857143
Pat Hill,Fresno State,2007,13,9,4,85,140,0.6071428571428571
Skip Holtz,East Carolina,2007,13,8,5,20,37,0.5405405405405406
Bob Stoops,Oklahoma,2007,14,11,3,97,119,0.8151260504201681
Phillip Fulmer,Tennessee,2007,14,10,4,146,192,0.7604166666666666
Brady Hoke,Ball State,2007,13,7,6,22,59,0.3728813559322034
Frank Beamer,Virginia Tech,2007,14,11,3,167,254,0.65748031496063
Butch Davis,North Carolina,2007,12,4,8,55,83,0.6626506024096386
Ralph Friedgen,Maryland,2007,13,6,7,56,87,0.6436781609195402
Joe Tiller,Purdue,2007,13,8,5,122,207,0.5893719806763285
Steve Spurrier,South Carolina,2007,12,6,6,163,221,0.7375565610859729
Dan Hawkins,Colorado,2007,13,6,7,61,89,0.6853932584269663
Rick Stockstill,Middle Tennessee,2007,12,5,7,12,25,0.48
Bret Bielema,Wisconsin,2007,13,9,4,21,26,0.8076923076923077
Phil Bennett,SMU,2007,12,1,11,18,70,0.2571428571428571
Mark Dantonio,Michigan State,2007,13,7,6,25,48,0.5208333333333334
Turner Gill,Buffalo,2007,12,5,7,7,24,0.2916666666666667
Mark Snyder,Marshall,2007,12,3,9,12,35,0.34285714285714286
Joe Glenn,Wyoming,2007,12,5,7,26,59,0.4406779661016949
Todd Graham,Tulsa,2007,14,10,4,17,27,0.6296296296296297
Bob Toledo,Tulane,2007,12,4,8,67,137,0.48905109489051096
Mike Stoops,Arizona,2007,12,5,7,17,46,0.3695652173913043
Mike Bellotti,Oregon,2007,13,9,4,106,158,0.6708860759493671
Chris Ault,Nevada,2007,13,6,7,53,85,0.6235294117647059
Frank Solich,Ohio,2007,12,6,6,77,114,0.6754385964912281
Jeff Tedford,California,2007,13,7,6,50,76,0.6578947368421053
Dave Wannstedt,Pittsburgh,2007,12,5,7,16,35,0.45714285714285713
Dick Tomey,San José State,2007,12,5,7,175,311,0.5627009646302251
Mike Gundy,Oklahoma State,2007,13,7,6,18,37,0.4864864864864865
Jim Grobe,Wake Forest,2007,13,9,4,79,152,0.5197368421052632
DeWayne Walker,UCLA,2007,1,0,1,0,1,0.0
Jon Tenuta,Georgia Tech,2007,1,0,1,0,1,0.0
Jim Tressel,Ohio State,2007,13,11,2,73,89,0.8202247191011236
Bobby Bowden,Florida State,2007,13,7,6,341,459,0.7429193899782135
David Bailiff,Rice,2007,12,3,9,3,12,0.25
Gene Chizik,Iowa State,2007,12,3,9,3,12,0.25
Paul Johnson,Navy,2007,12,8,4,45,74,0.6081081081081081
Ted Roof,Duke,2007,12,1,11,6,51,0.11764705882352941
Jeff Bower,Southern Mississippi,2007,13,7,6,118,203,0.5812807881773399
Tyrone Willingham,Washington,2007,13,4,9,76,153,0.49673202614379086
Dennis Erickson,Arizona State,2007,13,10,3,126,180,0.7
Neil Callaway,UAB,2007,12,2,10,2,12,0.16666666666666666
Bill Callahan,Nebraska,2007,12,5,7,27,49,0.5510204081632653
Urban Meyer,Florida,2007,13,9,4,70,86,0.813953488372093
Mack Brown,Texas,2007,13,10,3,183,278,0.658273381294964
Karl Dorrell,UCLA,2007,12,6,6,35,62,0.5645161290322581
Gregg Brandon,Bowling Green,2007,13,8,5,38,62,0.6129032258064516
Mike Riley,Oregon State,2007,13,9,4,47,85,0.5529411764705883
Steve Kragthorpe,Louisville,2007,12,6,6,35,63,0.5555555555555556
Greg Schiano,Rutgers,2007,13,8,5,38,84,0.4523809523809524
Mark Mangino,Kansas,2007,13,12,1,37,73,0.5068493150684932
Chuck Long,San Diego State,2007,12,4,8,7,24,0.2916666666666667
J.D. Brookhart,Akron,2007,12,4,8,22,48,0.4583333333333333
Joe Paterno,Penn State,2007,13,9,4,372,500,0.744
Derek Dooley,Louisiana Tech,2007,12,5,7,5,12,0.4166666666666667
Mario Cristobal,Florida International,2007,12,1,11,1,12,0.08333333333333333
Les Miles,LSU,2007,14,12,2,62,89,0.6966292134831461
Doug Martin,Kent State,2007,12,3,9,15,46,0.32608695652173914
Ed Orgeron,Ole Miss,2007,12,3,9,10,35,0.2857142857142857
Kirk Ferentz,Iowa,2007,12,6,6,61,110,0.5545454545454546
Brian Kelly,Cincinnati,2007,13,10,3,30,49,0.6122448979591837
Ken Niumatalolo,Navy,2007,1,0,1,0,1,0.0
June Jones,Hawai'i,2007,13,12,1,76,117,0.6495726495726496
Randy Shannon,Miami,2007,12,5,7,5,12,0.4166666666666667
Bill Doba,Washington State,2007,12,5,7,30,59,0.5084745762711864
Joe Novak,Northern Illinois,2007,12,2,10,63,139,0.45323741007194246
Lloyd Carr,Michigan,2007,13,9,4,122,162,0.7530864197530864
Stan Brock,Army,2007,12,3,9,3,12,0.25
Pete Carroll,USC,2007,13,11,2,76,90,0.8444444444444444
Houston Nutt,Arkansas,2007,12,8,4,79,134,0.5895522388059702
Tommy West,Memphis,2007,13,7,6,72,144,0.5
Todd Dodge,North Texas,2007,12,2,10,2,12,0.16666666666666666
Rich Rodriguez,West Virginia,2007,12,10,2,60,86,0.6976744186046512
Larry Blakeney,Troy,2007,12,8,4,44,83,0.5301204819277109
Mike Leach,Texas Tech,2007,13,9,4,65,102,0.6372549019607843
Tom O'Brien,NC State,2007,12,5,7,80,132,0.6060606060606061
Randy Edsall,Connecticut,2007,13,9,4,46,94,0.48936170212765956
Tom Amstutz,Toledo,2007,12,5,7,55,87,0.632183908045977
Art Briles,Houston,2007,12,8,4,34,62,0.5483870967741935
Bronco Mendenhall,BYU,2007,13,11,2,28,38,0.7368421052631579
Mark Richt,Georgia,2007,13,11,2,72,91,0.7912087912087912
Howard Schnellenberger,Florida Atlantic,2007,13,8,5,124,228,0.543859649122807
George O'Leary,UCF,2007,14,10,4,74,135,0.5481481481481482
Butch Jones,Central Michigan,2007,14,8,6,8,14,0.5714285714285714
Greg Robinson,Syracuse,2007,12,2,10,7,35,0.2
Gary Patterson,TCU,2007,13,8,5,62,87,0.7126436781609196
Bobby Johnson,Vanderbilt,2007,12,5,7,20,70,0.2857142857142857
Sylvester Croom,Mississippi State,2007,13,8,5,17,47,0.3617021276595745
Tim Brewster,Minnesota,2007,12,1,11,1,12,0.08333333333333333
Troy Calhoun,Air Force,2007,13,9,4,9,13,0.6923076923076923
Rickey Bustle,Louisiana,2007,12,3,9,26,70,0.37142857142857144
Nick Saban,Alabama,2007,13,7,6,98,147,0.6666666666666666
Mike Sanford,UNLV,2007,12,2,10,6,35,0.17142857142857143
Charlie Weis,Notre Dame,2007,12,3,9,22,37,0.5945945945945946
Rocky Long,New Mexico,2007,13,9,4,61,122,0.5
Pat Fitzgerald,Northwestern,2007,12,6,6,10,24,0.4166666666666667
Steve Roberts,Arkansas State,2007,12,5,7,31,72,0.4305555555555556
David Elson,Western Kentucky,2007,12,7,5,7,12,0.5833333333333334
Bill Lynch,Indiana,2007,13,7,6,44,103,0.42718446601941745
Ron Zook,Illinois,2007,13,9,4,36,73,0.4931506849315068
Mike Price,UTEP,2007,12,4,8,108,209,0.5167464114832536
Tommy Bowden,Clemson,2007,13,9,4,87,133,0.6541353383458647
Chris Petersen,Boise State,2007,13,10,3,23,26,0.8846153846153846
Hal Mumme,New Mexico State,2007,13,4,9,28,83,0.3373493975903614
Guy Morriss,Baylor,2007,12,3,9,27,81,0.3333333333333333
Ron Prince,Kansas State,2007,12,5,7,12,25,0.48
Shane Montgomery,Miami (OH),2007,13,6,7,15,36,0.4166666666666667
Sonny Lubick,Colorado State,2007,12,3,9,108,182,0.5934065934065934
Dennis Franchione,Texas A&M,2007,13,7,6,107,190,0.5631578947368421
Kyle Whittingham,Utah,2007,13,9,4,25,39,0.6410256410256411
Gary Pinkel,Missouri,2007,14,12,2,122,199,0.6130653266331658
Jim Leavitt,South Florida,2007,13,9,4,59,93,0.6344086021505376
Jeff Jagodzinski,Boston College,2007,14,11,3,11,14,0.7857142857142857
Rich Brooks,Kentucky,2007,13,8,5,116,264,0.4393939393939394
Bill Cubit,Western Michigan,2007,12,5,7,20,36,0.5555555555555556
Brent Guy,Utah State,2008,12,3,9,9,47,0.19148936170212766
Bret Bielema,Wisconsin,2008,13,7,6,28,39,0.717948717948718
Tommy West,Memphis,2008,13,6,7,78,157,0.4968152866242038
David Cutcliffe,Duke,2008,12,4,8,48,85,0.5647058823529412
Tom Amstutz,Toledo,2008,12,3,9,58,99,0.5858585858585859
Mike Bellotti,Oregon,2008,13,10,3,116,171,0.6783625730994152
Rich Brooks,Kentucky,2008,13,7,6,123,277,0.44404332129963897
Randy Edsall,Connecticut,2008,13,8,5,54,107,0.5046728971962616
Phillip Fulmer,Tennessee,2008,12,5,7,151,204,0.7401960784313726
Tom O'Brien,NC State,2008,13,6,7,86,145,0.593103448275862
Stan Brock,Army,2008,12,3,9,6,24,0.25
Kevin Sumlin,Houston,2008,13,8,5,8,13,0.6153846153846154
Tommy Bowden,Clemson,2008,6,3,3,90,139,0.6474820143884892
Gary Pinkel,Missouri,2008,14,10,4,132,213,0.6197183098591549
June Jones,SMU,2008,12,1,11,77,129,0.5968992248062015
Greg McMackin,Hawai'i,2008,14,7,7,7,14,0.5
Pat Hill,Fresno State,2008,13,7,6,92,153,0.6013071895424836
Pete Carroll,USC,2008,13,12,1,88,103,0.8543689320388349
Houston Nutt,Ole Miss,2008,13,9,4,88,147,0.5986394557823129
Bill Lynch,Indiana,2008,12,3,9,47,115,0.40869565217391307
Rick Stockstill,Middle Tennessee,2008,12,5,7,17,37,0.4594594594594595
Chris Ault,Nevada,2008,13,7,6,60,98,0.6122448979591837
Bob Toledo,Tulane,2008,12,2,10,69,149,0.46308724832214765
Howard Schnellenberger,Florida Atlantic,2008,13,7,6,131,241,0.5435684647302904
Mike Sanford,UNLV,2008,12,5,7,11,47,0.23404255319148937
Steve Fairchild,Colorado State,2008,13,7,6,7,13,0.5384615384615384
Mark Dantonio,Michigan State,2008,13,9,4,34,61,0.5573770491803278
Kirk Ferentz,Iowa,2008,13,9,4,70,123,0.5691056910569106
George O'Leary,UCF,2008,12,4,8,78,147,0.5306122448979592
Jeff Tedford,California,2008,13,9,4,59,89,0.6629213483146067
Dan Hawkins,Colorado,2008,12,5,7,66,101,0.6534653465346535
Stan Parrish,Ball State,2008,1,0,1,2,34,0.058823529411764705
Mark Mangino,Kansas,2008,13,8,5,45,86,0.5232558139534884
Jim Harbaugh,Stanford,2008,12,5,7,9,24,0.375
Chuck Long,San Diego State,2008,12,2,10,9,36,0.25
Mike Price,UTEP,2008,12,5,7,113,221,0.5113122171945701
Dick Tomey,San José State,2008,12,6,6,181,323,0.5603715170278638
Kyle Whittingham,Utah,2008,13,13,0,38,52,0.7307692307692307
J.D. Brookhart,Akron,2008,12,5,7,27,60,0.45
Ron Prince,Kansas State,2008,12,5,7,17,37,0.4594594594594595
Pat Fitzgerald,Northwestern,2008,13,9,4,19,37,0.5135135135135135
Brady Hoke,Ball State,2008,13,12,1,34,72,0.4722222222222222
David Bailiff,Rice,2008,13,10,3,13,25,0.52
Bobby Bowden,Florida State,2008,13,9,4,350,472,0.7415254237288136
Gary Patterson,TCU,2008,13,11,2,73,100,0.73
Joe Paterno,Penn State,2008,13,11,2,383,513,0.746588693957115
Steve Kragthorpe,Louisville,2008,12,5,7,40,75,0.5333333333333333
David Elson,Western Kentucky,2008,12,2,10,9,24,0.375
Bo Pelini,Nebraska,2008,13,9,4,10,14,0.7142857142857143
Jeff Genyk,Eastern Michigan,2008,12,3,9,16,58,0.27586206896551724
Brian Kelly,Cincinnati,2008,14,11,3,41,63,0.6507936507936508
Dabo Swinney,Clemson,2008,7,4,3,4,7,0.5714285714285714
Joe Tiller,Purdue,2008,12,4,8,126,219,0.5753424657534246
Rocky Long,New Mexico,2008,12,4,8,65,134,0.48507462686567165
Steve Spurrier,South Carolina,2008,13,7,6,170,234,0.7264957264957265
Ralph Friedgen,Maryland,2008,13,8,5,64,100,0.64
Dennis Erickson,Arizona State,2008,12,5,7,131,192,0.6822916666666666
Paul Wulff,Washington State,2008,13,2,11,2,13,0.15384615384615385
Gene Chizik,Iowa State,2008,12,2,10,5,24,0.20833333333333334
Chris Petersen,Boise State,2008,13,12,1,35,39,0.8974358974358975
Jerry Kill,Northern Illinois,2008,13,6,7,6,13,0.46153846153846156
Turner Gill,Buffalo,2008,14,8,6,15,38,0.39473684210526316
Nick Saban,Alabama,2008,14,12,2,110,161,0.6832298136645962
Mack Brown,Texas,2008,13,12,1,195,291,0.6701030927835051
Greg Schiano,Rutgers,2008,13,8,5,46,97,0.4742268041237113
Doug Martin,Kent State,2008,12,4,8,19,58,0.3275862068965517
Bobby Petrino,Arkansas,2008,12,5,7,46,62,0.7419354838709677
Mike Gundy,Oklahoma State,2008,13,9,4,27,50,0.54
Bill Stewart,West Virginia,2008,13,9,4,9,13,0.6923076923076923
Bobby Johnson,Vanderbilt,2008,13,7,6,27,83,0.3253012048192771
Todd Graham,Tulsa,2008,14,11,3,28,41,0.6829268292682927
Mark Richt,Georgia,2008,13,10,3,82,104,0.7884615384615384
Charlie Weatherbie,Louisiana Monroe,2008,12,4,8,70,179,0.39106145251396646
Jim Leavitt,South Florida,2008,13,8,5,67,106,0.6320754716981132
Mark Snyder,Marshall,2008,12,4,8,16,47,0.3404255319148936
Butch Jones,Central Michigan,2008,13,8,5,16,27,0.5925925925925926
Tommy Tuberville,Auburn,2008,12,5,7,110,170,0.6470588235294118
Bronco Mendenhall,BYU,2008,13,10,3,38,51,0.7450980392156863
Mike Stoops,Arizona,2008,13,8,5,25,59,0.423728813559322
Tim Brewster,Minnesota,2008,13,7,6,8,25,0.32
Jim Tressel,Ohio State,2008,13,10,3,83,102,0.8137254901960784
Charlie Weis,Notre Dame,2008,13,7,6,29,50,0.58
Ron Zook,Illinois,2008,12,5,7,41,85,0.4823529411764706
Todd Dodge,North Texas,2008,12,1,11,3,24,0.125
Art Briles,Baylor,2008,12,4,8,38,74,0.5135135135135135
Rick Neuheisel,UCLA,2008,12,4,8,70,108,0.6481481481481481
Frank Beamer,Virginia Tech,2008,14,10,4,177,268,0.6604477611940298
Joe Glenn,Wyoming,2008,12,4,8,30,71,0.4225352112676056
Jim Grobe,Wake Forest,2008,13,8,5,87,165,0.5272727272727272
Gregg Brandon,Bowling Green,2008,12,6,6,44,74,0.5945945945945946
Skip Holtz,East Carolina,2008,14,9,5,29,51,0.5686274509803921
Derek Dooley,Louisiana Tech,2008,13,8,5,13,25,0.52
Urban Meyer,Florida,2008,14,13,1,83,100,0.83
Mario Cristobal,Florida International,2008,12,5,7,6,24,0.25
Dave Wannstedt,Pittsburgh,2008,13,9,4,25,48,0.5208333333333334
Neil Callaway,UAB,2008,12,4,8,6,24,0.25
Greg Robinson,Syracuse,2008,12,3,9,10,47,0.2127659574468085
Mike Sherman,Texas A&M,2008,12,4,8,4,12,0.3333333333333333
Jeff Jagodzinski,Boston College,2008,14,9,5,20,28,0.7142857142857143
Paul Johnson,Georgia Tech,2008,13,9,4,54,87,0.6206896551724138
Sylvester Croom,Mississippi State,2008,12,4,8,21,59,0.3559322033898305
Tyrone Willingham,Washington,2008,12,0,12,76,165,0.46060606060606063
Les Miles,LSU,2008,13,8,5,70,102,0.6862745098039216
Mike Leach,Texas Tech,2008,13,11,2,76,115,0.6608695652173913
Troy Calhoun,Air Force,2008,13,8,5,17,26,0.6538461538461539
Butch Davis,North Carolina,2008,13,8,5,63,96,0.65625
Larry Fedora,Southern Mississippi,2008,13,7,6,7,13,0.5384615384615384
Ken Niumatalolo,Navy,2008,13,8,5,8,14,0.5714285714285714
Al Golden,Temple,2008,12,5,7,10,36,0.2777777777777778
Steve Roberts,Arkansas State,2008,12,6,6,37,84,0.44047619047619047
Frank Solich,Ohio,2008,12,4,8,81,126,0.6428571428571429
Randy Shannon,Miami,2008,13,7,6,12,25,0.48
Bob Stoops,Oklahoma,2008,14,12,2,109,133,0.8195488721804511
Hal Mumme,New Mexico State,2008,12,3,9,31,95,0.3263157894736842
Rickey Bustle,Louisiana,2008,12,6,6,32,82,0.3902439024390244
Rich Rodriguez,Michigan,2008,12,3,9,63,98,0.6428571428571429
Bill Cubit,Western Michigan,2008,13,9,4,29,49,0.5918367346938775
Al Groh,Virginia,2008,12,5,7,82,166,0.4939759036144578
Mike Riley,Oregon State,2008,13,9,4,56,98,0.5714285714285714
Larry Blakeney,Troy,2008,13,8,5,52,96,0.5416666666666666
Shane Montgomery,Miami (OH),2008,12,2,10,17,48,0.3541666666666667
Dave Christensen,Wyoming,2009,13,7,6,7,13,0.5384615384615384
Al Golden,Temple,2009,13,9,4,19,49,0.3877551020408163
Bobby Bowden,Florida State,2009,13,7,6,357,485,0.7360824742268042
Les Miles,LSU,2009,13,9,4,79,115,0.6869565217391305
Steve Roberts,Arkansas State,2009,12,4,8,41,96,0.4270833333333333
Brady Hoke,San Diego State,2009,12,4,8,38,84,0.4523809523809524
Tim Beckman,Toledo,2009,12,5,7,5,12,0.4166666666666667
Mike Stoops,Arizona,2009,13,8,5,33,72,0.4583333333333333
Lane Kiffin,Tennessee,2009,13,7,6,7,13,0.5384615384615384
J.D. Brookhart,Akron,2009,12,3,9,30,72,0.4166666666666667
DeWayne Walker,New Mexico State,2009,13,3,10,3,14,0.21428571428571427
Joe Paterno,Penn State,2009,13,11,2,394,526,0.7490494296577946
Mario Cristobal,Florida International,2009,12,3,9,9,36,0.25
Pat Hill,Fresno State,2009,13,8,5,100,166,0.6024096385542169
Ron Zook,Illinois,2009,12,3,9,44,97,0.4536082474226804
Gary Pinkel,Missouri,2009,13,8,5,140,226,0.6194690265486725
Derek Dooley,Louisiana Tech,2009,12,4,8,17,37,0.4594594594594595
Bill Snyder,Kansas State,2009,12,6,6,142,217,0.6543778801843319
Rich Brooks,Kentucky,2009,13,7,6,130,290,0.4482758620689655
Jim Harbaugh,Stanford,2009,13,8,5,17,37,0.4594594594594595
Mike Riley,Oregon State,2009,13,8,5,64,111,0.5765765765765766
Mark Mangino,Kansas,2009,12,5,7,50,98,0.5102040816326531
Dan Mullen,Mississippi State,2009,12,5,7,5,12,0.4166666666666667
Doug Marrone,Syracuse,2009,12,4,8,4,12,0.3333333333333333
Ralph Friedgen,Maryland,2009,12,2,10,66,112,0.5892857142857143
Ron English,Eastern Michigan,2009,12,0,12,0,12,0.0
Bill Lynch,Indiana,2009,12,4,8,51,127,0.4015748031496063
Mark Dantonio,Michigan State,2009,13,6,7,40,74,0.5405405405405406
Bobby Petrino,Arkansas,2009,13,8,5,54,75,0.72
Rickey Bustle,Louisiana,2009,12,6,6,38,94,0.40425531914893614
Larry Fedora,Southern Mississippi,2009,13,7,6,14,26,0.5384615384615384
Troy Calhoun,Air Force,2009,13,8,5,25,39,0.6410256410256411
Bo Pelini,Nebraska,2009,14,10,4,20,28,0.7142857142857143
Nick Saban,Alabama,2009,14,14,0,124,175,0.7085714285714285
Jim Leavitt,South Florida,2009,13,8,5,75,119,0.6302521008403361
David Elson,Western Kentucky,2009,12,0,12,9,36,0.25
Bill Cubit,Western Michigan,2009,12,5,7,34,61,0.5573770491803278
Danny Hope,Purdue,2009,12,5,7,5,12,0.4166666666666667
Charlie Weis,Notre Dame,2009,12,6,6,35,62,0.5645161290322581
Charlie Weatherbie,Louisiana Monroe,2009,12,6,6,76,191,0.39790575916230364
Bob Stoops,Oklahoma,2009,13,8,5,117,146,0.8013698630136986
Jeff Tedford,California,2009,13,8,5,67,102,0.6568627450980392
Jerry Kill,Northern Illinois,2009,13,7,6,13,26,0.5
Steve Sarkisian,Washington,2009,12,5,7,5,12,0.4166666666666667
Mike Price,UTEP,2009,12,4,8,117,233,0.5021459227467812
David Bailiff,Rice,2009,12,2,10,15,37,0.40540540540540543
Todd Graham,Tulsa,2009,12,5,7,33,53,0.6226415094339622
Kyle Whittingham,Utah,2009,13,10,3,48,65,0.7384615384615385
Chris Petersen,Boise State,2009,14,14,0,49,53,0.9245283018867925
Chris Ault,Nevada,2009,13,8,5,68,111,0.6126126126126126
Frank Beamer,Virginia Tech,2009,13,10,3,187,281,0.6654804270462633
Tim Brewster,Minnesota,2009,13,6,7,14,38,0.3684210526315789
Pat Fitzgerald,Northwestern,2009,13,8,5,27,50,0.54
Gary Patterson,TCU,2009,13,12,1,85,113,0.7522123893805309
Mike Sanford,UNLV,2009,12,5,7,16,59,0.2711864406779661
Dabo Swinney,Clemson,2009,14,9,5,13,21,0.6190476190476191
Dick Tomey,San José State,2009,12,2,10,183,335,0.5462686567164179
Mike Leach,Texas Tech,2009,12,8,4,84,127,0.6614173228346457
Frank Spaziani,Boston College,2009,13,8,5,8,13,0.6153846153846154
Bronco Mendenhall,BYU,2009,13,11,2,49,64,0.765625
Michael Haywood,Miami (OH),2009,12,1,11,1,12,0.08333333333333333
Mike Locksley,New Mexico,2009,12,1,11,1,12,0.08333333333333333
George O'Leary,UCF,2009,13,8,5,86,160,0.5375
Mark Snyder,Marshall,2009,13,7,6,23,60,0.38333333333333336
Dennis Erickson,Arizona State,2009,12,4,8,135,204,0.6617647058823529
Butch Jones,Central Michigan,2009,13,11,2,27,40,0.675
Howard Schnellenberger,Florida Atlantic,2009,12,5,7,136,253,0.5375494071146245
Randy Edsall,Connecticut,2009,13,8,5,62,120,0.5166666666666667
Art Briles,Baylor,2009,12,4,8,42,86,0.4883720930232558
Stan Parrish,Ball State,2009,12,2,10,4,46,0.08695652173913043
Jim Tressel,Ohio State,2009,13,11,2,94,115,0.8173913043478261
David Cutcliffe,Duke,2009,12,5,7,53,97,0.5463917525773195
Tommy West,Memphis,2009,12,2,10,80,169,0.47337278106508873
Todd Dodge,North Texas,2009,12,2,10,5,36,0.1388888888888889
Gary Andersen,Utah State,2009,12,4,8,4,12,0.3333333333333333
Bret Bielema,Wisconsin,2009,13,10,3,38,52,0.7307692307692307
Randy Shannon,Miami,2009,13,9,4,21,38,0.5526315789473685
Tom O'Brien,NC State,2009,12,5,7,91,157,0.5796178343949044
Rick Neuheisel,UCLA,2009,13,7,6,77,121,0.6363636363636364
Al Groh,Virginia,2009,12,3,9,85,178,0.47752808988764045
Pete Carroll,USC,2009,13,9,4,97,116,0.8362068965517241
Rich Rodriguez,Michigan,2009,12,5,7,68,110,0.6181818181818182
Steve Fairchild,Colorado State,2009,12,3,9,10,25,0.4
Larry Blakeney,Troy,2009,13,9,4,61,109,0.5596330275229358
Bob Toledo,Tulane,2009,12,3,9,72,161,0.4472049689440994
Bill Stewart,West Virginia,2009,13,9,4,18,26,0.6923076923076923
Houston Nutt,Ole Miss,2009,13,9,4,97,160,0.60625
Mark Richt,Georgia,2009,13,8,5,90,117,0.7692307692307693
June Jones,SMU,2009,13,8,5,85,142,0.5985915492957746
Brian Kelly,Cincinnati,2009,12,12,0,53,75,0.7066666666666667
Dave Wannstedt,Pittsburgh,2009,13,10,3,35,61,0.5737704918032787
Urban Meyer,Florida,2009,14,13,1,96,114,0.8421052631578947
Dave Clawson,Bowling Green,2009,13,7,6,7,13,0.5384615384615384
Jim Grobe,Wake Forest,2009,12,5,7,92,177,0.519774011299435
Dan Hawkins,Colorado,2009,12,3,9,69,113,0.6106194690265486
Paul Rhoads,Iowa State,2009,13,7,5,7,13,0.5384615384615384
Skip Holtz,East Carolina,2009,14,9,5,38,65,0.5846153846153846
Ken Niumatalolo,Navy,2009,14,10,4,18,28,0.6428571428571429
Bobby Johnson,Vanderbilt,2009,12,2,10,29,95,0.30526315789473685
Mack Brown,Texas,2009,14,13,1,208,305,0.6819672131147541
Greg Schiano,Rutgers,2009,13,9,4,55,110,0.5
Frank Solich,Ohio,2009,14,9,5,90,140,0.6428571428571429
Steve Kragthorpe,Louisville,2009,12,4,8,44,87,0.5057471264367817
Chip Kelly,Oregon,2009,13,10,3,10,13,0.7692307692307693
Neil Callaway,UAB,2009,12,5,7,11,36,0.3055555555555556
