team,year,conference,expected_wins,win_pct,recent_win_pct,prev_win_pct,elo,fpi,conference_rating,recruiting_rank,recruiting_rating,talent_level,blue_chip,blue_chip_ratio,passing_usage,rushing_usage,usages,totalYards,turnover_margin,total_tds,off_drives,def_drives,off_explode,def_explode,off_ppa,def_ppa,off_success_rate,def_success_rate,coach,career_win_pct,sor,sos
South Alabama,2021,Sun Belt,5.1,0.4166666666666667,0.3454545454545454,0.3636363636363636,1149.0,-13.168,-2.78,122,107.68,122.7625,0.0,0.0,0.755,0.497,0.655,3956.0,-2.0,25.0,127,127,1.3594030001607595,1.240013779796925,0.1151482436715381,0.217981439869005,0.3825065274151436,0.4648648648648649,Kane Wommack,0.0,109.0,116
South Alabama,2023,Sun Belt,7.8,0.5384615384615384,0.3925925925925926,0.7692307692307693,1485.0,-1.447,-2.407142857142857,90,154.95,130.64,0.0,0.0,0.998,0.816,0.856,5515.0,8.0,47.0,157,155,1.293536129592333,1.28234221973042,0.230934613571599,0.1136982245826775,0.4267650158061117,0.375,Kane Wommack,0.6,38.0,104
South Carolina,2014,SEC,5.4,0.5384615384615384,0.6285714285714286,0.8461538461538461,2045.0,20.663,15.45,19,239.33,239.05,10.0,0.3052631578947368,0.249,0.718,0.57,5880.0,13.0,57.0,146,152,1.010950661063426,0.9701902314553468,0.1750685124998527,0.0738448597150612,0.4594594594594595,0.4197218710493047,Steve Spurrier,0.73,7.0,28
South Carolina,2015,SEC,3.9,0.25,0.6223404255319149,0.5384615384615384,1719.0,11.433,17.957142857142856,20,230.49,235.65,5.0,0.3295454545454545,0.043,0.444,0.284,5754.0,-2.0,51.0,157,155,1.2374797338450227,1.118768000699188,0.2244143845860471,0.2122670242525448,0.4654811715481171,0.4803493449781659,Shawn Elliott,0.0,41.0,14
South Carolina,2015,SEC,3.9,0.25,0.6223404255319149,0.5384615384615384,1719.0,11.433,17.957142857142856,20,230.49,235.65,5.0,0.3295454545454545,0.043,0.444,0.284,5754.0,-2.0,51.0,157,155,1.2374797338450227,1.118768000699188,0.2244143845860471,0.2122670242525448,0.4654811715481171,0.4803493449781659,Steve Spurrier,0.7220447284345048,41.0,14
South Carolina,2016,SEC,6.6,0.4615384615384615,0.6,0.25,1579.0,4.283,13.835714285714284,25,216.77,227.65,5.0,0.2747252747252747,0.893,0.46,0.564,4346.0,5.0,28.0,140,140,1.3108225479377884,1.1939915162031391,0.1351096889792066,0.2457337102363669,0.3982300884955752,0.4692218350754936,Will Muschamp,0.5714285714285714,81.0,50
South Carolina,2017,SEC,7.7,0.6923076923076923,0.5915492957746479,0.4615384615384615,1428.0,-0.306,10.157142857142857,21,227.58,228.5425,5.0,0.2777777777777778,0.49,0.686,0.695,4518.0,7.0,32.0,164,163,1.179015842563845,1.1606077273467896,0.1151338253618203,0.1683437433835611,0.4067796610169492,0.4568421052631579,Will Muschamp,0.5483870967741935,62.0,42
South Carolina,2018,SEC,5.6,0.5384615384615384,0.5973451327433629,0.6923076923076923,1608.0,7.426,12.757142857142856,18,242.04,229.22000000000003,8.0,0.2527472527472527,0.995,0.975,0.94,4382.0,11.0,34.0,154,152,1.1157743730850054,1.103766187946457,0.1371812041744494,0.1126978632917938,0.4324324324324324,0.4235294117647059,Will Muschamp,0.5733333333333334,21.0,28
South Carolina,2019,SEC,4.3,0.3333333333333333,0.5941422594142259,0.5384615384615384,1548.0,8.264,18.642857142857142,17,247.26,233.4125,7.0,0.2747252747252747,0.874,0.804,0.772,5550.0,-5.0,47.0,152,158,1.2584166616621133,1.0436716721121462,0.2118273802061566,0.2221107893502548,0.4498308906426155,0.4865134865134865,Will Muschamp,0.5681818181818182,36.0,1
South Carolina,2020,SEC,2.7,0.2,0.5816733067729084,0.3333333333333333,1497.0,6.859,12.157142857142857,18,250.12,241.75,10.0,0.3370786516853932,0.93,0.242,0.579,4463.0,6.0,30.0,155,156,1.1432090303555018,1.176385145103062,0.0845718900216405,0.1422451232725125,0.4061784897025172,0.4163783160322952,Mike Bobo,0.4444444444444444,49.0,26
South Carolina,2020,SEC,2.7,0.2,0.5816733067729084,0.3333333333333333,1497.0,6.859,12.157142857142857,18,250.12,241.75,10.0,0.3370786516853932,0.93,0.242,0.579,4463.0,6.0,30.0,155,156,1.1432090303555018,1.176385145103062,0.0845718900216405,0.1422451232725125,0.4061784897025172,0.4163783160322952,Will Muschamp,0.54,49.0,26
South Carolina,2021,SEC,6.9,0.5384615384615384,0.5670498084291188,0.2,1335.0,-1.709,6.421428571428572,76,157.05,224.1175,0.0,0.3125,0.239,0.749,0.518,3543.0,-4.0,27.0,112,112,1.2977372496496142,1.1813275379762955,0.1714123847728704,0.312465581903561,0.4162826420890937,0.5058479532163743,Shane Beamer,0.0,93.0,9
South Carolina,2022,SEC,6.8,0.6153846153846154,0.5656934306569343,0.5384615384615384,1480.0,0.271,11.628571428571428,25,220.16,218.6475,7.0,0.2891566265060241,0.438,0.497,0.548,4388.0,4.0,31.0,149,158,1.292943452480786,1.1948775057478644,0.155453112485513,0.1566311746595644,0.4002447980416156,0.4287484510532837,Shane Beamer,0.5384615384615384,43.0,13
South Carolina,2023,SEC,5.6,0.4166666666666667,0.5679442508710801,0.6153846153846154,1620.0,4.416,14.592857142857143,16,256.14,220.8675,12.0,0.3452380952380952,0.995,0.365,0.644,4934.0,-1.0,50.0,160,164,1.4079162918768064,1.1507236439270552,0.2210709653747181,0.191578663017313,0.4164619164619164,0.4556407447973713,Shane Beamer,0.5769230769230769,23.0,16
South Florida,2014,American Athletic,2.2,0.3333333333333333,0.5535714285714286,0.1666666666666666,1231.0,-11.537,-1.67,42,189.74,172.15,0.0,0.0259740259740259,0.672,0.172,0.486,3066.0,-3.0,11.0,148,144,1.0475102653178503,0.8808272726348235,0.0013339846700925,0.0403799981258709,0.3182481751824818,0.4314789687924016,Willie Taggart,0.375,108.0,70
South Florida,2016,American Athletic,9.7,0.8461538461538461,0.5440414507772021,0.6153846153846154,1693.0,5.334,-1.7583333333333333,66,161.21,171.96,1.0,0.0129870129870129,0.921,0.982,0.949,5741.0,11.0,54.0,174,176,1.258359333851692,1.2533277973364425,0.2266402421172049,0.0940750896653652,0.439511653718091,0.3864583333333333,Willie Taggart,0.410958904109589,61.0,76
South Florida,2017,American Athletic,10.1,0.8333333333333334,0.5631067961165048,0.8461538461538461,1691.0,9.268,0.1583333333333333,76,150.65,166.1875,0.0,0.0133333333333333,0.991,0.645,0.731,6650.0,9.0,73.0,165,169,1.476555076444472,1.1199844126469356,0.3742718799659446,0.2031261781093918,0.4632438739789965,0.4751984126984127,Charlie Strong,0.5888888888888889,20.0,108
South Florida,2018,American Athletic,5.3,0.5384615384615384,0.5779816513761468,0.8333333333333334,1728.0,4.953,-1.6083333333333334,65,176.25,162.815,0.0,0.0129870129870129,0.044,0.082,0.161,6156.0,10.0,55.0,175,172,1.317638352890697,1.401219730870784,0.2279723730378197,0.0516231292781866,0.4309664694280078,0.3553072625698324,Charlie Strong,0.6176470588235294,31.0,88
South Florida,2019,American Athletic,5.1,0.3333333333333333,0.5757575757575758,0.5384615384615384,1385.0,-7.877,-3.0416666666666665,77,158.44,161.6375,0.0,0.0135135135135135,0.789,0.838,0.732,5684.0,-1.0,43.0,163,165,1.2650397917762932,1.3153101411967936,0.200785877610524,0.2187142683249209,0.4384180790960452,0.4284188034188034,Charlie Strong,0.6086956521739131,87.0,69
South Florida,2020,American Athletic,1.7,0.1111111111111111,0.5637860082304527,0.3333333333333333,1253.0,-7.975,1.35,101,142.97,157.0775,0.0,0.0,0.695,0.487,0.618,3970.0,13.0,33.0,151,153,1.2652119392061478,1.1785678893520255,0.1238718751134168,0.1783035218257301,0.384020618556701,0.4499437570303712,Jeff Scott,0.0,101.0,45
South Florida,2021,American Athletic,3.3,0.1666666666666666,0.5476190476190477,0.1111111111111111,1126.0,-11.673,-0.3166666666666666,63,167.63,161.3225,0.0,0.0,0.148,0.407,0.384,3288.0,-4.0,23.0,105,102,1.242714616273788,1.218003784480316,0.0834548596053717,0.219164489307049,0.3912280701754386,0.4611398963730569,Jeff Scott,0.1111111111111111,115.0,66
South Florida,2023,American Athletic,6.8,0.5384615384615384,0.5108695652173914,0.0833333333333333,1130.0,-10.481,0.8818181818181818,76,165.19,153.0675,0.0,0.0,0.611,0.39,0.434,4676.0,0.0,43.0,127,131,1.3405655059188772,1.3480865770257917,0.2400079641944679,0.3822423095350343,0.4329004329004329,0.5059760956175299,Alex Golesh,0.0,125.0,92
Southern Mississippi,2015,Conference USA,9.2,0.6428571428571429,0.5185185185185185,0.25,1015.0,-14.949,-6.423076923076923,87,133.4,136.5525,0.0,0.0129870129870129,0.786,0.97,0.816,4380.0,-10.0,23.0,140,134,1.2433988694541256,1.230273295138956,0.0846866647696874,0.2125742627071132,0.3875476493011436,0.4461738002594034,Todd Monken,0.1666666666666666,110.0,101
Southern Mississippi,2016,Conference USA,7.9,0.5384615384615384,0.5270935960591133,0.6428571428571429,1686.0,3.57,-9.253846153846151,100,126.05,130.4125,0.0,0.0,0.98,0.415,0.613,7133.0,0.0,71.0,192,185,1.4827632888102638,1.2593485099495954,0.3018257195861826,0.0946432050042692,0.4432692307692307,0.3851485148514851,Jay Hopson,0.0,63.0,118
Southern Mississippi,2017,Conference USA,6.9,0.6153846153846154,0.5277777777777778,0.5384615384615384,1401.0,-5.452,-8.338461538461539,74,152.71,134.475,0.0,0.0,0.123,0.893,0.578,6141.0,-16.0,52.0,178,179,1.3195265133546972,1.4558554595126694,0.2217239489001797,0.1154082185859934,0.433300876338851,0.353887399463807,Jay Hopson,0.5384615384615384,88.0,112
Southern Mississippi,2018,Conference USA,5.6,0.5454545454545454,0.5327510917030568,0.6153846153846154,1380.0,-7.422,-9.953846153846154,80,157.89,142.5125,0.0,0.0,0.615,0.338,0.406,5520.0,-2.0,43.0,171,166,1.2696584392712502,1.293111648976895,0.1920337459329283,0.0804695693726013,0.4201058201058201,0.3812282734646581,Jay Hopson,0.5769230769230769,81.0,122
Southern Mississippi,2019,Conference USA,6.7,0.5384615384615384,0.5333333333333333,0.5454545454545454,1445.0,-7.919,-10.35,82,156.39,148.26,0.0,0.0,0.995,0.822,0.916,4044.0,-1.0,30.0,143,139,1.2449663930807309,1.241644122888727,0.094299839787538,0.0207336199450111,0.4025157232704403,0.3363363363363363,Jay Hopson,0.5675675675675675,95.0,91
Southern Mississippi,2020,Conference USA,3.5,0.3,0.5335968379446641,0.5384615384615384,1427.0,-4.756,-9.228571428571428,76,161.52,157.1275,0.0,0.0,0.989,0.507,0.618,5291.0,-9.0,37.0,164,162,1.365733306562572,1.3509589171748368,0.1589333056309806,0.1539949552762027,0.398410896708286,0.392812887236679,Tim Billings,0.0,79.0,119
Southern Mississippi,2020,Conference USA,3.5,0.3,0.5335968379446641,0.5384615384615384,1427.0,-4.756,-9.228571428571428,76,161.52,157.1275,0.0,0.0,0.989,0.507,0.618,5291.0,-9.0,37.0,164,162,1.365733306562572,1.3509589171748368,0.1589333056309806,0.1539949552762027,0.398410896708286,0.392812887236679,Scotty Walden,0.0,79.0,119
Southern Mississippi,2020,Conference USA,3.5,0.3,0.5335968379446641,0.5384615384615384,1427.0,-4.756,-9.228571428571428,76,161.52,157.1275,0.0,0.0,0.989,0.507,0.618,5291.0,-9.0,37.0,164,162,1.365733306562572,1.3509589171748368,0.1589333056309806,0.1539949552762027,0.398410896708286,0.392812887236679,Jay Hopson,0.56,79.0,119
Southern Mississippi,2021,Conference USA,3.3,0.25,0.5247148288973384,0.3,1290.0,-14.79,-6.635714285714286,124,104.36,145.04,0.0,0.0,0.004,0.596,0.469,3708.0,-4.0,30.0,115,116,1.382873186058878,1.2630589513124362,0.1866068844872325,0.235691165693954,0.4085173501577287,0.4523121387283237,Will Hall,0.0,117.0,74
Southern Mississippi,2023,Sun Belt,4.1,0.25,0.5138888888888888,0.5384615384615384,1305.0,-6.085,-2.407142857142857,81,161.48,144.935,0.0,0.0,0.597,0.725,0.633,4540.0,-3.0,35.0,166,172,1.3409170983599006,1.3476188325657583,0.11338868607218,0.0892346594670558,0.3822441430332922,0.3614864864864865,Will Hall,0.4,85.0,95
Stanford,2014,Pac-12,8.1,0.6153846153846154,0.5470588235294118,0.7857142857142857,2011.0,23.515,14.0,13,250.05,230.815,9.0,0.4054054054054054,1.0,0.25,0.568,5675.0,0.0,51.0,162,166,0.9073801914825156,1.0037982345028569,0.0957294345274475,0.0566902696047848,0.4344746162927981,0.4017094017094017,David Shaw,0.8292682926829268,6.0,23
Stanford,2015,Pac-12,10.5,0.8571428571428571,0.5519125683060109,0.6153846153846154,1871.0,19.186,9.541666666666666,24,220.65,230.515,6.0,0.3896103896103896,0.94,0.719,0.774,5052.0,-5.0,42.0,149,150,1.157299520828655,1.197204085225829,0.2015176415051656,0.0312740993484874,0.4433734939759036,0.3667452830188679,David Shaw,0.7777777777777778,25.0,13
Stanford,2016,Pac-12,8.3,0.7692307692307693,0.5736040609137056,0.8571428571428571,2014.0,21.382,9.325,16,245.82,222.975,9.0,0.345679012345679,0.048,0.657,0.478,6097.0,1.0,63.0,158,161,1.1613010097167265,1.1791484983014933,0.3086412461825697,0.1627766376283725,0.5090715048025614,0.4253731343283582,David Shaw,0.7941176470588235,5.0,5
Stanford,2017,Pac-12,7.9,0.6428571428571429,0.5857142857142857,0.7692307692307693,1750.0,14.263,7.966666666666667,14,246.79,240.8275,11.0,0.4166666666666667,1.0,0.455,0.65,4776.0,2.0,35.0,154,152,1.2064463815368098,1.2428189657748037,0.165784051494984,0.1519883764934679,0.4307875894988067,0.4166666666666667,David Shaw,0.7901234567901234,10.0,6
Stanford,2018,Pac-12,7.4,0.6923076923076923,0.5892857142857143,0.6428571428571429,1886.0,15.756,6.958333333333333,40,202.29,228.8875,5.0,0.3924050632911392,0.579,0.959,0.809,5441.0,16.0,54.0,161,160,1.4176501137467308,1.162668777074355,0.249229262842965,0.1879254795217296,0.4153132250580046,0.4484210526315789,David Shaw,0.7684210526315789,22.0,26
Stanford,2019,Pac-12,4.2,0.3333333333333333,0.5949367088607594,0.6923076923076923,1707.0,12.961,6.116666666666667,21,242.58,234.37,8.0,0.4024390243902439,1.0,0.535,0.643,4934.0,4.0,45.0,160,157,1.2420301785527044,1.1572231707199905,0.2014649301053275,0.1667209680540878,0.4360535931790499,0.4386149003147954,David Shaw,0.7592592592592593,18.0,5
Stanford,2020,Pac-12,1.6,0.6666666666666666,0.5823293172690763,0.3333333333333333,1454.0,0.867,5.275,21,238.62,232.57,6.0,0.3571428571428571,0.624,0.338,0.57,4408.0,2.0,26.0,136,137,1.175629304962565,1.2125731327701703,0.1588173520983279,0.2241741431748309,0.4266169154228855,0.4801444043321299,David Shaw,0.7166666666666667,71.0,61
Stanford,2021,Pac-12,2.8,0.25,0.5843137254901961,0.6666666666666666,1486.0,6.808,5.666666666666667,51,183.58,216.7675,1.0,0.2298850574712643,0.116,0.888,0.489,2516.0,3.0,22.0,65,62,1.2172511342194563,1.2583986659009954,0.2799594980776237,0.3520220127020587,0.4926829268292683,0.5,David Shaw,0.7142857142857143,22.0,58
Stanford,2023,Pac-12,2.4,0.25,0.5555555555555556,0.25,1237.0,-3.917,6.133333333333333,46,200.94,213.22000000000003,1.0,0.1666666666666666,0.038,0.787,0.382,4339.0,-9.0,29.0,144,140,1.1941989106016946,1.2735428547220395,0.126768741616108,0.271658229648524,0.417487684729064,0.4677623261694058,Troy Taylor,0.0,86.0,31
Syracuse,2014,ACC,2.7,0.25,0.4352941176470588,0.5384615384615384,1426.0,-0.54,10.264285714285714,52,176.87,161.76250000000002,1.0,0.0379746835443038,0.674,0.418,0.593,4899.0,2.0,38.0,180,176,0.9296113880307946,0.9118209734073206,0.0332209285221471,0.0258087090376138,0.3901639344262295,0.4040767386091127,Scott Shafer,0.4615384615384615,59.0,40
Syracuse,2015,ACC,4.6,0.3333333333333333,0.4230769230769231,0.25,1390.0,-0.773,8.907142857142857,57,172.06,165.935,0.0,0.0365853658536585,0.941,0.449,0.638,3951.0,-1.0,18.0,152,150,1.1456227481125687,1.0597298039183534,0.0207850742588493,0.0829798261124441,0.3711843711843712,0.4203069657615112,Scott Shafer,0.36,94.0,39
Syracuse,2016,ACC,4.5,0.3333333333333333,0.4175257731958763,0.3333333333333333,1371.0,0.071,9.542857142857144,62,165.15,164.6125,0.0,0.0116279069767441,0.991,0.869,0.914,3839.0,5.0,34.0,150,151,1.174212688959378,1.1393705127986042,0.0949853653492489,0.2068470480380996,0.3963011889035667,0.4752941176470588,Dino Babers,0.6666666666666666,80.0,11
Syracuse,2017,ACC,5.1,0.3333333333333333,0.4126213592233009,0.3333333333333333,1278.0,-2.668,10.292857142857144,54,180.08,173.54,1.0,0.0212765957446808,0.949,0.911,0.805,5290.0,-1.0,39.0,174,167,1.2946064553226229,1.3494198047005113,0.1287851151917818,0.2567107596193003,0.3919338159255429,0.4552752293577982,Dino Babers,0.5641025641025641,70.0,16
Syracuse,2018,ACC,10.5,0.7692307692307693,0.4082568807339449,0.3333333333333333,1262.0,0.699,11.3,51,189.14,176.6075,2.0,0.0319148936170212,0.838,0.945,0.723,5476.0,-12.0,36.0,169,168,1.2145234909794138,1.3630987973103064,0.1176479533355891,0.2303031240370951,0.4161073825503356,0.4275534441805225,Dino Babers,0.5098039215686274,71.0,63
Syracuse,2019,ACC,4.4,0.4166666666666667,0.4285714285714285,0.7692307692307693,1693.0,10.771,5.292857142857143,55,182.67,179.26,0.0,0.0337078651685393,0.223,0.498,0.434,6032.0,12.0,60.0,198,194,1.1039389472211436,1.2345801289960818,0.1870466914672309,0.1474450875674504,0.4525139664804469,0.4154488517745303,Dino Babers,0.5625,16.0,67
Syracuse,2020,ACC,1.4,0.0909090909090909,0.4279835390946502,0.4166666666666667,1472.0,-1.58,2.9714285714285715,59,175.88,181.9425,0.0,0.032258064516129,0.84,0.574,0.639,4735.0,16.0,39.0,170,167,1.235898790176957,1.3246160658911534,0.1082480766829692,0.2065923646847306,0.3873775843307943,0.43058568329718,Dino Babers,0.5394736842105263,88.0,21
Syracuse,2021,ACC,5.6,0.4166666666666667,0.4133858267716535,0.0909090909090909,1287.0,-8.548,4.7,57,176.5,181.0475,0.0,0.0217391304347826,0.468,0.746,0.644,2913.0,3.0,20.0,143,147,1.3027264264691245,1.2605241608044662,-0.0259721717491405,0.2099991135394335,0.3158705701078582,0.4400921658986175,Dino Babers,0.4827586206896552,116.0,59
Syracuse,2022,ACC,6.0,0.5384615384615384,0.4135338345864661,0.4166666666666667,1358.0,-1.366,6.121428571428571,68,166.16,175.3025,0.0,0.0,0.872,0.883,0.793,4398.0,-5.0,38.0,137,136,1.3084203904865623,1.182375361738103,0.2130639016603324,0.1563784008495894,0.4097421203438395,0.4177215189873418,Dino Babers,0.4747474747474747,76.0,49
Syracuse,2023,ACC,6.1,0.4615384615384615,0.4193548387096774,0.5384615384615384,1464.0,5.084,2.2,88,156.73,168.8175,0.0,0.0,0.995,0.47,0.709,4871.0,9.0,40.0,139,137,1.2066404350162103,1.0014666566465713,0.2003059024264027,0.1038364132911655,0.4579945799457994,0.4454314720812182,Dino Babers,0.4821428571428571,50.0,68
TCU,2014,Big 12,10.7,0.9230769230769232,0.7428571428571429,0.3333333333333333,1610.0,8.686,10.6,43,188.64,202.58,2.0,0.1111111111111111,0.424,0.775,0.592,4138.0,-2.0,34.0,172,175,0.810023504077753,1.0410609661422603,-0.0119861866800117,-0.0080654942809702,0.3981958762886597,0.3419811320754717,Gary Patterson,0.7317073170731707,75.0,45
TCU,2015,Big 12,10.1,0.8461538461538461,0.7553191489361702,0.9230769230769232,2194.0,26.11,9.59,39,191.44,198.57,1.0,0.0930232558139534,0.949,0.774,0.842,6929.0,18.0,69.0,190,202,1.2281747127226097,1.2540912411502647,0.2504531128651076,0.0069527901950357,0.4872037914691943,0.3347193347193347,Gary Patterson,0.7457627118644068,4.0,42
TCU,2016,Big 12,6.4,0.4615384615384615,0.7611940298507462,0.8461538461538461,1947.0,20.514,7.32,21,235.79,202.675,6.0,0.1358024691358024,0.077,0.279,0.295,7317.0,0.0,65.0,196,196,1.1939404114961434,1.2710018222745634,0.2808971866536648,0.0918711104236716,0.4945155393053016,0.3748763600395647,Gary Patterson,0.7526315789473684,7.0,39
TCU,2017,Big 12,10.6,0.7857142857142857,0.7429906542056075,0.4615384615384615,1703.0,9.567,8.34,28,210.03,206.475,4.0,0.1688311688311688,0.89,0.783,0.872,6021.0,-4.0,48.0,179,181,1.1790159729311327,1.2335027887583343,0.2025840693314567,0.1589135963610819,0.4572564612326044,0.3992172211350293,Gary Patterson,0.7339901477832512,61.0,30
TCU,2018,Big 12,5.6,0.5384615384615384,0.7456140350877193,0.7857142857142857,1817.0,16.849,8.67,25,224.13,215.3475,4.0,0.1923076923076923,0.079,0.531,0.366,5869.0,2.0,55.0,179,182,1.2058243127658412,1.3917626468100193,0.21381487298302,0.0481645211253752,0.4591520165460186,0.3315334773218142,Gary Patterson,0.7373271889400922,9.0,16
TCU,2019,Big 12,6.6,0.4166666666666667,0.7344398340248963,0.5384615384615384,1586.0,6.021,7.82,33,210.62,220.1425,3.0,0.2151898734177215,0.338,0.79,0.595,4778.0,-5.0,32.0,167,173,1.0824390497822225,1.2488668539754113,0.0723926565640207,0.0970373240290025,0.4145534729878721,0.3785557986870897,Gary Patterson,0.7260869565217392,40.0,26
TCU,2020,Big 12,6.2,0.6,0.7193675889328063,0.4166666666666667,1625.0,7.331,7.26,28,215.88,215.165,6.0,0.2151898734177215,0.871,0.339,0.568,4892.0,1.0,38.0,159,164,1.0881304383278965,1.281351407505778,0.1428490071026759,0.1019967839512356,0.4356756756756756,0.3700384122919334,Gary Patterson,0.7107438016528925,60.0,29
TCU,2021,Big 12,4.8,0.4166666666666667,0.714828897338403,0.6,1719.0,12.231,4.79,61,171.83,205.615,2.0,0.2027027027027027,0.993,0.623,0.732,4084.0,-2.0,33.0,133,138,1.352151079308168,1.4922431064953463,0.1821374281201233,0.0978371953474229,0.4074074074074074,0.3267477203647416,Gary Patterson,0.7063492063492064,27.0,28
TCU,2021,Big 12,4.8,0.4166666666666667,0.714828897338403,0.6,1719.0,12.231,4.79,61,171.83,205.615,2.0,0.2027027027027027,0.993,0.623,0.732,4084.0,-2.0,33.0,133,138,1.352151079308168,1.4922431064953463,0.1821374281201233,0.0978371953474229,0.4074074074074074,0.3267477203647416,Jerry Kill,0.5360824742268041,27.0,28
TCU,2022,Big 12,10.3,0.8666666666666667,0.7018181818181818,0.4166666666666667,1405.0,0.408,7.79,45,194.07,198.1,4.0,0.238095238095238,0.996,0.688,0.833,5168.0,-3.0,40.0,113,114,1.445292394576536,1.4036167982104104,0.3146427349430815,0.3460374761121672,0.4483282674772036,0.4811912225705329,Sonny Dykes,0.5338345864661654,64.0,4
TCU,2023,Big 12,6.2,0.4166666666666667,0.7103448275862069,0.8666666666666667,1729.0,14.378,12.63,21,235.07,204.2125,7.0,0.3064516129032258,0.061,0.099,0.125,6825.0,7.0,70.0,191,200,1.3926792026444978,1.3467008568706047,0.2848052695748023,0.1681270926091744,0.43928923988154,0.4155722326454034,Sonny Dykes,0.5675675675675675,2.0,37
Temple,2014,American Athletic,5.5,0.5,0.3454545454545454,0.1666666666666666,1433.0,-6.477,-1.67,69,156.27,132.51749999999998,0.0,0.0,0.904,0.958,0.86,4788.0,-6.0,40.0,144,150,1.0084930810698796,0.9487308831654752,0.1284710290349546,0.1372470381550463,0.4366925064599483,0.4507710557532621,Matt Rhule,0.1666666666666666,112.0,80
Temple,2016,American Athletic,11.3,0.7142857142857143,0.3821989528795811,0.7142857142857143,1635.0,6.404,-1.7583333333333333,59,167.55,151.8625,1.0,0.0108695652173913,0.991,0.965,0.831,5134.0,3.0,45.0,178,184,1.2898129895961368,1.2243188015043582,0.1213801645404772,0.0531709671499416,0.3940329218106996,0.3567681007345226,Matt Rhule,0.4736842105263157,44.0,84
Temple,2017,American Athletic,7.1,0.5384615384615384,0.4048780487804878,0.7142857142857143,1739.0,8.614,0.1583333333333333,119,108.13,143.8225,0.0,0.0109890109890109,0.025,0.53,0.429,5790.0,3.0,53.0,176,168,1.255261696520165,1.2060841150189263,0.1791723525620401,0.0706092984088951,0.4350912778904665,0.3660818713450292,Geoff Collins,0.0,43.0,79
Temple,2018,American Athletic,7.2,0.6153846153846154,0.4128440366972477,0.5384615384615384,1552.0,-3.908,-1.6083333333333334,83,155.39,143.60250000000002,0.0,0.0103092783505154,0.456,0.617,0.537,5051.0,-4.0,36.0,164,163,1.2612710685442288,1.2578386818718073,0.1433423585957381,0.148097644288234,0.4028077753779697,0.4072883172561629,Geoff Collins,0.5384615384615384,74.0,76
Temple,2018,American Athletic,7.2,0.6153846153846154,0.4128440366972477,0.5384615384615384,1552.0,-3.908,-1.6083333333333334,83,155.39,143.60250000000002,0.0,0.0103092783505154,0.456,0.617,0.537,5051.0,-4.0,36.0,164,163,1.2612710685442288,1.2578386818718073,0.1433423585957381,0.148097644288234,0.4028077753779697,0.4072883172561629,Ed Foley,0.0,74.0,76
Temple,2019,American Athletic,8.1,0.6153846153846154,0.4242424242424242,0.6153846153846154,1587.0,1.111,-3.0416666666666665,105,136.56,141.9075,0.0,0.010752688172043,0.825,0.349,0.585,5326.0,4.0,48.0,166,179,1.2636039598789306,1.2242920623283622,0.1850627149759863,0.1036550271617333,0.4373673036093418,0.4111969111969112,Rod Carey,0.6341463414634146,61.0,76
Temple,2020,American Athletic,1.0,0.1428571428571428,0.4344262295081967,0.6153846153846154,1367.0,-4.74,1.35,97,145.3,136.345,0.0,0.0,0.895,0.572,0.733,5096.0,7.0,41.0,172,174,1.2323292879887373,1.2858304486647605,0.1204481656454986,0.0980561104943817,0.4171907756813417,0.3923923923923924,Rod Carey,0.631578947368421,51.0,85
Temple,2021,American Athletic,2.1,0.25,0.4262948207171315,0.1428571428571428,1206.0,-13.031,-0.3166666666666666,105,132.83,142.52,0.0,0.0,0.218,0.605,0.499,2434.0,-2.0,16.0,91,90,1.2323533514510716,1.3614176511603024,0.0963773652056773,0.3210985244161104,0.3685220729366603,0.4623655913978494,Rod Carey,0.5980392156862745,111.0,96
Temple,2023,American Athletic,2.8,0.25,0.4109090909090909,0.25,1144.0,-11.777,0.8818181818181818,85,160.16,141.965,0.0,0.0,1.0,0.848,0.812,4206.0,-7.0,29.0,135,137,1.3456491805755175,1.2495572786265583,0.1417935708480774,0.1940940109913945,0.3788903924221921,0.4298941798941799,Stan Drayton,0.25,117.0,115
Tennessee,2014,SEC,7.8,0.5384615384615384,0.5909090909090909,0.4166666666666667,1421.0,3.97,15.45,7,274.77,246.355,13.0,0.3548387096774194,0.994,0.391,0.649,4240.0,1.0,30.0,155,151,0.7813809580423131,1.0118477720831522,0.0178014666271396,0.1390743335041053,0.4404145077720207,0.4269081500646831,Butch Jones,0.6179775280898876,51.0,18
Tennessee,2015,SEC,9.9,0.6923076923076923,0.5873015873015873,0.5384615384615384,1670.0,12.329,17.957142857142856,4,286.26,254.475,14.0,0.3861386138613861,0.393,0.636,0.602,4817.0,2.0,43.0,182,182,1.1124413459193434,1.2855109530075943,0.0961218923119975,0.1213556032783538,0.4291497975708502,0.3855555555555555,Butch Jones,0.6078431372549019,37.0,32
Tennessee,2016,SEC,8.0,0.6923076923076923,0.594059405940594,0.6923076923076923,1860.0,20.53,13.835714285714284,14,253.94,257.2575,8.0,0.3861386138613861,0.997,0.961,0.909,5490.0,8.0,49.0,167,172,1.1743172613704929,1.2377239983842276,0.1713537668566467,0.1156760132028874,0.445771144278607,0.3737596471885336,Butch Jones,0.6173913043478261,26.0,43
