,id,team1,team1_pts,team1_home_away,team1_rushingTDs,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_fumblesRecovered,team1_totalFumbles,team1_possessionTime,team1_interceptions,team1_fumblesLost,team1_turnovers,team1_totalPenaltiesYards,team1_yardsPerRushAttempt,team1_rushingAttempts,team1_rushingYards,team1_yardsPerPass,team1_completionAttempts,team1_netPassingYards,team1_totalYards,team1_fourthDownEff,team1_thirdDownEff,team1_firstDowns,team2,team2_pts,team2_home_away,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_fumblesRecovered,team2_totalFumbles,team2_possessionTime,team2_interceptions,team2_fumblesLost,team2_turnovers,team2_totalPenaltiesYards,team2_yardsPerRushAttempt,team2_rushingAttempts,team2_rushingYards,team2_yardsPerPass,team2_completionAttempts,team2_netPassingYards,team2_totalYards,team2_fourthDownEff,team2_thirdDownEff,team2_firstDowns,team1_tacklesForLoss,team1_defensiveTDs,team1_tackles,team1_sacks,team1_qbHurries,team1_passesDeflected,team2_tacklesForLoss,team2_defensiveTDs,team2_tackles,team2_sacks,team2_qbHurries,team2_passesDeflected,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns
1098,401531392,Navy,18,away,1,1,55,0,3,4,0,0,2,2,0,32:58,0,0,0,7-81,3.0,48,144,8.9,6-14,124,268,3-4,3-15,13,Temple,32,home,0,17,0,5,4,25,0,2,6,,,,0,4,27:02,2,2,4,0-0,1.7,27,46,12.2,27-33,402,448,1-1,6-9,23,2,0,36,0,0,1,7,0,41,2,1,1,,,
1099,401531440,Rice,31,home,1,2,79,0,3,7,,,,1,2,28:29,2,1,3,10-120,5.0,25,124,5.2,18-32,166,290,2-2,2-12,13,SMU,36,away,2,27,0,3,2,22,0,1,12,0,0,2,1,2,31:31,0,1,1,7-66,5.0,45,223,7.3,19-35,254,477,1-3,8-17,26,1,1,52,0,3,6,9,0,35,4,5,4,41,1,2
1100,401520378,UTEP,13,home,0,1,,,,7,10,0,1,0,,33:10,1,0,1,6-35,3.9,40,154,8.9,14-24,214,368,2-4,3-13,19,Western Kentucky,21,away,2,,,,1,,,,3,0,0,1,0,,26:50,1,0,1,4-33,5.6,32,178,5.1,11-20,102,280,2-2,4-11,11,3,0,21,1,3,4,8,0,32,3,4,2,7,0,1
1101,401520366,Liberty,56,home,4,4,,,,8,,,,0,1,33:12,0,1,1,10-94,6.8,45,305,11.9,16-25,297,602,0-0,7-8,31,Louisiana Tech,30,away,2,2,0,1,2,128,0,6,4,,,,1,0,26:48,0,0,0,7-75,2.8,30,84,9.2,23-33,304,388,0-2,5-11,24,6,0,42,2,2,3,1,0,28,0,3,3,,,
1102,401520372,New Mexico State,13,home,1,0,,,,7,0,0,1,0,1,35:47,1,0,1,8-60,5.1,36,182,7.1,16-31,220,402,0-0,4-12,21,Middle Tennessee,7,away,0,,,,1,,,,1,27,0,1,0,,24:13,1,0,1,7-42,5.4,31,168,4.9,20-36,178,346,1-2,5-16,17,3,0,36,2,1,2,2,0,38,1,3,4,24,0,1
1103,401524049,Utah,55,home,3,4,46,0,2,13,24,0,1,0,1,36:33,0,0,0,6-50,7.2,49,352,5.8,19-28,161,513,1-2,10-16,26,Arizona State,3,away,0,7,0,1,0,130,0,4,3,,,,0,,23:27,1,0,1,6-57,1.5,29,43,1.4,8-29,40,83,1-4,1-16,6,6,0,22,4,0,5,4,0,35,1,0,2,20,0,2
1104,401524045,UCLA,10,away,0,1,,,,4,37,0,1,0,1,24:46,0,0,0,5-44,3.9,29,114,4.8,17-33,157,271,0-2,6-14,17,Arizona,27,home,0,11,0,2,3,20,0,1,9,,,,0,,35:14,1,0,1,3-25,3.7,35,129,9.1,25-33,300,429,0-0,11-16,23,11,0,33,3,2,2,4,0,34,3,2,5,3,0,1
1105,401524050,Washington State,7,home,0,1,15,0,1,1,0,0,1,0,1,25:35,1,0,1,5-60,0.2,24,4,6.0,24-40,241,245,2-3,5-15,16,Stanford,10,away,1,8,0,1,0,9,0,1,4,10,0,1,0,,34:25,1,0,1,5-32,2.0,38,75,4.4,16-32,142,217,2-3,6-18,18,6,0,35,2,8,3,6,0,27,3,8,2,-2,0,1
1106,401524047,Oregon,63,home,4,5,78,0,4,9,6,0,1,2,3,36:34,1,1,2,9-99,4.3,36,153,9.7,35-46,444,597,1-1,10-14,32,California,19,away,1,,,,0,55,0,4,7,0,0,1,1,3,23:26,1,2,3,3-23,3.8,29,109,5.2,18-34,177,286,0-1,3-14,16,4,0,19,1,6,7,3,0,43,0,0,1,75,0,3
1107,401524048,Washington,52,away,5,2,112,0,5,10,,,,1,0,34:40,1,0,1,6-52,7.5,42,316,8.5,22-30,256,572,1-1,7-10,27,USC,42,home,3,10,0,1,3,43,0,3,6,0,0,1,0,1,25:20,0,1,1,6-65,7.5,27,203,8.7,27-36,312,515,1-2,4-9,24,3,0,41,3,1,1,3,0,44,1,1,3,,,
1108,401524046,Oregon State,26,away,2,1,24,0,1,8,,,,1,2,35:58,0,2,2,4-50,4.2,46,195,8.9,12-25,223,418,0-0,7-14,25,Colorado,19,home,0,-1,0,1,2,24,0,1,5,,,,2,2,24:02,0,1,1,8-42,-0.4,19,-7,6.3,24-39,245,238,0-0,5-14,15,6,0,34,4,7,3,6,0,47,3,3,5,56,0,2
1109,401531906,Georgia State,14,home,2,0,29,0,1,2,43,0,1,0,,17:34,0,0,0,2-20,5.0,29,146,4.3,10-19,82,228,1-2,3-12,11,James Madison,42,away,2,32,0,2,4,28,0,1,6,,,,0,1,42:26,1,0,1,5-35,5.5,47,260,8.5,28-36,307,567,0-1,9-13,33,4,0,55,1,0,1,10,0,29,2,0,2,-3,0,1
1110,401531905,Appalachian State,31,home,1,3,,,,7,20,0,3,0,,35:28,0,0,0,4-52,3.9,39,153,8.7,19-26,226,379,2-3,5-12,24,Marshall,9,away,0,,,,1,83,0,5,3,,,,0,,24:32,3,0,3,7-61,4.5,25,113,5.8,14-25,144,257,0-1,4-11,13,8,0,23,3,6,2,5,0,38,3,2,4,,,
1111,401531910,Texas State,45,home,3,3,21,0,1,9,3,0,1,1,2,34:56,0,1,1,9-77,4.0,47,186,9.7,25-31,301,487,1-1,9-16,30,Georgia Southern,24,away,2,3,0,1,1,161,0,5,6,,,,1,2,25:04,1,1,2,7-58,6.4,28,180,7.2,18-27,195,375,0-2,4-10,21,5,0,28,3,4,2,9,0,36,3,2,1,,,
1112,401531907,Coastal Carolina,28,away,2,1,53,0,2,8,,,,1,2,34:00,1,1,2,3-35,6.2,45,278,5.8,17-31,180,458,1-2,4-14,28,Old Dominion,24,home,0,,,,3,,,,6,0,0,1,1,1,26:00,0,1,1,7-86,4.6,38,173,6.1,16-28,172,345,0-1,4-13,20,9,0,23,4,2,1,8,0,21,2,3,5,1,0,2
1113,401531904,Troy,28,home,1,3,,,,4,6,0,1,0,1,34:38,0,1,1,5-45,3.3,39,129,10.0,19-27,271,400,3-4,5-14,21,South Alabama,10,away,1,1,0,1,0,0,0,1,4,,,,1,2,25:22,1,0,1,4-25,3.6,27,97,5.7,17-27,155,252,1-1,0-10,15,6,0,16,1,4,1,6,0,28,3,2,1,9,0,2
1114,401531908,Arkansas State,37,home,3,0,,,,13,0,0,1,1,1,34:53,0,0,0,7-78,4.5,52,232,6.9,18-28,194,426,1-1,9-16,26,Louisiana,17,away,1,9,0,2,1,106,0,6,5,,,,0,1,25:07,1,1,2,4-25,2.4,27,64,7.7,22-34,263,327,1-2,3-11,20,5,0,40,3,3,4,3,0,50,1,4,3,,,
1115,401531909,Southern Mississippi,24,home,1,2,64,0,2,6,33,0,3,1,0,40:34,1,0,1,4-35,4.0,52,206,9.2,12-26,238,444,0-0,8-17,24,Louisiana Monroe,7,away,0,47,0,2,1,34,0,2,1,0,0,1,0,1,19:26,3,1,4,5-50,3.3,22,73,6.4,12-29,187,260,0-0,4-13,10,4,0,22,3,5,5,11,0,29,3,3,4,20,0,2
1116,401540054,Fordham,27,home,0,3,79,0,5,9,,,,0,1,27:18,0,1,1,3-25,4.4,36,159,9.9,18-33,328,487,2-5,7-16,20,Bucknell,21,away,0,12,0,1,2,80,0,5,7,,,,1,0,32:42,0,0,0,11-88,2.6,37,96,7.5,32-48,358,454,1-1,8-16,29,,,,,,,,,,,,,10,0,2
1117,401540075,Lafayette,34,home,1,3,71,0,4,10,,,,1,3,30:09,1,2,3,1-5,4.0,37,148,5.4,29-44,237,385,2-3,5-14,27,Colgate,37,away,2,7,0,1,3,57,0,2,7,0,0,1,2,0,29:51,0,0,0,6-60,2.7,35,93,5.8,21-36,210,303,3-3,6-18,16,,,,,,,,,,,,,2,0,2
1118,401540071,Lehigh,24,home,1,2,24,0,3,6,0,0,1,2,0,30:33,1,0,1,2-15,5.1,35,177,4.7,13-28,131,308,3-5,4-13,17,Holy Cross,28,away,2,,,,2,74,0,4,4,0,0,1,0,2,29:27,1,2,3,11-85,5.7,47,267,8.3,11-19,158,425,0-1,10-15,20,,,,,,,,,,,,,56,0,2
1119,401540557,San Diego,23,away,1,1,60,0,2,5,18,1,2,2,2,32:03,0,2,2,12-114,4.0,39,156,4.2,17-24,100,256,1-2,4-13,15,Presbyterian College,13,home,1,-1,0,1,0,42,0,4,7,,,,2,4,27:57,2,2,4,4-41,2.0,28,56,5.1,14-30,153,209,1-2,3-13,14,,,,,,,,,,,,,43,0,4
1120,401540380,Texas A&M-Commerce,21,away,2,1,74,0,4,3,13,0,1,2,5,27:37,1,3,4,9-76,3.4,30,102,5.1,21-39,198,300,0-0,6-14,19,Lamar,41,home,2,23,0,3,2,49,0,2,5,0,1,1,3,0,32:23,1,0,1,7-76,5.2,47,246,6.9,8-14,96,342,1-3,4-13,16,,,,,,,,,,,,,-5,0,2
1121,401540112,Alabama A&M,28,home,2,2,42,0,3,4,0,0,1,0,3,28:39,1,1,2,6-46,1.6,36,58,7.2,20-39,281,339,1-5,3-13,23,Florida A&M,42,away,3,31,0,2,1,36,0,5,10,0,0,1,1,1,31:21,1,0,1,12-106,2.9,36,103,9.1,14-27,245,348,1-1,4-13,17,,,,,,,,,,,,,0,0,2
1122,401540121,Grambling,6,away,0,1,65,0,3,0,22,0,1,0,1,24:39,2,1,3,10-84,3.4,18,62,6.4,21-31,197,259,0-0,2-8,16,Alabama State,17,home,0,58,0,5,2,24,0,2,5,51,0,2,1,0,35:21,1,0,1,3-30,4.1,41,167,5.5,13-17,94,261,0-0,7-15,15,,,,,,,,,,,,,23,0,1
1123,401540146,Mississippi Valley State,7,away,1,0,90,0,5,1,,,,1,2,37:05,2,1,3,9-70,2.1,46,98,9.9,17-30,296,394,2-3,5-14,24,Bethune-Cookman,20,home,0,3,0,1,2,13,0,2,8,49,0,2,1,1,22:55,0,1,1,4-50,3.8,30,115,9.3,13-19,177,292,0-0,0-9,15,,,,,,,,,,,,,,,
1124,401540162,Texas Southern,19,away,1,2,27,0,2,1,,,,0,,24:40,2,0,2,7-76,6.8,34,232,6.3,15-29,182,414,2-3,7-14,19,Jackson State,21,home,2,3,0,1,1,-38,0,3,3,3,0,2,0,1,35:20,0,0,0,6-61,3.1,38,118,5.4,25-34,182,300,3-3,7-15,21,,,,,,,,,,,,,53,0,3
1125,401540130,Southern,21,away,1,2,83,0,8,3,18,0,1,1,3,22:43,3,2,5,9-115,2.8,25,69,8.1,12-24,194,263,1-1,2-11,11,Alcorn State,44,home,0,4,0,2,3,6,0,1,14,88,1,3,2,1,37:17,1,1,2,6-57,4.5,39,176,8.8,19-30,263,439,0-0,6-14,25,,,,,,,,,,,,,,,
1126,401540138,Prairie View,38,home,3,1,7,0,2,8,52,1,1,1,0,33:41,0,0,0,9-80,4.6,41,189,10.5,18-29,305,494,0-2,5-12,22,Arkansas-Pine Bluff,14,away,2,-2,0,1,0,159,0,7,2,,,,0,1,26:19,1,1,2,3-15,3.9,37,145,0.1,4-12,1,146,0-0,4-12,9,,,,,,,,,,,,,16,0,3
1127,401540518,Drake,10,away,0,1,25,0,1,4,28,0,1,1,2,26:33,0,1,1,10-101,3.2,22,71,6.0,20-34,205,276,0-3,5-12,15,Marist,3,home,0,0,0,1,0,,,,3,,,,1,1,33:27,1,1,2,4-44,1.1,28,32,5.0,27-43,214,246,2-5,5-16,20,,,,,,,,,,,,,4,0,1
1128,401540551,Morehead State,7,home,0,1,59,0,3,1,21,0,2,0,3,22:15,1,1,2,6-58,3.8,29,111,5.9,13-23,136,247,0-2,1-11,9,Butler,49,away,1,-1,0,1,5,23,0,1,7,18,1,1,1,0,37:45,2,0,2,4-30,4.4,41,179,12.1,21-25,303,482,0-1,5-10,27,,,,,,,,,,,,,,,
1129,401540404,Stetson,41,home,0,5,104,0,7,11,,,,1,0,26:53,3,0,3,7-45,1.0,22,21,8.9,27-45,401,422,2-2,5-12,22,Davidson,61,away,6,10,0,1,2,120,0,6,13,47,0,3,0,3,33:07,0,1,1,9-76,8.6,56,483,9.1,10-17,155,638,1-2,5-10,28,,,,,,,,,,,,,5,0,1
1130,401540460,Valparaiso,21,home,1,2,31,0,2,3,,,,1,2,32:50,0,1,1,8-72,2.4,39,93,6.0,15-21,126,219,0-0,6-16,14,Dayton,7,away,1,3,0,1,0,,,,1,,,,1,1,27:10,0,1,1,8-71,2.1,33,68,4.0,16-27,107,175,0-2,6-16,12,,,,,,,,,,,,,6,0,4
1131,401540296,Brown,17,home,1,0,24,0,2,5,35,1,3,0,2,25:47,2,2,4,6-39,2.3,29,68,6.3,22-42,266,334,1-3,5-17,16,Yale,36,away,1,29,0,3,4,129,0,3,6,0,0,2,2,0,34:13,3,0,3,8-58,4.0,48,190,8.1,15-27,220,410,1-3,10-19,17,,,,,,,,,,,,,15,0,1
1132,401540340,Dartmouth,23,home,0,1,38,0,2,11,20,1,1,3,3,29:29,0,1,1,6-70,2.5,31,77,4.3,17-28,120,197,1-2,3-15,11,Princeton,21,away,2,2,0,1,1,16,0,1,3,,,,1,2,30:31,1,1,2,5-51,3.0,37,111,7.9,19-31,245,356,0-1,6-15,17,,,,,,,,,,,,,30,0,3
1133,401540331,Cornell,8,away,0,1,51,0,3,0,,,,0,,37:47,1,0,1,3-30,3.4,30,102,6.2,35-53,329,431,4-6,9-20,25,Pennsylvania,23,home,3,5,0,1,0,,,,5,0,0,1,0,,22:13,0,0,0,1-4,9.8,27,264,7.2,10-14,101,365,1-1,4-9,12,,,,,,,,,,,,,14,0,2
1134,401540343,Columbia,24,home,1,2,27,0,1,6,,,,1,,31:12,2,0,2,0-0,3.4,34,115,5.4,24-40,215,330,5-6,5-17,22,Harvard,38,away,3,32,0,2,1,52,0,3,8,-2,0,2,1,2,28:48,0,1,1,2-20,3.9,35,137,14.7,13-18,264,401,0-0,5-10,16,,,,,,,,,,,,,4,0,1
1135,401540617,William & Mary,8,away,1,0,73,0,4,,0,0,1,0,1,28:50,2,0,2,6-50,1.4,32,45,8.1,14-21,171,216,1-3,4-13,11,Albany,24,home,1,15,0,1,1,23,0,1,6,45,1,2,0,,31:10,1,0,1,8-88,4.1,35,143,9.3,12-22,205,348,1-1,4-11,19,,,,,,,,,,,,,,,
1136,401540328,Elon,33,away,0,3,146,0,5,15,0,0,1,2,0,33:28,0,0,0,8-69,1.6,40,62,10.1,17-35,352,414,0-1,6-20,18,Delaware,27,home,3,9,0,1,1,193,0,8,3,,,,0,3,26:32,1,2,3,4-47,2.8,25,71,6.6,23-48,315,386,0-1,7-16,22,,,,,,,,,,,,,84,0,6
1137,401540533,Villanova,45,away,4,2,78,0,3,9,36,0,3,1,1,30:29,1,0,1,5-32,6.2,40,248,7.5,15-25,188,436,0-1,5-10,21,New Hampshire,33,home,2,,,,1,205,0,6,9,47,0,1,0,1,29:31,3,1,4,9-75,4.6,30,138,6.3,27-41,259,397,3-5,4-14,17,,,,,,,,,,,,,,,
1138,401540232,Eastern Washington,48,home,3,2,86,0,1,12,16,1,1,2,0,24:52,0,0,0,2-10,5.0,41,205,6.8,15-25,169,374,2-3,4-14,21,Cal Poly,13,away,0,,,,1,118,0,8,1,,,,0,2,35:08,1,2,3,0-0,2.8,40,112,5.2,17-34,176,288,2-2,3-14,18,,,,,,,,,,,,,,,
1139,401540284,Portland State,23,away,1,1,57,0,3,11,-1,0,1,0,1,30:48,0,0,0,4-30,2.3,38,89,9.1,14-24,219,308,1-3,3-13,18,UC Davis,37,home,4,-2,0,1,1,45,0,2,7,,,,0,,29:12,1,0,1,4-45,5.5,40,219,10.7,14-23,246,465,0-0,8-12,22,,,,,,,,,,,,,,,
1140,401540256,Weber State,33,away,0,3,37,0,2,7,0,0,1,2,0,35:40,1,0,1,7-75,5.1,36,184,5.3,26-42,222,406,0-2,5-17,21,Idaho State,21,home,1,8,0,1,2,17,0,1,1,28,0,1,0,2,24:20,1,2,3,9-85,-1.9,16,-30,6.4,30-55,354,324,3-5,1-15,19,,,,,,,,,,,,,7,0,2
1141,401540263,Sacramento State,7,away,1,0,40,0,2,1,0,0,1,1,1,24:19,0,0,0,5-43,5.0,30,149,3.1,15-39,119,268,2-3,4-16,17,Montana,34,home,3,37,0,3,2,14,0,1,4,,,,1,1,35:41,1,0,1,7-65,6.1,50,305,11.0,12-22,242,547,1-3,6-14,21,,,,,,,,,,,,,0,0,1
1142,401553854,Northern Arizona,21,away,1,2,,,,3,,,,0,,24:04,1,0,1,2-25,3.3,30,100,7.0,15-22,154,254,1-3,4-12,13,Montana State,45,home,5,19,0,3,1,,,,9,0,0,1,0,1,35:56,0,0,0,9-86,7.3,47,343,6.4,13-21,135,478,1-2,4-10,25,,,,,,,,,,,,,6,0,1
1143,401525881,UCF,28,away,4,0,14,0,1,4,24,0,1,1,1,27:03,0,0,0,3-20,5.8,39,228,7.2,13-23,165,393,1-1,6-13,23,Cincinnati,26,home,2,0,0,1,1,23,0,2,8,,,,0,1,32:57,1,1,2,8-75,5.8,43,248,9.9,19-27,267,515,2-3,4-12,23,9,0,40,5,2,1,6,0,35,0,4,4,,,
1144,401540024,St Francis (PA),28,home,3,1,106,0,5,4,0,0,1,1,3,34:06,0,0,0,6-35,4.7,35,166,8.0,18-26,209,375,0-1,7-13,18,Long Island University,29,away,2,25,0,3,2,122,0,5,5,,,,0,1,25:54,1,1,2,1-5,5.0,34,171,11.2,13-20,224,395,1-1,6-11,17,,,,,,,,,,,,,33,0,1
1145,401539975,Morgan State,24,home,1,2,8,0,3,6,0,0,1,1,0,26:51,0,0,0,10-94,4.1,35,143,7.7,6-17,131,274,1-2,6-13,13,Delaware State,17,away,2,-7,0,2,0,84,0,5,5,,,,0,2,33:09,1,1,2,10-83,3.7,34,125,6.9,22-28,192,317,0-1,6-13,18,,,,,,,,,,,,,13,0,4
1146,401534856,South Carolina State,27,home,3,0,92,0,3,9,,,,0,1,30:17,2,1,3,6-75,9.5,46,438,1.7,3-11,19,457,0-0,5-11,18,Howard,24,away,1,,,,2,37,0,4,6,0,0,2,1,0,29:43,0,0,0,3-9,2.0,26,53,6.2,16-31,193,246,3-4,2-14,13,,,,,,,,,,,,,14,0,3
1147,401539991,North Carolina Central,38,home,2,3,43,0,4,8,0,0,1,1,1,26:59,0,1,1,3-40,4.3,39,169,9.4,9-16,151,320,1-1,5-10,20,Norfolk State,24,away,1,,,,2,90,0,5,6,,,,3,3,33:01,1,0,1,6-63,3.6,38,136,6.6,17-36,236,372,4-5,6-16,22,,,,,,,,,,,,,,,
1148,401540444,Southern Illinois,7,home,0,1,64,0,3,1,,,,0,2,28:25,1,0,1,7-53,2.8,37,105,6.5,16-35,227,332,2-4,6-17,19,South Dakota,14,away,2,-6,0,1,0,14,0,1,2,0,0,1,1,0,31:35,0,0,0,3-35,2.5,34,85,5.3,15-21,111,196,0-0,5-13,12,,,,,,,,,,,,,10,0,2
1149,401540386,South Dakota State,33,home,1,2,17,0,1,15,9,0,2,1,0,29:42,0,0,0,4-40,4.6,33,152,11.2,12-19,213,365,1-1,6-13,17,North Dakota State,16,away,0,,,,2,95,0,2,4,,,,0,1,30:18,2,1,3,2-20,4.5,35,158,5.8,18-29,167,325,3-3,4-12,19,,,,,,,,,,,,,28,0,1
1150,401540017,Wagner,26,home,2,2,72,0,4,2,0,0,1,0,1,29:33,2,1,3,8-64,5.4,42,226,7.1,12-23,163,389,1-2,5-12,18,Duquesne,34,away,2,,,,1,29,0,4,4,31,1,2,1,0,30:27,1,0,1,8-43,2.8,33,92,9.5,12-26,248,340,1-2,6-14,14,,,,,,,,,,,,,-35,0,2
1151,401540107,Missouri State,35,home,3,2,16,0,1,5,,,,0,,26:50,2,0,2,3-24,3.4,30,101,8.5,24-34,290,391,1-2,7-11,22,Illinois State,36,away,3,,,,1,31,0,2,8,-4,0,2,0,1,33:10,0,0,0,5-30,5.2,40,208,6.0,34-50,300,508,6-6,9-20,29,,,,,,,,,,,,,,,
1152,401540304,Youngstown State,19,away,2,0,0,0,1,7,0,0,1,1,0,39:29,0,0,0,10-83,3.5,38,132,6.9,25-37,254,386,0-0,7-17,23,Indiana State,7,home,0,0,0,1,1,16,0,2,1,,,,0,1,20:31,1,1,2,4-42,2.9,23,66,5.2,9-24,125,191,1-2,0-10,13,,,,,,,,,,,,,20,0,2
1153,401540807,Western Illinois,6,away,0,1,11,0,2,0,,,,1,1,28:54,1,1,2,1-15,0.5,33,17,5.3,18-24,127,144,0-4,7-16,10,Northern Iowa,50,home,3,0,0,1,3,26,0,2,12,11,0,1,1,1,31:06,0,1,1,3-28,5.6,40,225,12.6,15-20,251,476,0-0,5-9,24,,,,,,,,,,,,,,,
1154,401540009,Sacred Heart,31,home,3,1,76,0,5,7,2,0,2,0,,33:17,1,0,1,6-56,4.1,52,213,11.2,13-18,202,415,0-0,6-12,25,Central Connecticut,24,away,3,44,0,4,0,85,0,6,6,0,0,1,0,1,26:43,2,0,2,7-45,7.0,32,223,8.1,19-31,251,474,1-2,4-11,22,,,,,,,,,,,,,,,
1155,401531383,Florida Atlantic,42,away,3,3,48,0,5,6,16,0,1,1,3,28:03,1,0,1,2-20,4.8,40,191,8.9,17-33,293,484,2-4,3-12,23,UAB,45,home,0,,,,5,69,0,3,9,26,1,1,0,1,31:57,1,1,2,8-60,3.0,38,115,13.9,30-36,499,614,1-2,4-12,27,11,0,41,3,2,2,5,1,40,4,5,4,43,0,2
1156,401531399,UT San Antonio,37,away,4,0,,,,13,81,0,2,1,1,32:15,0,0,0,4-50,5.6,51,287,5.4,13-25,134,421,2-2,8-16,23,North Texas,29,home,1,3,0,2,2,95,0,3,7,,,,0,3,27:45,2,1,3,4-40,4.8,39,187,7.2,20-38,272,459,2-2,9-16,24,5,0,40,3,3,8,4,0,44,1,3,1,-2,0,1
1157,401540595,VMI,31,away,2,1,,,,6,0,0,1,2,1,22:22,1,1,2,4-52,2.2,23,51,5.6,19-34,190,241,0-1,6-13,15,East Tennessee State,24,home,3,,,,0,19,0,1,6,34,0,1,1,2,27:49,1,2,3,8-75,5.7,46,264,5.3,8-14,74,338,2-3,2-11,16,,,,,,,,,,,,,,,
1158,401540614,The Citadel,16,home,1,1,95,0,6,4,,,,0,2,32:06,2,1,3,5-50,3.0,40,120,5.1,13-27,139,259,2-2,9-19,13,Mercer,38,away,2,40,0,3,2,35,0,2,8,27,1,2,1,0,27:54,0,0,0,4-25,4.1,38,155,8.6,10-17,147,302,1-1,5-12,14,,,,,,,,,,,,,,,
1159,401544202,Nicholls,45,away,4,1,81,0,3,9,56,0,2,1,1,37:02,0,1,1,9-93,6.0,55,331,5.7,9-19,108,439,2-2,7-14,26,Incarnate Word,32,home,0,2,0,1,4,126,0,6,8,,,,1,1,22:58,2,1,3,12-118,2.8,16,45,7.9,31-53,419,464,1-1,4-11,29,,,,,,,,,,,,,22,0,1
1160,401540395,McNeese,24,away,1,2,29,0,2,6,0,0,2,1,1,25:59,1,1,2,3-17,5.1,36,183,7.7,12-25,193,376,0-1,3-12,16,Southeastern Louisiana,38,home,3,55,0,2,2,37,0,1,8,0,0,1,1,1,34:01,2,1,3,2-15,6.8,49,333,5.9,15-27,158,491,1-1,5-13,24,,,,,,,,,,,,,,,
1161,401540589,Furman,17,away,0,2,23,0,1,5,46,0,1,0,,27:14,1,0,1,4-48,2.3,30,68,5.2,18-34,176,244,1-2,4-15,15,Chattanooga,14,home,0,13,0,2,2,,,,2,1,0,1,0,,32:46,1,0,1,5-44,2.2,31,68,7.4,20-39,289,357,1-3,3-15,18,,,,,,,,,,,,,37,0,2
1162,401540626,Wofford,25,home,2,1,71,0,4,5,10,0,1,1,1,33:16,0,0,0,7-64,4.2,47,197,7.4,11-20,148,345,0-3,6-14,20,Western Carolina,28,away,1,-1,0,1,2,67,0,3,8,,,,0,2,26:44,1,1,2,11-96,5.3,32,171,7.4,19-31,229,400,0-0,5-12,23,,,,,,,,,,,,,4,0,1
1163,401540249,Weber State,31,home,3,1,24,0,2,7,,,,2,0,23:55,0,0,0,12-90,4.2,33,139,8.4,10-18,152,291,1-1,5-13,12,Idaho,29,away,2,0,0,1,1,22,0,1,7,,,,0,2,36:05,0,2,2,5-54,2.7,27,72,6.8,33-51,346,418,1-3,9-18,23,,,,,,,,,,,,,89,0,2
1164,401520382,Ole Miss,17,away,2,0,26,0,2,5,0,0,1,0,,29:03,1,0,1,9-68,4.0,45,179,7.2,14-24,173,352,2-4,6-15,18,Georgia,52,home,5,8,0,1,2,,,,10,0,0,1,0,,30:57,1,0,1,5-55,8.6,35,300,12.0,19-26,311,611,0-0,5-8,25,0,0,36,0,0,1,5,0,40,2,0,1,,,
1165,401520389,LSU,52,home,4,3,13,0,1,10,,,,1,1,25:31,0,1,1,8-63,9.4,35,329,14.3,17-26,372,701,0-2,2-6,25,Florida,35,away,4,,,,1,20,0,1,5,,,,1,2,34:29,0,1,1,6-50,4.2,42,177,8.2,26-38,311,488,1-3,4-13,27,5,0,39,4,3,6,3,0,27,2,1,3,,,
1166,401520391,Missouri,36,home,2,1,,,,12,38,1,1,2,0,39:56,1,0,1,7-50,5.0,51,255,11.5,18-24,275,530,0-0,11-17,26,Tennessee,7,away,0,-1,0,1,1,32,0,2,1,36,0,1,0,3,20:04,1,2,3,9-95,3.6,23,83,7.9,22-34,267,350,0-0,5-13,15,4,1,26,1,3,2,8,0,42,3,0,3,,,
1167,401520396,Vanderbilt,6,away,0,1,62,0,3,0,0,0,1,0,3,32:47,0,2,2,2-10,3.1,42,130,3.7,13-28,104,234,0-2,6-16,17,South Carolina,47,home,3,42,1,4,3,15,0,1,5,,,,2,1,27:13,1,0,1,6-40,5.7,24,136,9.8,28-36,351,487,1-2,5-10,21,4,0,38,0,2,2,3,1,32,1,6,8,,,
1168,401520386,Alabama,49,away,4,3,103,0,4,7,0,0,1,1,1,32:06,1,1,2,6-64,4.1,39,159,11.4,16-25,285,444,0-0,7-11,23,Kentucky,21,home,2,,,,1,30,0,2,3,0,0,1,1,1,27:54,1,1,2,4-19,4.0,24,95,5.1,17-31,158,253,0-1,3-11,11,9,0,25,3,7,4,6,0,34,0,3,2,22,0,2
1169,401520397,Texas A&M,51,home,3,2,3,0,2,15,6,0,3,1,2,30:24,0,0,0,5-35,5.5,45,246,7.1,11-21,150,396,1-2,4-11,24,Mississippi State,10,away,0,1,0,1,0,172,1,5,4,,,,0,1,29:36,3,1,4,12-100,3.7,36,133,5.0,10-21,104,237,0-1,3-13,12,7,0,33,5,7,4,6,1,39,2,3,3,6,0,1
