,id,team1,team1_pts,team1_home_away,team1_tacklesForLoss,team1_defensiveTDs,team1_tackles,team1_sacks,team1_qbHurries,team1_passesDeflected,team1_fumblesRecovered,team1_rushingTDs,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_possessionTime,team1_interceptions,team1_fumblesLost,team1_turnovers,team1_totalPenaltiesYards,team1_yardsPerRushAttempt,team1_rushingAttempts,team1_rushingYards,team1_yardsPerPass,team1_completionAttempts,team1_netPassingYards,team1_totalYards,team1_fourthDownEff,team1_thirdDownEff,team1_firstDowns,team2,team2_pts,team2_home_away,team2_tacklesForLoss,team2_defensiveTDs,team2_tackles,team2_sacks,team2_qbHurries,team2_passesDeflected,team2_fumblesRecovered,team2_rushingTDs,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_possessionTime,team2_interceptions,team2_fumblesLost,team2_turnovers,team2_totalPenaltiesYards,team2_yardsPerRushAttempt,team2_rushingAttempts,team2_rushingYards,team2_yardsPerPass,team2_completionAttempts,team2_netPassingYards,team2_totalYards,team2_fourthDownEff,team2_thirdDownEff,team2_firstDowns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team1_totalFumbles,team2_totalFumbles
283,401249006,UNLV,27,home,6,0,33,4,0,2,1,2,1,152,0,8,30:16,2,1,3,5-40,4.8,45,215,5.2,15-31,160,375,2-2,11-20,18,Fresno State,40,away,10,0,49,6,0,3,1,4,1,98,0,5,10,18,0,2,29:35,0,1,1,8-65,6.8,36,243,7.0,20-35,244,487,1-1,4-12,22,9,,,,18,0,2,,,,,
284,401249008,San José State,28,away,8,0,46,3,0,1,2,2,2,59,0,2,23:52,1,0,1,2-15,4.0,29,116,6.5,18-28,182,298,0-0,4-11,16,San Diego State,17,home,7,0,28,0,0,1,0,2,0,87,0,5,5,5,0,1,36:08,1,2,3,4-40,2.2,45,101,8.7,21-30,261,362,1-3,6-15,20,4,0,0,1,19,0,1,0,0,1,,
285,401247310,Rutgers,27,away,8,1,45,2,0,1,1,2,1,85,0,5,28:51,0,2,2,9-80,4.4,32,141,4.8,33-48,229,370,3-4,7-17,22,Ohio State,49,home,5,0,41,1,1,4,2,2,5,43,0,3,7,,,,30:55,0,1,1,9-75,5.5,36,198,11.2,24-28,314,512,1-1,7-12,26,3,,,,58,1,1,13,0,3,,
286,401247313,Iowa,49,home,7,2,29,2,5,3,0,4,1,,,,31:35,0,0,0,6-35,5.5,41,226,6.2,16-29,179,405,1-1,5-15,19,Michigan State,7,away,5,0,44,1,2,4,0,1,0,40,0,3,1,,,,27:55,3,0,3,8-55,1.8,32,59,6.0,17-38,227,286,0-1,7-20,10,7,66,1,3,105,1,5,,,,,
287,401247312,Penn State,19,home,7,0,27,3,1,4,0,0,3,66,0,3,33:38,2,1,3,4-25,2.6,36,94,6.0,27-57,340,434,2-4,9-20,30,Maryland,35,away,9,1,37,7,3,6,1,1,3,,,,5,0,0,2,26:22,0,0,0,8-55,3.5,35,123,10.8,18-26,282,405,0-0,9-16,16,1,,,,11,0,1,,,,,
288,401247309,Indiana,38,home,5,0,34,3,5,4,0,2,3,,,,38:20,0,0,0,4-50,3.1,38,118,6.8,30-50,342,460,2-2,9-18,28,Michigan,21,away,3,0,53,0,6,5,0,0,3,59,0,3,3,,,,21:10,2,0,2,8-89,0.7,18,13,10.1,18-34,344,357,0-0,3-11,17,8,60,0,2,5,0,1,14,0,2,,
289,401247308,Illinois,14,home,5,0,37,1,3,2,1,1,1,53,0,3,22:25,0,0,0,12-115,4.7,36,169,6.2,6-17,106,275,1-1,3-12,14,Minnesota,41,away,4,0,31,4,3,4,0,5,1,27,0,1,5,,,,37:35,1,1,2,2-22,6.9,47,325,8.0,17-27,216,541,0-0,8-10,30,2,0,0,1,,,,8,0,1,,
290,401247307,Northwestern,21,home,8,0,46,1,2,9,0,1,2,36,0,1,27:32,2,0,2,8-64,4.1,37,152,6.3,16-27,169,321,1-1,7-16,14,Nebraska,13,away,6,0,44,1,9,0,0,1,0,11,0,1,7,45,0,2,30:14,2,0,2,9-55,5.2,43,224,4.8,24-45,218,442,2-3,4-16,28,3,5,0,2,44,0,2,-3,0,2,,
291,401251931,Marshall,51,home,10,0,25,4,4,2,1,4,3,21,0,2,33:07,0,0,0,4-43,6.5,41,267,7.1,21-32,228,495,1-2,6-11,33,UMass,10,away,7,0,39,2,4,2,0,0,1,37,0,4,4,,,,26:53,0,1,1,5-68,1.4,29,41,5.7,17-26,149,190,1-2,4-14,12,9,,,,7,0,1,,,,,
292,401249399,Stanford,14,away,4,0,37,0,1,2,1,2,0,98,0,4,32:36,0,0,0,10-100,6.4,31,197,8.3,16-26,216,413,2-2,4-13,16,Oregon,35,home,3,0,34,0,1,3,0,4,1,35,0,2,5,,,,27:24,1,1,2,6-43,6.7,40,269,8.7,17-26,227,496,0-0,9-11,29,2,0,0,1,,,,,,,,
293,401249397,Washington State,38,away,5,0,52,4,0,4,0,3,2,27,0,2,29:41,1,0,1,5-44,7.6,30,229,6.9,18-33,227,456,1-1,4-10,21,Oregon State,28,home,3,0,31,1,0,2,0,3,1,107,0,5,2,0,0,1,30:19,0,0,0,4-45,3.9,31,122,6.7,34-49,329,451,1-1,8-16,29,8,,,,,,,2,0,1,,
294,401249400,Arizona State,27,away,7,0,56,3,0,6,3,2,1,,,,25:19,0,2,2,4-34,6.8,38,258,5.8,11-23,134,392,0-1,6-14,20,USC,28,home,7,0,30,1,0,5,2,2,2,95,0,5,4,,,,34:41,1,3,4,5-59,4.4,40,175,6.9,40-55,381,556,5-8,7-19,28,9,0,0,1,2,0,1,15,0,2,,
295,401249402,Colorado,48,home,5,0,27,1,8,5,3,5,1,68,0,4,39:31,0,0,0,9-90,4.5,59,264,7.9,22-33,261,525,0-1,9-19,26,UCLA,42,away,6,0,59,1,2,2,0,2,4,9,0,1,6,,,,20:29,1,3,4,9-69,7.0,25,175,7.6,20-40,303,478,0-2,7-12,23,12,14,0,1,6,0,1,1,0,1,,
296,401207169,Western Kentucky,6,away,6,0,35,4,3,5,0,0,0,,,,33:49,0,0,0,6-50,3.5,27,94,4.1,19-40,163,257,1-2,7-17,16,Florida Atlantic,10,home,7,0,28,1,5,1,0,1,0,13,0,1,4,,,,26:11,1,0,1,2-25,3.7,45,165,6.4,7-17,108,273,2-2,5-13,18,6,24,0,1,0,0,1,17,0,1,,
297,401212490,SMU,47,away,6,0,41,1,0,6,0,2,4,12,0,1,24:55,0,0,0,2-20,6.1,32,194,10.1,24-35,355,549,1-2,6-12,24,Temple,23,home,5,0,44,2,1,3,0,1,2,,,,5,,,,35:05,0,0,0,4-30,3.7,43,157,7.0,17-30,211,368,2-3,6-17,19,11,,,,64,0,4,12,0,1,,
298,401212480,Memphis,34,home,9,0,47,3,3,2,0,0,4,73,0,3,30:13,1,0,1,6-53,3.0,33,98,8.7,30-50,437,535,1-4,10-19,24,South Florida,33,away,5,1,50,2,1,5,0,0,2,47,0,4,15,51,1,1,29:25,0,0,0,4-38,3.4,33,113,7.5,20-29,217,330,0-1,2-12,16,10,,,,3,0,3,9,0,2,,
299,401212544,Houston,10,away,2,0,36,0,1,1,0,1,0,67,0,3,27:31,1,1,2,5-37,3.3,28,93,5.6,20-34,189,282,2-2,5-15,15,Cincinnati,38,home,7,0,31,1,4,5,1,4,1,45,0,1,8,2,0,1,32:16,1,0,1,5-35,8.8,39,342,5.6,20-30,168,510,2-2,5-12,24,4,0,0,1,13,0,1,,,,,
300,401212525,Tulane,38,away,10,0,35,5,4,8,1,2,3,17,0,1,30:59,1,0,1,8-65,8.1,34,277,6.4,22-34,216,493,0-1,5-12,24,East Carolina,21,home,6,0,33,2,3,3,0,0,3,30,0,1,1,0,0,1,29:01,0,1,1,4-23,1.2,29,35,8.2,27-43,351,386,1-4,3-15,20,8,,,,11,0,3,,,,,
301,401253924,Arkansas State,20,away,5,0,28,1,3,4,0,1,1,69,0,4,31:45,2,0,2,7-48,4.5,44,199,5.6,21-40,224,423,2-4,7-18,24,Louisiana,27,home,5,0,49,2,2,5,0,2,1,31,0,2,9,16,0,2,28:15,1,0,1,5-72,5.2,38,196,8.4,17-29,244,440,1-4,3-13,19,6,28,0,1,,,,-1,0,3,,
302,401215327,Georgia State,52,home,9,0,39,6,0,4,2,4,3,45,0,2,30:22,0,1,1,5-55,5.5,47,259,7.5,20-32,241,500,2-2,10-17,23,Louisiana Monroe,34,away,4,0,51,0,2,3,1,2,3,15,0,1,4,,,,29:38,1,2,3,1-17,2.9,29,85,8.1,26-42,339,424,3-4,4-12,24,10,2,0,1,,,,-1,0,2,,
303,401215326,Georgia Southern,20,home,6,0,32,1,10,9,0,2,0,,,,42:47,1,0,1,6-60,5.3,61,326,6.5,12-13,85,411,0-1,5-15,20,Troy,13,away,7,1,46,2,1,0,0,0,0,70,0,4,7,44,1,1,17:13,2,0,2,3-27,2.4,14,34,4.3,21-47,201,235,0-1,5-16,14,8,15,0,2,9,0,1,3,0,3,,
304,401215325,Coastal Carolina,23,home,8,0,41,5,4,4,2,1,1,54,0,2,29:45,0,2,2,2-20,7.2,33,236,8.4,17-25,209,445,1-2,3-11,18,South Alabama,6,away,1,0,33,1,2,4,2,0,0,,,,6,,,,30:15,0,2,2,5-45,2.4,38,93,7.8,23-31,243,336,3-7,2-14,16,11,,,,1,0,1,,,,,
305,401215324,Appalachian State,38,away,7,1,39,2,5,5,0,1,3,27,0,1,29:54,0,0,0,11-94,6.0,43,258,6.0,18-28,168,426,1-1,9-16,22,Texas State,17,home,2,0,41,1,4,6,0,0,2,69,0,4,5,,,,27:45,2,0,2,6-72,7.2,30,215,5.4,21-38,205,420,0-3,4-12,21,8,49,1,2,21,0,1,-1,0,3,,
306,401240035,North Alabama,13,away,7,0,32,1,1,1,2,0,1,30,0,2,29:02,1,0,1,4-30,1.0,23,23,5.2,22-29,152,175,0-0,3-12,11,Southern Mississippi,24,home,7,0,30,1,2,1,0,3,0,55,0,3,6,0,0,1,30:58,2,2,4,5-41,5.8,42,245,5.0,12-20,100,345,2-2,4-10,23,7,9,0,2,,,,24,0,2,,
307,401234637,Boston College,31,home,1,0,45,0,1,2,3,1,2,90,0,5,25:33,1,1,2,6-56,3.4,25,85,6.8,18-40,272,357,0-1,4-11,22,Notre Dame,45,away,7,0,24,1,1,6,1,3,3,84,0,4,9,2,0,1,33:56,0,3,3,8-69,5.6,49,274,10.1,20-28,283,557,2-2,3-8,29,11,,,,,,,12,0,2,,
308,401237129,Arkansas,35,away,4,0,36,1,4,3,0,3,2,96,0,5,21:12,0,1,1,9-79,6.5,32,208,13.2,15-19,250,458,0-1,3-10,18,Florida,63,home,8,1,27,4,3,1,1,1,7,,,,9,,,,38:48,1,0,1,3-35,4.6,45,208,10.1,27-38,385,593,1-2,9-12,36,5,9,0,1,,,,0,0,1,,
309,401237133,Ole Miss,59,home,5,0,27,2,5,8,0,4,4,30,0,2,30:41,0,1,1,6-45,4.1,48,195,16.0,28-32,513,708,4-4,7-13,31,South Carolina,42,away,7,0,36,1,1,1,1,5,1,60,0,3,6,,,,29:19,1,0,1,4-53,8.2,39,318,7.9,17-29,230,548,2-4,5-11,27,11,0,0,1,,,,,,,,
310,401237132,Vanderbilt,35,away,0,0,30,0,0,3,0,2,3,39,0,2,32:26,0,0,0,6-50,4.0,45,180,6.5,22-35,227,407,2-2,11-17,29,Kentucky,38,home,4,0,35,1,3,2,0,3,2,62,0,3,8,,,,27:34,0,0,0,10-89,8.8,35,308,7.5,16-20,150,458,1-1,3-8,23,5,,,,,,,38,0,2,,
311,401249890,Buffalo,42,home,3,0,24,0,1,6,0,2,4,14,0,1,33:21,0,0,0,6-52,4.8,43,205,13.1,17-27,353,558,2-3,6-13,22,Miami (OH),10,away,2,0,39,0,0,3,0,0,1,8,0,1,4,,,,24:57,1,0,1,5-45,4.5,31,139,4.6,8-26,119,258,1-2,3-14,13,6,0,0,1,,,,,,,,
312,401249861,Akron,10,away,2.5,0,37,3,0,1,0,0,1,72,0,4,34:53,2,1,3,4-40,5.2,42,217,7.3,18-30,218,435,2-3,7-16,20,Ohio,24,home,3,0,51,3,4,0,1,3,0,40,0,3,6,43,0,2,25:07,0,0,0,4-30,5.6,33,185,7.2,10-17,122,307,0-0,2-10,15,4,,,,,,,17,0,3,,
313,401249862,Bowling Green,24,home,11,0,47,2,1,3,0,3,0,138,0,4,27:46,0,1,1,12-81,6.0,43,260,5.3,6-20,105,365,1-3,2-13,16,Kent State,62,away,7,0,31,2,0,4,1,3,5,,,,14,,,,31:33,0,0,0,9-70,5.2,57,295,10.6,23-35,372,667,3-3,11-19,34,6,,,,-1,0,1,16,0,1,,
314,401249866,Western Michigan,41,home,10,0,36,2,2,1,0,2,3,116,0,5,21:14,0,0,0,9-102,5.5,28,153,9.8,20-29,284,437,2-3,2-10,24,Toledo,38,away,5,0,36,1,0,5,0,3,1,91,0,5,8,,,,38:43,1,0,1,10-61,4.2,39,162,7.4,30-46,339,501,1-2,9-16,31,5,4,0,1,,,,12,0,3,,
315,401249865,Eastern Michigan,31,away,5,0,52,3,1,3,1,3,1,36,0,4,29:43,0,1,1,5-48,5.5,41,227,8.6,17-29,250,477,1-3,3-11,22,Ball State,38,home,2,0,41,0,2,4,1,3,1,116,0,4,12,,,,30:17,1,1,2,7-65,5.8,52,304,7.3,22-32,232,536,3-3,4-13,30,7,54,0,1,11,0,1,,,,2,1
316,401249864,Northern Illinois,10,home,4,0,25,3,0,2,0,0,1,142,0,6,32:53,0,2,2,5-45,2.2,33,74,5.0,17-34,170,244,1-4,2-16,15,Central Michigan,40,away,8,0,40,1,2,3,2,2,1,49,0,3,8,,,,27:07,1,0,1,6-75,5.6,42,237,9.8,13-20,196,433,3-5,1-11,17,4,0,0,1,,,,24,0,1,,
317,401234639,NC State,38,home,7,0,32,3,3,2,1,2,3,58,0,3,29:11,1,0,1,6-70,3.8,39,148,7.8,24-34,265,413,0-1,10-15,24,Florida State,22,away,6,0,36,1,2,1,0,1,2,108,0,5,4,0,0,1,30:49,1,1,2,6-66,4.3,34,147,7.1,18-28,200,347,5-7,3-14,16,8,1,0,1,23,0,1,4,0,1,,
318,401234642,North Carolina,59,home,7,0,53,4,2,3,0,2,6,21,0,1,31:12,1,0,1,6-58,5.1,38,192,12.2,32-45,550,742,1-2,7-14,30,Wake Forest,53,away,7,0,42,2,4,3,0,3,4,20,0,1,9,0,0,1,28:48,0,0,0,4-20,3.8,46,177,9.5,29-45,429,606,0-1,9-18,30,11,,,,-4,0,1,0,0,1,,
319,401234641,Miami,25,away,11,0,36,6,2,2,0,2,1,15,0,1,32:40,0,0,0,8-77,2.7,48,131,6.7,24-38,255,386,1-2,6-17,25,Virginia Tech,24,home,8,0,50,6,7,4,0,3,0,13,0,1,6,,,,27:19,1,0,1,2-10,3.9,41,160,7.1,18-29,207,367,0-0,7-16,23,7,0,0,1,1,0,1,21,0,2,,
320,401257934,Louisville,17,away,4,0,39,1,0,2,1,2,0,63,0,3,29:28,1,2,3,7-64,8.1,39,317,7.7,13-21,161,478,0-2,5-13,18,Virginia,31,home,6,1,32,4,0,1,2,2,1,75,0,4,7,85,1,1,30:32,1,1,2,3-25,3.9,42,165,8.8,15-23,203,368,0-1,6-13,21,5,-1,0,1,,,,4,0,1,,
321,401207200,Tulane,38,home,6,1,55,1,1,1,1,2,2,14,0,1,27:33,0,0,0,2-20,5.3,32,171,7.3,19-27,197,368,1-1,6-13,17,Army,12,away,9,0,41,1,0,1,0,1,1,45,0,3,0,,,,32:27,2,1,3,1-5,4.7,57,270,2.5,5-13,33,303,2-5,6-17,17,8,0,0,2,7,0,1,8,0,2,,
322,401236023,Texas Tech,24,home,5,0,57,2,1,2,0,2,0,0,0,1,26:33,1,1,2,6-50,3.2,39,124,6.8,23-38,257,381,1-1,6-16,19,Baylor,23,away,6,1,41,2,1,1,1,1,0,59,0,3,11,26,1,1,33:27,1,0,1,6-42,4.3,48,207,5.9,17-26,153,360,1-2,6-16,20,12,20,0,1,3,0,1,11,0,1,,
323,401236024,West Virginia,24,home,5,0,36,1,1,4,1,1,2,37,0,1,34:20,0,0,0,10-85,4.9,37,180,8.2,19-26,212,392,0-0,8-15,18,TCU,6,away,8,0,40,2,2,4,0,0,0,65,0,3,6,,,,25:40,1,1,2,3-25,3.9,34,134,5.6,16-29,161,295,0-0,6-14,19,6,42,0,1,-1,0,1,6,0,1,,
324,401249013,Fresno State,35,away,10,0,32,6,1,5,2,1,4,54,0,3,33:49,1,1,2,5-39,3.2,37,119,11.1,29-38,422,541,1-1,6-14,25,Utah State,16,home,7,1,43,3,2,2,1,1,0,189,1,5,4,11,0,1,26:11,0,2,2,6-40,5.7,35,199,6.0,9-24,144,343,1-2,3-15,12,5,,,,-4,0,2,5,0,1,,
325,401249012,Colorado State,21,away,8,0,34,3,0,3,2,2,1,99,0,6,27:35,1,0,1,6-48,3.4,41,139,6.1,11-29,176,315,1-2,1-15,15,Boise State,52,home,9,3,29,3,0,3,0,3,1,61,0,3,10,21,0,1,32:25,0,2,2,6-45,2.4,37,89,6.7,16-30,202,291,1-1,9-18,15,3,,,,6,0,1,134,1,7,,
326,401249015,Nevada,27,away,8,0,35,2,0,3,0,0,3,53,0,3,27:45,1,0,1,7-65,2.3,23,52,8.7,25-39,340,392,0-1,5-12,19,New Mexico,20,home,9,0,30,2,0,3,0,1,1,83,0,4,8,25,0,1,32:15,1,0,1,2-30,3.2,44,141,6.4,18-33,211,352,0-2,7-17,21,9,0,0,1,33,0,3,14,0,1,,
327,401249014,Hawai'i,10,away,15,0,37,1,3,1,1,0,1,,,,28:34,1,2,3,4-35,1.9,35,66,6.0,17-35,209,275,1-2,3-17,14,San Diego State,34,home,11,1,38,7,3,4,2,3,0,21,0,1,10,71,1,1,31:26,2,1,3,4-48,6.4,51,326,2.3,4-13,30,356,0-0,4-14,15,4,6,0,2,18,0,2,60,0,5,,
328,401249016,San José State,34,home,11,0,50,7,1,3,0,2,2,98,0,3,27:30,1,0,1,5-50,6.1,29,176,9.7,18-29,281,457,0-0,5-10,23,UNLV,17,away,2,0,35,1,1,4,0,1,1,35,0,3,5,23,0,1,32:30,0,0,0,8-84,1.9,36,70,8.0,19-28,224,294,0-0,8-16,16,10,,,,16,0,2,,,,,
329,401247316,Indiana,24,away,7,0,31,4,1,4,1,1,2,,,,37:56,2,0,2,4-38,3.0,38,114,8.4,25-38,320,434,1-3,8-17,21,Michigan State,0,home,3,0,42,1,4,1,0,0,0,89,0,4,,30,0,2,21:13,3,1,4,6-61,2.5,24,60,4.9,13-27,131,191,1-3,3-12,9,6,55,0,3,18,0,1,,,,,
330,401247314,Illinois,23,away,5,0,38,1,2,5,0,2,0,57,0,4,34:38,0,1,1,4-40,5.7,59,337,5.8,7-18,104,441,1-1,7-16,24,Rutgers,20,home,5,0,45,1,3,1,1,0,2,40,0,2,8,,,,25:22,3,0,3,7-56,5.1,33,167,7.3,21-34,248,415,1-1,4-14,18,11,30,0,3,,,,-1,0,1,,
331,401247319,Wisconsin,49,away,5,0,23,1,1,4,0,5,2,33,0,1,40:15,0,0,0,1-5,6.7,51,341,5.8,12-22,127,468,0-0,8-13,26,Michigan,11,home,2,0,42,1,0,5,0,0,1,115,0,4,3,,,,19:45,2,0,2,4-40,2.5,19,47,6.6,13-26,172,219,0-1,3-11,10,7,31,0,2,9,0,3,,,,,
332,401247320,Nebraska,30,home,6,1,39,2,5,5,1,1,1,,,,23:36,1,0,1,5-39,3.7,39,146,7.2,13-21,152,298,1-1,4-12,17,Penn State,23,away,5,0,31,1,1,2,0,2,0,51,0,4,11,0,0,1,36:24,1,1,2,4-50,4.7,52,245,6.6,19-39,256,501,3-5,8-17,30,12,55,0,1,25,0,1,21,0,1,,
333,401247317,Iowa,35,away,5,0,52,4,1,5,0,4,1,0,0,1,23:37,1,0,1,2-25,6.7,35,236,6.2,9-18,111,347,0-0,3-7,20,Minnesota,7,home,0,0,31,0,1,3,0,0,1,46,0,3,1,4,0,1,36:10,2,0,2,8-80,3.6,40,145,5.1,16-33,167,312,1-2,7-16,19,3,76,0,2,,,,0,0,1,,
334,401247315,Purdue,20,home,11,0,48,0,0,5,0,0,2,74,0,4,24:58,0,1,1,6-24,0.1,17,2,5.2,28-51,263,265,2-3,4-17,15,Northwestern,27,away,4,0,35,3,0,5,1,0,3,25,0,1,9,,,,35:02,1,0,1,7-59,2.0,40,80,5.9,23-36,212,292,1-1,7-18,19,8,0,0,1,4,0,1,-2,0,1,,
335,401207179,UT San Antonio,52,home,4,0,36,3,4,1,2,4,3,38,0,2,32:52,0,2,2,6-43,6.0,48,288,11.1,22-28,312,600,1-1,10-13,29,UTEP,21,away,4,0,44,1,2,2,2,2,1,185,0,7,3,,,,27:08,0,2,2,6-56,2.8,28,77,7.7,15-22,169,246,0-0,3-10,13,10,,,,10,0,1,,,,,
336,401249405,Washington State,29,home,6,0,38,1,3,2,2,1,2,56,0,3,31:39,0,0,0,4-40,3.7,27,100,8.2,25-39,321,421,0-1,7-15,20,Oregon,43,away,4,0,36,1,4,1,0,2,4,49,0,3,5,,,,28:21,1,2,3,3-35,7.5,36,269,10.4,21-30,312,581,2-2,7-11,26,11,0,0,1,,,,6,0,1,,
337,401249406,Colorado,35,away,5,0,43,1,3,9,0,3,2,43,0,2,28:33,1,0,1,6-61,3.9,45,177,10.6,15-24,255,432,0-0,8-14,22,Stanford,32,home,4,0,39,0,1,2,0,2,1,145,0,6,10,0,0,1,31:17,0,0,0,7-50,3.3,21,70,6.1,30-55,333,403,1-2,5-16,24,5,,,,18,0,3,8,0,1,,
338,401249404,Oregon State,21,away,2,1,56,0,0,6,0,2,0,125,0,4,23:01,1,1,2,6-55,4.9,34,167,3.5,11-24,85,252,1-3,4-12,16,Washington,27,home,3,0,38,2,0,5,1,3,0,29,0,2,9,0,0,1,36:05,0,0,0,5-35,5.2,51,267,5.9,14-24,141,408,2-2,8-16,24,3,,,,60,1,1,56,0,2,,
339,401249403,Arizona,30,home,8,0,34,0,0,3,0,0,3,44,0,2,30:01,1,0,1,7-80,4.0,40,158,8.2,23-35,286,444,1-1,6-15,26,USC,34,away,6,0,46,5,0,2,0,3,1,,,,10,27,0,1,29:56,0,0,0,11-110,5.4,32,173,7.6,30-43,325,498,1-2,5-13,26,12,,,,1,0,1,17,0,2,,
340,401207218,Western Carolina,14,away,4,0,31,1,0,2,2,1,1,60,0,4,30:44,2,1,3,4-20,3.7,38,142,4.7,18-30,140,282,0-0,5-13,15,Liberty,58,home,6,0,43,4,4,0,1,4,4,68,0,2,10,24,0,2,29:16,0,2,2,7-77,6.2,41,254,15.8,18-24,379,633,0-2,8-12,22,2,,,,,,,15,0,3,,
341,401207176,Marshall,42,home,5,0,35,1,11,5,3,1,5,45,0,2,35:14,0,1,1,7-75,4.8,38,184,9.1,25-37,336,520,1-2,5-13,26,Middle Tennessee,14,away,3,0,26,0,9,3,1,1,1,68,0,3,2,,,,24:46,0,3,3,4-40,2.4,23,56,5.5,30-45,247,303,0-1,6-15,18,6,,,,60,0,5,-6,0,1,,
342,401207174,Florida International,19,home,7,0,41,0,0,3,1,1,0,83,0,4,27:58,0,0,0,5-32,4.7,33,156,4.2,17-30,125,281,1-2,5-16,14,Florida Atlantic,38,away,8,0,39,5,3,2,0,3,2,32,0,1,8,,,,29:33,0,1,1,2-10,7.5,49,368,5.0,10-16,80,448,2-3,4-12,21,7,,,,-3,0,1,10,0,2,,
343,401207178,Southern Mississippi,7,away,9,0,41,3,2,3,0,1,0,66,0,3,25:18,0,0,0,1-15,4.2,37,154,4.8,6-14,67,221,0-1,3-12,13,Western Kentucky,10,home,9,0,31,6,1,3,0,1,0,,,,4,,,,34:42,0,0,0,3-25,3.0,40,121,6.1,19-30,183,304,2-4,6-16,19,1,,,,20,0,2,,,,,
344,401212518,UCF,38,home,9,0,48,4,3,2,1,3,2,74,0,3,22:47,0,1,1,6-49,3.8,39,147,11.3,13-24,272,419,1-1,4-12,19,Temple,13,away,6,0,42,2,0,5,1,1,0,22,0,1,7,,,,37:13,2,1,3,4-35,3.7,50,183,4.3,10-25,107,290,1-2,6-17,19,8,6,0,2,9,0,1,8,0,2,,
345,401212481,Houston,56,home,7,2,42,4,7,8,2,3,3,,,,28:26,1,0,1,8-75,8.7,36,314,7.2,15-26,186,500,0-1,5-12,25,South Florida,21,away,3,1,46,0,3,1,0,1,1,34,0,2,3,38,1,1,31:01,0,2,2,2-21,3.3,41,136,5.7,18-39,223,359,0-2,5-17,24,8,,,,145,1,5,-4,0,1,,
346,401212545,East Carolina,17,away,3,0,36,1,1,1,1,2,0,88,0,4,29:40,3,0,3,4-45,4.2,49,204,4.1,9-21,87,291,0-1,3-12,23,Cincinnati,55,home,5,1,44,4,4,4,0,4,3,41,0,2,7,50,1,3,30:10,0,1,1,13-159,9.3,32,299,10.4,27-34,354,653,1-2,5-9,29,5,,,,,,,8,0,1,,
347,401212491,SMU,24,away,8,1,55,3,1,3,1,1,1,50,0,2,30:42,1,0,1,11-70,3.8,40,151,5.6,18-36,200,351,1-3,4-16,25,Tulsa,28,home,6,0,45,2,2,4,0,1,3,,,,4,5,0,1,29:17,1,1,2,13-117,2.9,45,130,8.6,26-38,325,455,0-1,10-17,27,6,18,1,1,14,0,1,1,0,1,,
348,401215332,South Alabama,10,away,3,0,33,1,4,7,1,0,1,63,0,3,31:47,1,1,2,5-40,3.3,37,123,4.0,18-36,145,268,3-5,6-18,19,Louisiana,38,home,7,0,41,3,3,9,1,2,3,49,0,2,8,0,0,1,28:13,1,1,2,10-94,6.9,37,254,7.2,21-35,252,506,2-4,6-13,23,4,15,0,1,1,0,1,38,0,1,,
349,401215331,Georgia Southern,40,home,5,0,22,1,3,6,0,4,0,30,0,2,41:19,1,1,2,4-40,5.9,65,386,5.7,6-9,51,437,2-2,8-16,20,Texas State,38,away,5,1,49,2,0,0,1,1,3,164,1,4,8,6,0,1,18:41,3,0,3,3-30,1.6,19,30,8.4,19-32,269,299,0-3,3-9,18,16,5,0,3,,,,,,,,
350,401215328,Appalachian State,17,home,9,0,30,3,4,9,1,1,1,106,0,4,34:35,1,0,1,2-14,2.8,47,131,6.9,19-26,179,310,0-1,8-16,19,Georgia State,13,away,10,0,39,3,2,1,0,0,1,,,,7,0,0,1,25:25,0,1,1,3-44,3.9,38,148,4.6,11-33,152,300,0-1,9-19,16,5,,,,4,0,1,6,0,2,,
351,401237139,Mississippi State,24,away,11,0,34,3,0,8,0,2,1,,,,32:07,0,0,0,3-25,1.6,14,22,6.5,41-52,336,358,0-1,7-13,20,Georgia,31,home,4,0,33,2,0,4,0,0,4,30,0,1,7,,,,27:14,0,0,0,5-60,0.3,23,8,10.6,28-38,401,409,0-0,8-13,18,6,,,,,,,,,,,
352,401237138,Vanderbilt,17,home,3,0,33,1,4,6,1,0,2,,,,25:42,1,0,1,4-30,2.6,34,87,9.4,22-34,319,406,1-1,7-15,21,Florida,38,away,5,0,28,2,7,3,0,1,4,74,0,3,8,0,0,1,33:42,0,1,1,6-46,4.3,40,173,11.5,27-36,413,586,1-1,8-12,29,5,,,,,,,7,0,1,,
353,401237137,Auburn,30,home,6,1,44,4,4,3,0,1,1,,,,28:31,1,0,1,6-60,4.3,38,165,8.5,17-26,220,385,0-0,9-15,23,Tennessee,17,away,5,0,41,2,2,2,0,2,0,40,0,2,5,0,0,1,31:29,1,0,1,4-33,5.4,41,222,7.3,22-33,242,464,1-1,9-15,28,12,100,1,1,,,,,,,,
