,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickingPoints,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns
603,273140066,Iowa State,31,home,1,2,0,0,2,2,7,18,7-17,0-0,351,202,13-27,7.0,162,42,3.9,5-36,1,0,1,19:51,Colorado,28,away,0,2,0,0,3,2,4,-2,0,1,17,3-15,2-3,419,268,23-40,6.6,157,32,4.9,8-80,1,1,0,16:23,,,,,,,,,
604,273140142,Texas A&M,26,away,1,1,0,0,1,2,,17,9-16,0-0,380,264,18-28,8.8,133,39,3.4,8-59,1,0,1,17:32,Missouri,40,home,0,2,7,0,1,3,8,0,0,1,32,9-15,0-1,555,358,27-35,10.1,203,49,4.1,4-45,1,1,0,18:44,,,,,,,,,
605,273140197,Oklahoma State,28,home,0,2,1,0,3,2,4,18,7-17,2-4,471,293,22-37,7.5,195,37,5.3,4-50,4,3,1,17:03,Kansas,43,away,3,2,-4,0,3,3,13,17,0,1,24,5-15,1-1,529,370,28-41,8.8,167,36,4.6,3-18,0,0,0,19:37,,,,,,,,,
606,273140251,Texas Tech,43,away,0,0,4,0,1,5,9,26,3-7,0-1,476,473,36-48,9.7,10,7,1.4,6-68,1,0,1,12:28,Texas,59,home,0,4,5,0,1,4,11,2,0,1,33,12-18,4-4,551,275,21-30,8.9,283,62,4.6,7-89,1,0,1,24:12,0,0,1,,,,,,
607,273140201,Baylor,21,away,0,1,,,,2,3,20,6-13,0-1,451,290,25-42,6.7,171,26,6.6,8-49,2,0,2,18:33,Oklahoma,52,home,0,3,36,0,4,3,10,18,0,2,24,5-11,1-2,533,353,20-25,14.1,180,37,4.9,6-45,1,0,1,17:43,2,0,1,,,,,,
608,273140254,Wyoming,0,away,0,0,7,0,4,0,,12,2-13,0-1,122,131,13-32,2.7,37,30,1.2,8-55,7,5,2,13:23,Utah,50,home,5,5,104,0,8,1,14,8,0,2,22,10-20,2-2,505,235,19-32,7.1,278,51,5.5,11-90,1,0,1,23:17,0,0,1,,,,,,
609,273120252,TCU,22,away,1,1,26,0,4,1,10,22,4-14,0-3,352,251,24-37,6.0,130,39,3.3,3-37,1,0,1,16:28,BYU,27,home,0,2,-2,0,1,1,9,22,0,1,19,13-20,0-0,417,313,26-44,6.9,112,34,3.3,4-30,2,1,1,19:56,21,0,1,,,,,,
610,273140167,New Mexico,26,home,0,0,18,0,2,2,14,18,5-13,1-1,331,220,21-29,7.3,120,31,3.9,5-39,1,1,0,16:18,Colorado State,23,away,1,0,13,0,5,2,11,,,,21,6-16,1-2,399,264,13-19,11.6,178,53,3.4,6-55,0,0,0,20:01,,,,,,,,,
611,273142439,UNLV,30,home,0,1,2,0,2,3,6,24,10-19,1-1,482,221,18-29,7.1,275,49,5.6,3-33,1,0,1,21:52,San Diego State,38,away,0,1,27,0,4,2,8,55,1,1,18,3-9,0-0,318,214,17-23,8.5,122,26,4.7,3-20,2,0,2,13:41,0,0,1,,,,,,
612,273140087,Notre Dame,24,home,2,0,2,0,2,3,6,19,4-15,2-5,304,293,22-40,6.2,58,38,1.5,2-60,2,2,0,15:54,Air Force,41,away,2,2,0,0,3,2,11,,,,23,7-14,0-1,405,120,10-16,7.5,285,63,4.5,3-40,2,2,0,20:46,,,,,,,,,
613,273142393,Louisiana,34,away,0,3,12,0,3,2,4,25,7-13,1-1,528,152,13-20,7.6,376,58,6.5,10-84,2,0,2,19:06,Middle Tennessee,24,home,0,1,10,0,2,2,6,24,0,2,16,4-12,0-0,256,156,13-22,5.4,138,40,3.5,7-64,1,0,1,17:34,7,0,1,,,,,,
614,273142132,Cincinnati,27,home,0,1,29,0,8,3,3,18,6-16,0-1,420,284,21-33,8.4,144,39,3.7,10-105,0,0,0,21:09,Connecticut,3,away,0,0,18,0,5,0,3,,,,10,3-16,0-1,204,207,18-37,4.9,22,22,1.0,5-50,1,0,1,15:35,16,0,1,,,,,,
615,273140120,Boston College,35,away,0,2,7,0,3,3,5,27,11-17,1-1,466,452,33-56,7.5,45,27,1.7,6-45,2,0,2,18:04,Maryland,42,home,0,2,8,0,2,3,10,14,0,2,20,9-15,0-0,472,357,21-27,12.5,135,40,3.4,5-41,0,0,0,17:58,,,,,,,,,
616,273140005,UAB,31,home,0,1,4,0,4,3,7,22,6-16,2-3,343,183,20-41,4.3,168,35,4.8,1-5,2,0,2,17:23,UCF,45,away,0,5,0,0,5,1,9,80,0,2,24,4-11,0-1,506,113,12-20,5.2,402,52,7.7,6-70,1,0,1,18:06,0,0,1,,,,,,
617,273142572,Southern Mississippi,26,home,0,1,0,0,2,1,8,16,6-12,0-0,306,163,12-18,8.8,147,38,3.9,7-82,1,0,1,16:11,Memphis,29,away,0,0,-3,0,3,4,3,0,0,1,26,9-18,2-2,422,405,35-49,8.1,26,26,1.0,6-60,2,0,2,20:08,82,1,2,,,,,,
618,273140276,Marshall,26,home,0,1,0,0,1,2,8,26,7-14,1-1,477,252,24-32,7.4,239,42,5.7,5-50,0,0,0,23:13,East Carolina,7,away,0,1,20,0,3,0,1,,,,14,4-13,1-3,259,171,16-29,5.2,108,28,3.9,5-55,0,0,0,13:27,,,,,,,,,
619,273140202,Houston,7,away,1,1,30,0,4,0,1,17,5-14,0-0,324,138,15-24,5.3,198,43,4.6,12-94,5,2,3,17:00,Tulsa,56,home,2,3,47,0,2,5,8,21,0,3,22,7-13,1-2,515,318,15-28,11.2,202,46,4.4,9-75,1,1,0,19:06,,,,,,,,,
620,273142567,Rice,43,away,0,2,10,0,4,2,7,30,6-12,0-0,545,370,35-53,6.9,181,26,7.0,9-78,2,1,1,17:44,SMU,42,home,1,2,49,0,3,4,6,51,0,1,25,10-18,0-0,485,166,13-31,5.3,320,50,6.4,12-114,2,0,2,18:56,61,2,2,,,,,,
621,273142655,UTEP,19,away,0,1,0,0,2,1,7,20,3-13,2-4,412,347,28-45,6.8,104,24,4.3,4-45,1,0,1,17:39,Tulane,34,home,0,2,15,0,3,2,10,0,0,1,19,7-15,1-2,485,288,16-23,12.0,208,45,4.6,5-40,0,0,0,19:01,,,,,,,,,
622,273140098,Troy,21,away,1,1,48,0,5,1,3,17,5-14,0-1,363,141,13-26,4.7,241,44,5.5,9-71,1,0,1,16:38,Western Kentucky,17,home,0,1,2,0,3,1,5,10,0,1,0,0-0,0-0,416,182,12-23,7.0,256,49,5.2,0-0,3,1,2,,1,0,2,,,,,,
623,273140099,LSU,58,home,3,3,14,0,7,4,16,22,4-12,0-1,595,290,16-30,9.1,321,40,8.0,8-60,2,0,2,17:34,Louisiana Tech,10,away,0,0,5,0,2,1,4,10,0,2,15,2-16,1-5,256,201,20-39,4.8,67,35,1.9,6-75,5,3,2,17:37,33,0,2,,,,,,
624,273140328,Utah State,0,home,1,0,-3,0,1,0,0,11,4-14,0-0,236,161,12-24,6.4,82,30,2.7,9-77,4,1,3,15:04,Boise State,52,away,1,4,18,1,7,2,10,84,0,3,26,10-15,0-2,484,300,28-32,9.2,190,45,4.2,8-65,1,1,0,21:20,,,,,,,,,
625,273140061,Auburn,20,away,1,1,-2,0,2,1,8,18,4-11,0-1,216,165,14-30,4.4,83,35,2.4,6-29,4,0,4,18:49,Georgia,45,home,0,4,4,0,2,2,9,10,0,4,16,8-13,1-1,417,246,11-19,12.5,180,43,4.2,10-98,2,1,1,17:53,20,0,1,,,,,,
626,273142579,South Carolina,31,home,2,3,0,0,1,1,7,22,2-12,2-2,384,332,26-44,7.2,68,26,2.6,6-35,3,2,1,15:39,Florida,51,away,2,5,12,0,2,2,9,11,0,1,28,12-16,0-1,537,304,22-32,9.5,233,48,4.9,6-65,3,2,1,21:01,8,0,1,,,,,,
627,273142633,Arkansas,13,away,0,1,2,0,4,0,7,15,2-12,1-3,289,180,15-29,5.6,127,36,3.5,12-61,3,0,3,16:01,Tennessee,34,home,0,1,32,0,4,2,10,132,1,3,18,7-16,1-1,279,128,12-25,5.1,151,43,3.5,3-25,0,0,0,20:25,,,,,,,,,
628,273140238,Vanderbilt,20,home,2,1,2,0,4,2,2,30,7-17,3-4,432,209,20-34,5.7,239,48,5.0,8-66,1,1,0,21:48,Kentucky,27,away,1,2,7,0,1,1,9,,,,19,7-14,0-0,351,242,17-29,7.7,129,37,3.5,13-122,2,2,0,14:48,,,,,,,,,
629,273140344,Mississippi State,17,home,0,1,4,0,2,0,5,14,7-16,0-0,215,120,9-21,4.8,115,42,2.7,8-75,1,0,1,18:05,Alabama,12,away,0,0,,,,0,12,8,0,1,23,4-14,0-0,274,131,16-35,3.5,153,37,4.1,1-5,2,0,2,17:51,140,1,2,,,,,,
630,273140023,San José State,51,home,1,4,50,0,5,2,15,22,5-14,2-3,507,334,19-31,10.2,190,44,4.3,6-36,0,0,0,21:03,New Mexico State,17,away,0,0,0,0,2,2,5,,,,21,6-17,1-2,398,340,30-49,6.5,80,25,3.2,5-35,4,1,3,15:30,0,0,3,,,,,,
631,273112006,Akron,48,home,0,3,0,0,1,2,12,18,3-11,1-1,419,242,17-28,8.6,177,35,5.1,8-55,2,1,1,18:20,Ohio,37,away,1,1,0,0,2,3,11,18,0,1,18,5-16,1-3,359,254,17-37,6.5,120,33,3.6,5-55,0,0,0,17:36,,,,,,,,,
632,273142459,Northern Illinois,27,home,2,1,21,0,5,2,,28,7-15,1-2,510,275,21-29,9.5,235,54,4.4,6-70,3,1,2,20:03,Kent State,20,away,1,1,,,,1,8,54,0,2,25,4-14,1-3,363,192,21-42,3.8,204,39,5.2,3-15,3,2,1,15:56,9,0,1,,,,,,
633,273102711,Central Michigan,34,away,0,3,-1,0,1,1,10,22,3-13,0-0,384,263,23-38,6.2,149,43,3.5,2-23,2,1,1,18:17,Western Michigan,31,home,1,2,1,0,5,2,7,0,0,1,21,7-16,0-1,418,321,27-37,8.4,107,35,3.1,7-65,1,0,1,18:23,32,0,1,,,,,,
634,273132199,Bowling Green,39,away,0,4,7,0,1,1,7,27,7-13,2-3,419,226,21-33,6.8,193,39,4.9,7-71,2,1,1,14:29,Eastern Michigan,32,home,1,3,,,,2,2,0,0,1,27,7-12,0-1,403,134,12-18,7.4,269,52,5.2,4-45,0,0,0,21:02,,,,,,,,,
635,273140259,Virginia Tech,40,home,1,2,23,0,3,2,6,17,6-17,0-1,395,209,11-19,10.9,188,54,3.5,7-60,1,0,1,21:24,Florida State,21,away,0,0,13,0,3,1,9,40,1,1,13,4-15,1-1,267,151,13-33,4.6,116,28,4.1,7-45,3,1,2,15:16,16,1,2,,,,,,
636,273140228,Wake Forest,10,away,0,1,55,0,1,0,4,21,6-15,1-2,287,239,24-35,5.8,83,37,2.2,8-62,1,0,1,19:38,Clemson,44,home,0,1,34,0,4,3,14,12,0,1,25,7-12,0-0,411,274,27-36,7.4,145,34,4.3,4-45,0,0,0,16:27,,,,,,,,,
637,273140152,North Carolina,27,away,0,0,3,0,2,1,9,13,2-14,2-3,303,306,23-43,6.8,12,20,0.6,6-40,2,0,2,15:16,NC State,31,home,0,3,50,0,2,1,7,3,0,2,24,8-17,0-0,396,255,26-42,5.5,167,43,3.9,2-15,2,0,2,21:24,168,2,2,,,,,,
638,273142390,Virginia,48,away,2,4,25,0,2,1,12,21,7-12,0-0,418,292,20-25,11.5,130,39,3.3,3-20,1,0,1,17:35,Miami,0,home,0,0,2,0,1,0,,24,0,1,9,3-15,1-3,189,124,9-21,4.5,95,39,2.4,4-40,5,2,3,18:52,33,0,3,,,,,,
639,273140150,Duke,24,home,1,1,34,0,5,1,6,9,2-16,1-1,146,167,12-29,4.2,24,28,0.9,6-56,1,1,0,16:16,Georgia Tech,41,away,1,3,23,0,11,2,11,,,,21,7-17,0-1,477,226,11-25,8.7,259,52,5.0,4-31,2,1,1,20:14,14,0,1,,,,,,
640,273140062,Fresno State,30,away,1,0,0,0,2,3,6,25,2-11,2-2,391,237,15-26,8.0,182,44,4.1,7-59,1,1,0,19:59,Hawai'i,37,home,1,2,19,0,4,2,13,,,,25,2-8,0-0,547,422,29-40,10.3,137,24,5.7,5-37,2,1,1,16:08,0,0,1,,,,,,
641,273142226,Florida Atlantic,34,home,0,1,21,0,4,3,8,19,9-19,0-1,373,279,22-42,6.4,105,39,2.7,5-56,4,2,2,17:56,Arkansas State,31,away,2,3,16,0,3,1,7,37,0,2,14,4-14,1-4,256,135,19-33,4.0,125,35,3.6,6-40,1,0,1,18:02,0,0,1,,,,,,
642,273142433,Grambling,14,away,3,0,45,0,4,1,2,9,3-14,0-2,165,128,14-33,5.1,-4,24,-0.2,8-59,2,0,2,14:15,Louisiana Monroe,28,home,0,3,6,0,5,1,4,5,0,2,22,7-15,0-0,390,189,16-23,7.7,212,53,4.0,11-95,5,3,2,22:25,31,0,2,118,0,5,,,
643,273212426,Northern Illinois,24,away,0,1,6,0,3,2,3,18,7-21,7-7,355,210,21-35,5.9,149,44,3.4,4-25,1,0,1,21:14,Navy,35,home,0,5,8,0,4,0,5,0,0,1,24,6-11,0-1,419,60,3-6,10.0,359,60,6.0,3-30,0,0,0,15:26,,,,,,,,,
644,273210127,Penn State,31,away,1,3,-2,0,3,1,7,20,6-17,2-3,355,188,16-37,5.1,167,40,4.2,5-46,0,0,0,18:26,Michigan State,35,home,0,1,-6,0,3,4,5,,,,21,3-10,1-1,425,286,17-22,12.7,145,39,3.7,4-50,3,1,2,17:32,53,0,2,,,,,,
645,273210356,Northwestern,22,away,1,1,16,0,2,2,2,21,2-10,0-2,379,322,29-49,6.3,69,18,3.8,9-79,2,0,2,13:30,Illinois,41,home,0,2,1,0,1,,11,1,0,2,32,8-14,0-0,541,220,15-23,9.6,321,65,4.9,4-35,2,1,1,23:10,6,0,1,,,,,,
646,273210135,Minnesota,34,home,0,1,-3,0,2,3,10,23,3-11,1-2,501,352,21-37,9.5,149,35,4.3,10-75,3,1,2,18:27,Wisconsin,41,away,1,4,107,0,3,1,11,26,0,2,19,4-12,1-1,443,125,7-15,7.9,325,48,6.8,5-29,1,0,1,18:13,10,0,1,,,,,,
647,273212294,Western Michigan,28,away,1,0,7,0,3,3,10,22,7-18,2-2,489,367,26-45,8.2,122,35,3.5,5-40,0,0,0,20:22,Iowa,19,home,0,0,11,0,4,3,1,,,,19,6-15,0-1,397,272,20-38,6.6,148,32,4.6,3-20,3,1,2,16:18,44,0,2,,,,,,
648,273210130,Ohio State,14,away,0,2,50,0,9,0,2,16,7-18,0-0,279,50,7-13,3.8,229,59,3.9,3-40,1,0,1,23:10,Michigan,3,home,0,0,32,0,7,0,3,33,0,1,8,3-18,0-1,91,102,12-37,2.1,15,24,0.6,4-45,0,0,0,13:30,,,,,,,,,
649,273210084,Indiana,27,home,1,2,23,0,4,1,9,24,6-16,2-2,435,228,23-39,5.5,219,41,5.3,4-41,2,1,1,17:25,Purdue,24,away,1,2,6,0,2,1,6,19,0,1,24,4-13,0-0,359,315,28-45,6.2,78,32,2.4,4-46,2,1,1,17:59,0,0,1,,,,,,
650,273210264,California,23,away,0,0,23,0,4,3,5,16,4-11,1-2,383,236,20-28,8.4,147,27,5.4,6-54,3,2,1,24:22,Washington,37,home,2,3,64,0,3,1,13,1,0,1,20,5-14,0-1,442,132,7-19,5.7,334,56,6.0,7-55,0,0,0,20:23,,,,,,,,,
651,273190012,Oregon,24,away,1,2,7,0,5,0,10,24,7-22,2-3,463,265,27-54,4.2,238,43,5.5,7-45,4,1,3,19:02,Arizona,34,home,1,0,68,1,4,2,10,87,1,3,16,6-18,1-1,322,269,21-39,6.8,56,30,1.9,4-31,2,1,1,17:12,0,0,1,,,,,,
652,273210265,Washington State,17,home,0,2,19,0,4,0,5,18,4-15,1-3,397,328,21-46,6.8,83,30,2.8,4-25,8,1,7,15:16,Oregon State,52,away,1,6,18,0,4,1,10,89,0,7,18,10-21,0-1,431,223,17-30,7.1,218,49,4.4,10-89,0,0,0,21:24,,,,,,,,,
653,273210041,Connecticut,30,home,1,2,33,0,5,1,6,25,6-14,0-2,398,213,16-24,8.9,185,49,3.8,7-41,0,0,0,20:07,Syracuse,7,away,0,0,0,0,1,1,1,,,,17,4-14,2-2,255,145,15-38,3.2,135,32,4.2,9-79,3,1,2,16:33,54,1,2,,,,,,
654,273210164,Rutgers,20,home,1,1,0,0,2,1,8,13,2-11,0-0,219,136,5-17,6.4,111,40,2.8,9-60,6,4,2,15:39,Pittsburgh,16,away,4,0,11,0,4,1,10,25,0,2,13,5-17,1-1,232,199,14-28,5.6,74,41,1.8,7-85,2,1,1,20:49,0,0,1,,,,,,
655,273212132,Cincinnati,23,home,2,1,,,,2,5,17,4-13,1-2,407,350,19-34,9.5,84,30,2.8,5-62,3,3,0,13:32,West Virginia,28,away,3,4,14,0,1,0,4,,,,24,7-14,0-1,435,140,13-19,7.4,295,61,4.8,3-25,3,2,1,21:54,3,0,1,,,,,,
656,273212306,Missouri,49,away,2,2,15,0,3,4,7,27,4-11,1-2,427,291,28-41,6.9,143,36,4.0,3-20,0,0,0,18:25,Kansas State,32,home,0,1,59,1,6,2,8,,,,20,9-18,0-0,406,291,26-41,6.2,150,32,4.7,9-83,3,2,1,18:00,22,0,1,,,,,,
657,273212305,Iowa State,7,away,0,1,0,0,2,0,1,16,6-18,1-2,234,190,24-43,4.2,52,26,2.0,10-104,1,0,1,18:12,Kansas,45,home,0,1,2,0,4,5,9,0,0,1,31,5-11,1-1,566,361,30-35,10.1,212,37,5.7,9-98,0,0,0,17:55,,,,,,,,,
658,273212641,Oklahoma,27,away,1,0,40,0,5,2,9,17,4-17,1-4,408,319,23-45,6.7,106,34,3.1,8-78,2,1,1,16:10,Texas Tech,34,home,1,2,49,0,6,2,10,15,0,1,25,5-17,2-2,473,420,47-72,5.8,53,17,3.1,5-40,3,1,2,20:30,63,1,2,,,,,,
659,273210239,Baylor,14,home,0,0,0,0,1,2,2,19,3-14,1-3,309,267,29-40,5.7,83,28,3.0,2-9,2,0,2,17:03,Oklahoma State,45,away,0,4,0,0,3,2,9,38,0,2,29,4-10,2-2,545,202,16-21,9.6,343,51,6.7,6-69,0,0,0,19:37,,,,,,,,,
660,273210254,New Mexico,10,away,1,1,22,0,5,0,4,15,7-19,1-2,279,231,19-42,5.1,65,30,2.2,7-61,5,5,0,16:37,Utah,28,home,5,1,22,0,8,2,4,,,,19,3-14,0-1,310,187,17-28,6.1,138,44,3.1,4-30,2,1,1,20:05,42,0,1,,,,,,
661,273212751,Wyoming,10,home,0,1,0,0,1,0,4,19,5-14,0-2,277,291,24-40,6.7,9,24,0.4,5-51,1,0,1,15:21,BYU,35,away,0,2,14,0,4,3,5,32,0,1,27,8-13,0-1,497,362,28-40,9.1,135,36,3.8,10-95,0,0,0,21:19,,,,,,,,,
662,273210036,Georgia Southern,34,away,2,4,12,0,1,0,10,28,6-15,3-4,509,160,14-22,7.3,349,60,5.8,7-72,1,1,0,21:22,Colorado State,42,home,1,3,4,0,2,3,6,,,,22,7-11,1-1,507,244,13-16,15.3,263,43,6.1,6-53,2,2,0,14:54,,,,88,0,3,,,
663,273212005,Air Force,55,home,2,8,41,0,3,0,7,30,7-13,1-1,670,101,8-14,7.2,569,64,8.9,7-66,1,0,1,17:30,San Diego State,23,away,0,2,55,0,4,1,5,11,0,1,21,7-18,2-4,506,417,29-47,8.7,96,35,2.7,4-35,3,2,1,18:35,26,0,1,,,,,,
664,273212628,TCU,34,home,1,4,43,0,5,0,10,27,7-15,1-1,377,145,12-23,5.5,251,58,4.3,5-63,1,0,1,22:12,UNLV,10,away,0,0,0,0,2,1,4,24,0,1,13,4-13,0-0,247,271,18-30,7.8,12,22,0.5,9-88,2,1,1,14:18,46,0,1,,,,,,
665,273192032,Arkansas State,31,home,1,2,26,0,4,2,7,27,9-18,1-2,480,328,26-53,5.9,167,31,5.4,7-60,2,0,2,15:10,North Texas,27,away,0,3,43,0,4,0,9,1,0,2,23,4-12,0-1,381,170,22-30,5.3,221,43,5.1,7-60,2,1,1,20:30,0,0,1,,,,,,
666,273210052,Florida State,24,home,0,2,40,0,4,1,6,19,2-12,1-1,358,227,16-26,7.8,154,38,4.1,3-37,2,2,0,17:19,Maryland,16,away,2,0,12,0,4,1,10,,,,18,3-16,1-3,335,275,17-35,6.9,92,37,2.5,8-51,1,0,1,18:30,32,0,1,,,,,,
667,273210058,South Florida,55,home,3,3,3,0,3,3,7,26,7-15,0-0,481,257,19-27,9.3,230,49,4.7,10-90,1,0,1,21:13,Louisville,17,away,0,1,0,0,3,1,5,0,0,1,23,5-15,2-3,403,278,24-49,5.6,130,26,5.0,9-75,7,3,4,15:27,64,1,4,,,,,,
668,273212567,SMU,20,home,1,1,0,0,1,1,8,25,14-24,0-1,404,197,18-38,4.6,228,54,4.2,1-15,4,1,3,21:58,UCF,49,away,1,4,34,0,4,1,7,78,1,3,19,6-11,0-1,484,229,14-24,9.3,262,39,6.7,5-40,2,1,1,14:42,17,0,1,,,,,,
669,273210235,UAB,9,away,0,1,0,0,1,0,3,23,7-14,1-1,338,233,25-39,6.0,105,30,3.5,4-39,2,0,2,17:12,Memphis,25,home,0,2,0,0,2,0,13,9,0,2,25,4-12,0-0,563,298,14-28,10.6,265,43,6.2,8-90,0,0,0,18:40,,,,,,,,,
670,273212638,UTEP,30,home,1,2,18,0,2,2,6,21,6-15,1-2,414,324,19-42,6.9,124,30,4.1,11-80,2,1,1,16:35,Southern Mississippi,56,away,1,6,34,0,5,2,8,19,0,1,28,8-15,2-3,568,205,10-22,9.3,363,62,5.9,12-106,2,1,1,19:44,28,0,1,,,,,,
671,273210349,Army,39,home,1,2,,,,3,7,25,5-15,3-6,491,340,26-38,8.6,163,43,3.8,1-6,1,0,1,19:13,Tulsa,49,away,0,4,8,0,1,3,7,0,0,1,27,7-12,0-2,622,434,24-34,12.5,197,40,4.9,8-80,1,1,0,16:31,,,,,,,,,
672,273210248,Marshall,28,away,1,3,8,0,2,1,4,24,5-12,0-0,396,281,20-32,8.1,136,36,3.8,3-25,0,0,0,18:44,Houston,35,home,0,2,15,0,2,2,9,,,,24,9-14,0-0,472,298,24-32,9.3,174,46,3.8,3-34,2,1,1,17:56,0,0,1,,,,,,
673,273210242,Rice,31,home,0,0,41,0,4,4,7,19,6-16,1-1,376,353,35-55,6.4,23,15,1.5,6-49,0,0,0,15:54,Tulane,45,away,0,6,15,0,4,0,9,,,,21,11-18,1-1,455,200,11-22,8.5,267,54,4.9,4-34,1,0,1,20:17,11,0,1,,,,,,
674,273210068,Boise State,58,home,1,2,74,0,6,6,10,25,10-16,1-2,556,417,26-37,10.9,151,36,4.2,5-55,0,0,0,17:45,Idaho,14,away,0,2,,,,0,2,,,,17,4-16,1-3,348,228,12-29,7.3,136,44,3.1,9-77,1,1,0,18:55,,,,,,,,,
675,273210098,Morehead State,12,away,,0,9,0,1,2,,14,5-17,0-1,246,164,16-34,6.1,39,34,1.1,4-29,4,1,3,20:38,Western Kentucky,52,home,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,159,0,8,,,
676,273210218,Kent State,14,away,1,1,9,1,4,0,2,7,2-12,0-1,124,86,11-27,2.8,48,23,2.1,5-47,4,0,4,12:52,Temple,24,home,0,1,56,0,7,1,12,19,0,4,23,4-16,1-2,375,225,18-27,7.1,184,55,3.3,4-35,1,1,0,23:29,,,,,,,,,
677,273212348,San José State,23,away,1,1,16,0,3,1,11,24,6-16,0-1,474,373,28-47,7.9,105,26,4.0,8-61,3,3,0,18:12,Louisiana Tech,27,home,3,0,52,0,1,3,9,,,,18,8-17,1-1,413,282,22-36,7.3,152,38,4.0,10-87,2,1,1,18:28,0,0,1,,,,,,
678,273210087,Duke,7,away,1,1,9,0,4,0,1,16,4-16,1-2,232,148,18-38,3.6,94,27,3.5,6-55,2,2,0,15:05,Notre Dame,28,home,2,1,8,0,4,3,4,,,,24,10-18,1-2,414,207,16-32,6.1,220,48,4.6,11-103,1,1,0,21:35,,,,,,,,,
679,273210061,Kentucky,13,away,2,0,2,0,2,1,7,19,5-16,0-1,297,315,24-42,6.4,29,29,1.0,7-37,1,0,1,15:45,Georgia,24,home,0,3,21,0,5,0,6,2,0,1,22,9-15,0-0,283,120,12-22,4.5,184,49,3.8,4-30,4,2,2,20:55,0,0,2,,,,,,
680,273210057,Florida Atlantic,20,away,0,1,0,0,3,1,8,19,4-15,0-1,384,331,20-38,8.1,75,36,2.1,10-58,1,1,0,19:00,Florida,59,home,1,4,50,1,6,3,11,,,,28,5-9,0-0,501,346,26-38,9.1,155,31,5.0,12-75,1,0,1,17:00,36,0,1,,,,,,
681,273212633,Vanderbilt,24,away,1,0,5,0,2,3,6,17,6-14,0-0,270,139,14-26,5.3,131,41,3.2,4-34,0,0,0,20:23,Tennessee,25,home,0,0,72,0,5,3,7,,,,22,2-12,2-2,350,245,29-43,5.7,105,28,3.8,6-28,1,1,0,15:53,,,,,,,,,
682,273210333,Louisiana Monroe,21,away,2,2,0,0,2,1,3,17,7-16,0-0,282,174,14-24,6.7,121,44,2.8,7-65,0,0,0,21:21,Alabama,14,home,0,1,18,0,5,1,2,,,,23,6-13,0-2,409,246,21-31,7.9,163,35,4.7,2-16,4,2,2,15:19,42,0,2,,,,,,
683,273210145,LSU,41,away,1,4,0,0,1,0,11,21,4-11,1-1,396,193,17-25,6.7,228,40,5.7,9-66,0,0,0,18:42,Ole Miss,24,home,0,1,49,1,2,1,6,,,,25,5-10,0-0,466,273,17-39,6.8,201,28,7.2,8-74,4,1,3,17:44,42,0,3,,,,,,
684,273210008,Arkansas,45,home,1,0,11,0,3,5,9,20,5-13,0-1,429,223,15-18,12.4,206,45,4.6,6-59,0,0,0,17:50,Mississippi State,31,away,0,0,69,0,3,4,7,,,,27,6-15,3-3,501,435,29-51,8.3,80,31,2.6,3-31,5,1,4,18:50,40,1,4,,,,,,
685,273202440,Hawai'i,28,away,3,1,,,,2,8,21,4-12,0-1,430,406,35-49,7.7,51,21,2.4,4-30,2,2,0,17:20,Nevada,26,home,2,2,0,0,1,1,8,,,,19,4-13,2-2,350,144,9-20,6.7,216,48,4.5,2-7,4,3,1,19:09,0,0,1,,,,,,
686,273210166,Utah State,35,away,0,2,49,0,2,2,5,19,8-14,1-2,355,207,14-20,9.4,166,45,3.7,3-21,1,1,0,16:13,New Mexico State,17,home,1,1,7,0,1,1,5,,,,23,7-15,2-3,455,367,42-58,6.3,88,22,4.0,7-41,2,0,2,19:39,30,0,2,,,,,,
687,273180193,Akron,0,away,1,0,29,0,4,0,,14,3-16,1-2,216,137,12-34,3.4,100,36,2.8,8-46,4,2,2,18:09,Miami (OH),7,home,2,0,9,0,6,0,1,0,0,2,19,6-15,0-1,320,189,16-31,6.1,131,37,3.5,1-10,4,1,3,18:19,34,0,3,,,,,,
