,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_passingTDs,team1_kickingPoints,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickingPoints,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns
170,262590202,Tulsa,28,home,1,2,2,4,20,4-13,3-4,401,280,23-35,7.9,126,30,4.2,7-55,2,0,2,18:24,North Texas,3,away,0,0,,,,0,3,6,3-11,0-0,89,69,6-11,5.6,27,31,0.9,6-45,3,1,2,17:25,0,0,3,0,0,2,,,,-3,0,2,,,
171,262590041,Wake Forest,24,away,1,2,0,6,11,2-10,0-0,209,146,7-16,6.9,99,38,2.6,6-50,1,1,0,16:38,Connecticut,13,home,1,1,33,0,3,1,1,22,5-16,2-3,324,227,19-32,6.2,127,47,2.7,4-25,3,1,2,20:02,42,0,3,,,,,,,86,1,2,,,
172,262590097,Miami,7,away,1,1,0,1,20,3-12,0-1,342,313,20-34,8.2,64,29,2.2,4-27,3,3,0,18:25,Louisville,31,home,3,2,20,0,3,2,7,14,5-10,0-1,389,307,13-18,16.3,95,31,3.1,8-76,1,1,0,18:15,22,0,3,,,,,,,,,,,,
173,262592116,UCF,17,home,0,0,1,5,20,9-18,2-3,359,243,19-44,5.0,140,34,4.1,7-60,2,0,2,16:47,South Florida,24,away,0,0,33,0,3,3,6,20,7-15,0-1,433,360,22-32,10.4,100,38,2.6,5-48,1,0,1,19:10,69,1,5,-4,0,2,,,,15,0,1,,,
174,262590151,East Carolina,35,home,1,2,1,5,19,7-13,0-1,413,244,18-27,8.7,177,39,4.5,5-55,3,1,2,18:02,Memphis,20,away,1,0,0,0,2,3,2,22,8-16,2-2,391,312,25-46,6.4,95,30,3.2,1-8,6,1,5,18:11,,,,5,0,2,,,,155,2,5,,,
175,262592572,NC State,17,away,1,0,2,5,16,7-14,1-1,274,211,18-35,5.6,77,21,3.7,10-84,3,0,3,14:48,Southern Mississippi,37,home,0,4,3,0,3,0,13,24,6-13,1-2,442,187,13-19,9.5,261,52,5.0,7-74,1,1,0,20:40,,,,42,0,3,,,,,,,,,
176,262590061,Georgia,34,home,1,3,0,10,18,2-9,1-2,271,140,11-19,6.6,146,38,3.8,8-65,0,0,0,17:02,UAB,0,away,0,0,1,0,3,0,,15,2-13,1-3,163,127,12-21,4.5,69,36,1.9,8-49,1,1,0,19:38,88,1,7,,,,,,,,,,,,
177,262590248,Grambling,22,away,1,1,2,4,18,5-16,2-3,339,237,18-26,9.5,91,35,2.6,9-50,1,1,0,19:12,Houston,42,home,1,3,12,0,2,2,6,31,6-9,2-3,484,326,30-36,9.1,158,31,5.1,3-30,2,1,1,17:28,,,,,,,,,,,,,,,
178,262592567,Sam Houston State,14,away,1,0,0,2,0,0-0,0-0,310,221,33-51,4.8,66,25,2.6,3-23,3,1,2,20:58,SMU,45,home,1,1,0,0,1,5,9,18,4-9,1-2,443,256,18-21,11.8,195,34,5.7,6-45,1,1,0,15:42,,,,1,0,2,,,,,,,,,
179,262590344,Mississippi State,29,home,1,3,0,3,18,6-14,0-2,350,263,18-35,7.2,98,32,3.1,4-30,2,1,1,15:48,Tulane,32,away,1,1,11,0,2,4,2,17,4-12,0-1,427,312,16-24,12.4,129,36,3.6,3-36,1,1,0,19:43,80,0,5,49,0,1,,,,,,,,,
180,262590070,Idaho State,24,away,0,1,2,6,19,5-13,0-0,383,265,24-37,7.4,109,27,4.0,3-23,2,0,2,16:05,Idaho,27,home,0,3,2,0,4,0,9,19,5-12,0-0,427,266,19-29,9.2,161,40,4.0,7-84,1,0,1,19:50,8,0,2,42,0,2,68,0,4,0,0,1,,,
181,262592348,Nicholls,21,away,4,2,1,3,0,0-0,0-0,224,75,4-11,7.5,141,50,2.8,6-34,2,2,0,18:30,Louisiana Tech,31,home,2,2,28,0,2,2,7,22,4-9,0-0,381,221,13-22,9.2,178,42,4.2,3-25,4,4,0,18:10,,,,,,,,,,,,,,,
182,262592633,Tennessee,20,home,0,1,1,8,13,6-13,0-1,220,254,18-33,7.0,-11,23,-0.5,4-34,2,0,2,15:06,Florida,21,away,0,0,65,0,4,3,3,22,6-13,1-1,320,231,15-25,8.0,121,41,3.0,9-65,1,0,1,21:09,7,0,3,0,0,2,,,,20,0,1,,,
183,262592579,Wofford,20,away,1,1,1,8,17,9-19,1-4,357,64,5-11,6.1,290,61,4.8,8-70,1,1,0,21:39,South Carolina,27,home,1,3,18,0,2,0,9,13,5-12,0-1,361,213,12-20,9.8,165,31,5.3,4-40,2,1,1,15:01,4,0,1,,,,21,0,1,24,0,1,,,
184,262590096,Ole Miss,14,away,1,0,2,2,17,7-15,1-3,395,200,13-26,7.3,205,39,5.3,12-79,6,5,1,18:10,Kentucky,31,home,5,1,14,0,3,3,7,21,4-11,0-0,380,300,22-34,8.6,87,33,2.6,5-45,1,1,0,18:20,-12,0,4,5,0,1,,,,,,,,,
185,262590238,Arkansas,21,away,0,0,3,3,17,4-11,0-2,394,237,13-20,11.2,170,39,4.4,4-26,1,0,1,16:53,Vanderbilt,19,home,0,2,1,0,1,1,1,17,3-12,1-1,364,125,12-26,4.8,240,37,6.5,7-56,0,0,0,19:47,9,0,2,26,0,1,,,,,,,,,
186,262590333,Louisiana Monroe,7,away,1,1,0,1,10,3-12,0-1,196,73,10-21,3.5,123,30,4.1,9-56,2,1,1,17:36,Alabama,41,home,1,3,40,0,5,2,11,22,7-12,0-0,444,227,15-23,9.8,219,43,5.1,3-15,1,1,0,19:04,0,0,1,2,0,1,,,,,,,,,
187,262590166,Texas Southern,14,away,1,0,2,2,0,0-0,0-0,212,129,14-29,5.1,64,24,2.7,8-73,4,2,2,16:47,New Mexico State,48,home,2,3,0,0,3,3,6,27,7-14,3-3,520,415,33-50,8.2,111,26,4.3,8-78,2,1,1,19:36,,,,15,0,1,120,0,7,,,,,,
188,262590002,LSU,3,away,0,0,0,3,16,4-13,0-2,0,267,20-37,7.2,42,23,1.8,7-50,0,0,0,26:37,Auburn,7,home,0,1,,,,0,0,13,6-15,1-1,0,82,11-20,5.5,71,38,1.9,4-35,1,0,1,33:23,18,0,2,,,,,,,16,0,1,12,0,1
189,262590193,Kent State,16,away,1,1,1,4,16,5-12,0-0,386,247,14-22,11.1,142,33,4.3,8-65,2,1,1,14:24,Miami (OH),14,home,1,2,3,0,2,0,,20,6-17,3-3,297,198,20-35,4.8,130,41,3.2,10-86,2,1,1,21:27,18,0,3,7,0,1,,,,0,0,1,,,
190,262592117,Central Michigan,24,home,0,1,1,6,16,4-12,0-1,291,162,16-23,7.0,129,36,3.6,9-56,2,1,1,15:54,Akron,21,away,1,0,-1,0,5,3,1,24,4-14,2-3,436,395,25-46,8.2,61,31,2.0,5-34,3,0,3,20:46,4,0,4,0,0,1,,,,100,1,3,,,
191,262590258,Virginia,10,home,0,1,0,4,13,5-14,1-2,258,214,24-32,5.9,69,26,2.7,8-50,2,0,2,16:59,Western Michigan,17,away,0,1,-2,0,3,0,5,9,3-14,2-2,179,54,7-11,3.6,139,40,3.5,3-20,0,0,0,19:35,51,0,6,58,1,2,,,,,,,,,
192,262592459,Buffalo,13,away,0,1,1,1,23,8-16,0-1,349,264,25-41,6.1,99,32,3.1,3-14,0,0,0,19:29,Northern Illinois,31,home,0,3,11,0,4,1,7,19,4-10,0-0,500,168,12-19,8.2,344,36,9.6,7-45,1,0,1,16:25,0,0,1,,,,,,,9,0,1,,,
193,262590052,Clemson,27,away,2,3,1,1,15,6-14,0-0,345,194,16-30,6.5,151,28,5.4,3-25,0,0,0,16:10,Florida State,20,home,0,1,9,0,5,0,4,11,7-17,1-1,204,113,11-20,5.1,102,38,2.7,5-40,2,2,0,22:50,7,0,3,,,,,,,,,,,,
194,262590259,Duke,0,away,0,0,0,,12,3-14,0-1,139,125,8-14,5.8,58,41,1.4,7-43,2,2,0,20:46,Virginia Tech,36,home,2,2,141,1,8,2,6,22,5-10,0-0,418,316,16-27,11.7,102,33,3.1,9-85,1,0,1,15:54,0,0,1,,,,,,,0,0,1,,,
195,262590059,Troy,20,away,0,1,1,2,15,5-16,2-2,283,208,18-33,5.5,101,38,2.7,8-71,4,2,2,18:27,Georgia Tech,35,home,2,3,29,0,7,2,5,25,4-11,1-1,500,188,15-32,5.6,320,41,7.8,9-67,2,0,2,18:08,5,0,3,27,0,2,,,,0,0,2,,,
196,262590153,Furman,42,away,0,5,1,6,30,9-13,0-0,521,294,20-27,11.5,211,46,4.6,10-85,1,1,0,18:25,North Carolina,45,home,1,4,0,0,3,2,9,20,7-11,1-1,446,265,14-20,13.3,181,36,5.0,6-42,1,0,1,18:15,,,,,,,,,,,,,,,
197,262592229,Florida International,28,home,0,3,0,4,13,3-11,2-2,332,172,14-23,6.3,187,28,6.7,10-69,4,1,3,19:15,Bowling Green,33,away,1,1,20,0,3,2,9,22,10-18,1-2,403,247,18-34,7.1,161,45,3.6,6-52,2,0,2,19:25,18,0,2,0,0,3,,,,26,0,2,,,
198,262662426,Tulsa,24,away,0,0,3,6,19,9-15,0-1,444,285,24-36,7.9,159,30,5.3,3-25,0,0,0,19:04,Navy,23,home,0,2,14,0,3,1,5,18,5-13,2-2,356,82,6-11,6.6,283,51,5.5,5-49,1,0,1,17:36,1,0,2,,,,,,,1,0,1,,,
199,262660127,Notre Dame,40,away,1,0,5,4,13,1-11,2-3,366,330,20-36,8.9,47,17,2.8,8-58,2,1,1,14:08,Michigan State,37,home,1,1,15,0,3,3,7,18,3-14,1-1,388,166,11-23,6.1,248,43,5.8,9-75,3,1,2,21:08,25,0,1,19,1,1,,,,27,1,2,,,
200,262660356,Iowa,24,away,0,2,1,6,20,5-15,0-0,344,197,17-27,7.0,154,42,3.7,8-62,1,0,1,19:35,Illinois,7,home,0,0,-1,0,1,0,1,21,9-16,0-0,315,212,12-39,5.0,121,35,3.5,2-10,4,0,4,17:05,13,0,2,0,0,1,,,,20,0,4,,,
201,262660130,Michigan,27,home,1,1,2,9,16,2-13,0-1,322,223,18-25,8.4,111,39,2.8,4-45,3,0,3,19:15,Wisconsin,13,away,0,0,5,0,3,1,7,14,4-18,0-1,248,272,22-43,5.5,12,27,0.4,5-25,1,1,0,17:25,116,0,10,27,0,3,,,,,,,,,
202,262660194,Penn State,6,away,0,0,0,6,16,3-14,1-1,248,124,16-25,4.2,142,40,3.5,3-20,3,0,3,21:30,Ohio State,28,home,0,1,29,0,3,1,4,14,5-11,0-0,253,115,12-22,5.2,138,29,4.8,5-47,2,0,2,15:28,,,,129,2,3,,,,0,0,2,,,
203,262662509,Purdue,27,home,2,1,2,9,21,3-10,1-1,421,243,18-27,9.0,178,32,5.6,8-38,0,0,0,16:05,Minnesota,21,away,0,1,13,0,1,2,3,23,7-17,3-3,421,242,21-35,6.5,194,45,4.3,8-70,3,2,1,20:35,1,0,1,,,,,,,0,0,1,,,
204,262660084,Connecticut,14,away,1,1,0,2,9,4-19,1-1,284,41,5-13,2.1,257,53,4.8,2-15,3,1,2,20:27,Indiana,7,home,1,0,-5,0,4,0,1,10,5-18,1-3,192,206,20-43,4.5,0,27,0.0,4-15,4,1,3,16:37,2,0,6,22,0,2,,,,72,1,3,,,
205,262652440,Nevada,31,home,2,1,2,7,24,4-12,1-2,353,220,17-26,7.6,156,45,3.5,5-40,1,0,1,20:17,Northwestern,21,away,0,3,5,0,1,0,3,18,6-11,0-0,368,127,9-21,5.8,246,37,6.6,6-38,5,2,3,15:44,,,,35,0,1,,,,57,1,3,,,
206,262660012,Arizona,3,home,1,0,0,,8,2-12,0-0,154,209,14-25,6.8,-16,19,-0.8,3-25,2,1,1,12:39,USC,20,away,1,1,19,0,6,1,8,22,12-18,0-1,381,184,24-39,4.6,202,42,4.8,3-23,2,1,1,23:17,6,0,2,0,0,1,,,,17,0,1,,,
207,262660264,Washington,29,home,0,0,3,3,14,3-10,0-1,249,209,18-29,6.9,49,27,1.8,3-15,6,5,1,17:18,UCLA,19,away,5,1,80,0,3,0,13,13,4-16,0-1,278,155,18-31,4.4,143,34,4.2,5-28,2,0,2,19:22,17,0,4,0,0,1,,,,0,0,1,,,
208,262660025,California,49,home,2,0,4,7,16,2-10,0-1,409,279,18-26,10.4,139,27,5.1,5-70,2,1,1,14:33,Arizona State,21,away,1,1,15,0,5,2,3,25,5-14,0-0,414,203,16-36,4.9,237,46,5.2,9-70,6,2,4,22:07,83,1,4,0,0,1,,,,83,2,4,,,
209,262660024,Washington State,36,away,1,2,2,4,28,8-13,1-1,468,236,21-33,6.9,240,49,4.9,4-35,3,3,0,20:25,Stanford,10,home,3,0,0,0,1,1,4,11,3-12,1-2,195,228,15-25,6.7,28,31,0.9,1-10,2,1,1,16:11,13,0,4,,,,,,,33,1,1,,,
210,262660204,Idaho,0,away,2,0,0,,7,0-10,0-0,185,151,8-23,5.6,57,24,2.4,8-87,6,2,4,15:24,Oregon State,38,home,2,3,30,0,6,1,8,23,6-15,0-0,380,214,20-35,5.9,174,38,4.6,6-69,3,2,1,21:06,4,0,3,18,1,4,,,,15,0,1,,,
211,262660183,Miami (OH),14,away,0,0,2,2,19,5-15,1-3,272,279,25-39,6.2,31,29,1.1,3-21,1,0,1,18:35,Syracuse,34,home,0,1,33,0,4,2,10,15,6-13,0-0,315,197,14-20,8.1,152,34,4.5,7-68,0,0,0,18:05,0,0,3,27,1,1,,,,,,,,,
212,262660221,The Citadel,6,away,1,0,1,0,0,0-0,0-0,152,82,17-26,3.8,53,32,1.7,6-30,2,1,1,18:58,Pittsburgh,51,home,1,2,33,0,8,5,7,22,6-11,0-0,506,367,18-22,16.4,145,36,4.0,7-55,1,1,0,17:42,,,,11,0,1,,,,,,,,,
213,262660164,Howard,7,away,1,0,0,1,10,2-14,1-2,172,119,12-26,4.8,48,31,1.5,11-83,3,2,1,16:56,Rutgers,56,home,2,7,28,0,6,1,8,19,6-13,1-1,357,158,10-17,8.4,215,53,4.1,7-65,2,1,1,19:44,29,0,4,0,0,1,59,0,4,16,0,1,,,
214,262660151,East Carolina,10,home,0,0,1,4,20,6-15,2-3,317,276,22-47,5.9,41,24,1.7,7-85,3,1,2,16:39,West Virginia,27,away,1,1,7,0,3,2,9,22,3-10,1-1,369,217,17-24,9.0,153,42,3.6,5-45,3,0,3,20:01,,,,9,0,2,,,,0,0,3,,,
215,262660158,Troy,0,away,0,0,0,,10,1-11,1-2,140,128,15-24,3.8,48,27,1.8,10-80,3,2,1,13:48,Nebraska,56,home,2,6,2,0,3,2,8,25,7-11,1-1,597,293,16-23,12.2,316,46,6.9,8-65,1,0,1,22:14,-1,0,2,0,0,1,,,,-2,0,1,,,
216,262660061,Georgia,14,home,1,0,2,2,16,3-11,0-2,284,246,18-29,7.9,54,27,2.0,5-45,3,3,0,15:51,Colorado,13,away,3,1,5,0,3,0,7,17,2-13,0-0,313,146,14-27,5.2,173,39,4.4,9-81,2,1,1,20:49,39,0,4,,,,,,,0,0,1,,,
217,262662306,Louisville,24,away,0,2,1,6,22,5-12,1-2,401,185,18-26,6.7,228,42,5.4,4-39,3,2,1,21:39,Kansas State,6,home,2,1,10,0,2,0,0,13,3-16,1-3,247,155,17-45,3.1,108,19,5.7,7-57,2,0,2,14:56,18,0,8,68,0,1,,,,84,0,2,,,
218,262660142,Ohio,6,away,2,0,1,0,14,5-15,0-0,188,159,17-33,4.4,43,30,1.4,10-88,2,1,1,19:13,Missouri,31,home,1,2,6,0,3,2,7,21,7-14,0-0,428,258,18-34,7.6,170,39,4.4,9-77,3,2,1,17:10,6,0,1,48,0,1,,,,0,0,1,,,
219,262662305,South Florida,7,away,2,1,0,1,17,8-15,0-1,309,209,17-34,5.8,113,29,3.9,8-82,3,1,2,14:30,Kansas,13,home,1,1,5,0,1,0,7,23,10-18,0-0,391,278,25-35,7.8,118,35,3.4,10-70,2,2,0,21:25,8,0,2,0,0,2,,,,,,,,,
220,262660251,Texas,37,home,0,3,2,5,24,2-8,0-1,439,256,19-24,10.3,193,40,4.8,4-57,2,1,1,18:36,Iowa State,14,away,1,0,8,0,4,2,2,21,4-14,2-5,323,344,25-45,6.7,21,27,0.8,7-50,2,0,2,18:04,26,0,4,5,0,1,,,,22,0,2,,,
221,262662641,Southeastern Louisiana,0,away,0,0,0,,7,2-14,0-1,119,43,12-19,3.2,58,32,1.8,3-45,2,2,0,20:06,Texas Tech,62,home,2,3,133,0,5,5,14,26,3-8,2-2,509,410,31-44,9.2,106,17,6.2,4-39,0,0,0,16:34,2,0,1,,,,34,0,2,,,,,,
222,262660245,Louisiana Tech,14,away,1,1,1,2,13,2-14,0-0,302,237,13-32,7.2,73,24,3.0,7-77,1,1,0,16:21,Texas A&M,45,home,1,3,6,0,4,3,9,22,6-12,0-0,489,347,21-33,10.2,153,34,4.5,11-75,1,1,0,20:19,18,0,3,,,,,,,,,,,,
223,262660201,Middle Tennessee,0,away,2,0,0,,7,1-11,0-1,95,95,6-20,3.7,22,28,0.8,2-10,5,3,2,17:37,Oklahoma,59,home,3,3,68,1,3,3,11,21,4-9,1-2,462,277,14-20,13.6,190,44,4.3,2-10,2,2,0,18:34,0,0,1,33,1,2,,,,,,,,,
224,262660248,Houston,34,home,2,0,4,10,27,6-14,2-2,509,332,21-28,11.2,196,46,4.3,2-18,1,1,0,22:07,Oklahoma State,25,away,1,0,14,0,2,3,5,17,4-10,0-1,446,281,13-22,12.8,165,27,6.1,3-20,2,2,0,14:33,50,0,2,,,,,,,,,,,,
225,262660239,Army,27,away,0,1,1,9,18,3-11,2-2,278,144,15-22,6.3,140,38,3.7,6-64,2,2,0,17:13,Baylor,20,home,2,1,16,0,2,1,8,17,5-14,0-1,303,254,26-35,6.9,62,28,2.2,11-107,0,0,0,19:29,74,1,2,,,,,,,,,,,,
226,262660021,San Diego State,7,home,1,0,1,1,15,6-14,1-3,287,92,9-20,4.2,204,45,4.5,7-44,5,0,5,19:26,Utah,38,away,0,2,18,0,2,1,8,23,9-14,0-0,359,167,13-28,6.0,192,41,4.7,3-35,2,1,1,17:14,9,0,2,86,2,5,,,,0,0,1,,,
227,262660252,Utah State,0,away,0,0,0,0,17,2-14,1-3,242,129,17-28,4.4,120,42,2.9,6-46,2,1,1,20:23,BYU,38,home,1,3,29,0,2,1,8,23,5-10,0-1,441,319,20-28,10.9,136,34,4.0,3-40,1,0,1,15:50,15,0,2,64,1,1,,,,0,0,1,,,
228,262662751,Air Force,31,away,2,3,1,7,24,12-18,1-2,367,43,3-7,5.7,327,70,4.7,5-45,1,1,0,24:25,Wyoming,24,home,1,0,,,,2,6,14,3-9,0-1,246,184,13-21,8.0,77,21,3.7,5-39,2,2,0,12:24,,,,,,,,,,,,,,,
229,262660167,UTEP,13,away,0,0,1,7,16,6-15,0-2,241,238,26-37,5.7,30,23,1.3,5-26,2,2,0,17:13,New Mexico,26,home,2,1,3,0,3,2,6,20,9-14,0-0,289,113,11-19,5.1,193,45,4.3,3-25,1,0,1,18:28,,,,,,,,,,9,0,1,,,
230,262662006,Akron,33,home,1,2,3,3,17,3-8,1-1,278,182,14-20,8.6,105,31,3.4,6-61,0,0,0,17:27,North Texas,13,away,0,1,13,0,2,1,1,21,4-15,2-5,287,112,17-36,3.1,175,36,4.9,7-66,3,1,2,18:08,8,0,3,,,,,,,4,0,2,,,
231,262660120,Florida International,10,away,0,0,1,4,12,4-14,1-1,310,221,15-34,6.5,89,19,4.7,6-50,1,0,1,14:33,Maryland,14,home,0,0,75,0,5,2,2,20,6-14,0-0,275,178,17-30,5.3,117,40,2.9,6-74,1,0,1,22:07,32,0,5,2,0,1,,,,13,0,1,,,
232,262660259,Virginia Tech,29,home,1,1,1,9,15,6-12,0-0,333,213,11-23,8.2,145,33,4.4,7-52,2,1,1,15:21,Cincinnati,13,away,1,1,15,0,2,0,7,12,6-14,0-0,280,173,14-20,7.9,121,38,3.2,9-75,3,1,2,21:06,12,0,5,3,0,1,,,,75,1,2,,,
233,262660005,Mississippi State,16,away,0,2,0,4,19,7-15,1-2,281,123,14-23,5.0,166,44,3.8,8-75,2,2,0,17:01,UAB,10,home,2,1,11,0,4,0,4,14,4-13,1-1,210,124,12-26,4.5,94,32,2.9,9-85,2,0,2,18:25,29,0,3,,,,,,,0,0,2,,,
234,262662567,Arkansas State,9,away,1,0,1,3,14,6-16,0-3,262,232,13-28,6.9,69,41,1.7,4-23,6,5,1,21:16,SMU,55,home,5,1,8,0,2,5,13,20,7-12,1-1,457,248,17-28,8.3,226,31,7.3,5-45,2,1,1,15:24,0,0,1,29,0,1,,,,7,0,1,,,
235,262660099,LSU,49,home,2,5,2,7,22,5-10,1-1,373,213,18-28,7.2,172,32,5.4,12-90,0,0,0,16:34,Tulane,7,away,0,1,61,0,4,0,1,17,6-17,0-1,231,144,12-32,3.7,112,35,3.2,3-20,4,2,2,19:27,7,0,1,,,,,,,76,0,2,,,
236,262662711,Western Michigan,41,home,1,2,2,11,15,2-12,2-2,294,143,15-26,5.5,151,34,4.4,7-58,1,1,0,17:30,Temple,7,away,1,1,-3,0,3,0,1,12,1-13,1-1,149,187,12-26,5.4,9,29,0.3,5-40,4,1,3,19:10,90,0,6,,,,,,,52,0,3,,,
237,262660068,Hawai'i,34,away,0,0,5,2,24,3-7,1-2,476,392,25-37,10.5,88,18,4.9,4-23,4,3,1,19:15,Boise State,41,home,3,2,16,0,2,3,7,26,3-11,2-2,515,282,17-29,9.4,242,44,5.5,9-90,1,0,1,14:26,27,0,3,16,0,1,,,,19,0,1,,,
238,262660057,Kentucky,7,away,1,0,1,1,17,4-13,0-0,249,247,26-38,5.5,39,22,1.8,10-66,0,0,0,20:23,Florida,26,home,0,2,10,0,5,2,2,24,4-9,0-2,514,303,16-28,10.0,235,38,6.2,10-71,2,1,1,16:17,5,0,2,,,,,,,21,0,1,,,
239,262662633,Marshall,7,away,0,1,0,1,16,6-15,0-0,236,120,8-14,7.9,126,48,2.6,4-21,2,1,1,20:06,Tennessee,33,home,1,3,0,0,1,1,7,19,6-11,0-0,434,271,18-27,9.6,176,24,7.3,4-37,1,0,1,15:09,,,,16,0,1,,,,15,0,1,,,
240,262662579,Florida Atlantic,6,away,0,0,1,,13,2-14,2-3,243,126,8-25,4.2,138,35,3.9,9-77,3,2,1,17:19,South Carolina,45,home,2,1,13,0,5,5,9,25,6-14,1-2,492,307,19-34,8.6,200,38,5.3,6-45,0,0,0,19:21,19,0,2,10,0,1,,,,,,,,,
241,262660238,Tennessee State,9,away,1,0,1,3,14,0-0,0-0,252,152,11-22,8.2,71,36,2.0,7-58,4,2,2,19:21,Vanderbilt,38,home,2,2,11,0,1,2,8,17,4-10,0-1,308,136,12-17,7.6,179,37,4.8,0-0,2,1,1,17:19,,,,21,1,2,70,0,6,27,0,1,,,
242,262660008,Arkansas,24,home,2,1,1,4,15,6-12,0-0,269,104,7-22,4.4,172,31,5.5,5-50,3,0,3,12:13,Alabama,23,away,0,0,24,0,1,3,5,20,7-18,2-2,361,285,16-20,12.1,118,52,2.3,11-65,2,2,0,24:27,17,0,3,62,0,3,,,,,,,,,
243,262660145,Wake Forest,27,away,0,2,0,9,18,7-12,0-0,283,43,4-5,8.6,240,53,4.5,4-29,1,1,0,17:30,Ole Miss,3,home,1,0,-9,0,2,0,3,19,4-14,0-1,237,243,21-40,5.3,26,31,0.8,3-18,1,0,1,18:17,64,0,6,,,,,,,43,0,1,,,
244,262660002,Buffalo,7,away,0,0,1,1,14,2-14,3-4,198,132,12-24,4.6,87,39,2.2,3-15,0,0,0,20:04,Auburn,38,home,0,5,62,0,7,0,8,19,4-7,0-0,414,157,10-14,10.9,261,36,7.3,7-52,1,0,1,16:36,27,0,2,,,,,,,33,0,1,,,
245,262660189,Bowling Green,3,home,0,0,0,3,17,9-19,1-4,282,156,15-31,4.0,157,45,3.5,5-45,7,4,3,19:17,Kent State,38,away,4,3,,,,1,8,16,3-12,1-1,357,141,14-22,6.4,216,38,5.7,9-75,0,0,0,16:24,29,0,3,31,0,3,,,,,,,,,
246,262662649,McNeese,7,away,0,0,1,1,14,0-0,0-0,271,103,10-22,5.3,155,37,4.2,9-79,3,2,1,14:05,Toledo,41,home,2,4,52,0,4,1,11,22,9-18,3-3,405,219,17-30,6.2,219,44,5.0,5-35,0,0,0,22:29,,,,0,0,1,,,,,,,,,
247,262662050,North Dakota State,29,away,0,0,3,11,22,0-0,0-0,535,450,29-47,9.6,84,23,3.7,7-55,1,1,0,18:05,Ball State,24,home,1,1,25,0,3,2,6,13,6-15,0-1,399,407,18-32,12.0,14,24,0.6,5-34,0,0,0,17:57,,,,,,,,,,,,,,,
248,262662199,Central Michigan,24,away,0,2,1,6,24,9-15,0-1,452,281,27-42,6.6,176,33,5.3,9-73,1,0,1,15:05,Eastern Michigan,17,home,0,1,0,0,2,1,5,25,6-16,1-2,345,171,22-32,4.9,188,47,4.0,7-50,0,0,0,20:46,23,0,3,12,0,1,,,,,,,,,
249,262662459,Indiana State,14,away,0,1,1,2,0,0-0,0-0,264,134,14-26,6.2,104,38,2.7,6-65,2,2,0,15:58,Northern Illinois,48,home,2,5,77,0,6,0,12,25,9-15,0-0,420,122,12-16,6.6,314,52,6.0,8-90,0,0,0,20:09,,,,,,,,,,,,,,,
250,262660052,Rice,7,away,1,0,1,1,16,1-13,1-2,241,159,9-27,4.7,113,37,3.1,7-45,3,2,1,18:24,Florida State,55,home,2,5,29,0,4,2,11,22,4-10,0-0,500,219,13-23,9.3,287,38,7.6,8-58,1,1,0,17:28,6,0,3,54,0,1,,,,,,,,,
251,262660152,NC State,17,home,0,1,1,5,13,3-13,0-1,320,187,15-32,5.6,141,23,6.1,6-49,1,0,1,15:36,Boston College,15,away,0,1,10,0,4,1,3,16,5-15,0-1,321,166,13-25,6.0,172,42,4.1,7-55,1,0,1,20:56,23,0,2,0,0,1,,,,0,0,1,,,
252,262660228,North Carolina,7,away,0,1,0,1,8,1-10,1-2,150,108,7-23,4.2,54,22,2.5,9-65,2,1,1,13:29,Clemson,52,home,1,7,6,0,4,0,10,30,6-12,1-2,504,184,14-21,8.6,324,58,5.6,5-40,1,0,1,23:10,,,,10,0,1,,,,2,0,1,,,
253,262640059,Virginia,7,away,1,0,1,1,9,3-14,1-1,166,116,15-31,3.7,51,23,2.2,8-60,3,1,2,16:46,Georgia Tech,24,home,1,1,-3,0,3,2,6,14,4-14,0-0,335,249,12-21,11.0,105,38,2.8,7-65,1,1,0,19:54,-6,0,4,0,0,2,,,,,,,,,
254,262660023,Cal Poly,7,away,1,0,1,1,0,0-0,0-0,220,132,10-24,5.9,78,32,2.4,1-5,4,1,3,15:14,San José State,17,home,1,2,70,0,3,0,5,17,5-15,0-1,319,170,20-32,4.8,167,39,4.3,7-54,2,1,1,21:37,,,,42,0,3,,,,,,,,,
