,id,team1,team1_pts,team1_home_away,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_fumblesRecovered,team1_totalFumbles,team1_tacklesForLoss,team1_defensiveTDs,team1_tackles,team1_sacks,team1_qbHurries,team1_passesDeflected,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_rushingTDs,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_fumblesRecovered,team2_totalFumbles,team2_tacklesForLoss,team2_defensiveTDs,team2_tackles,team2_sacks,team2_qbHurries,team2_passesDeflected,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns
406,401021669,Georgia State,20,away,1,16,0,1,1,,,,6,0,0,1,0,2,3,0,27,1,1,0,21,4-13,2-3,387,272,20-36,7.6,115,35,3.3,2-51,2,2,0,59:06,Troy,37,home,2,3,47,0,2,5,2,0,8,0,34,2,3,1,18,10-15,0-1,554,217,19-25,8.7,337,37,9.1,12-80,1,0,1,30:53,,,,32,0,3
407,401021670,Georgia Southern,48,home,4,21,0,2,1,62,0,2,12,58,1,2,2,0,5,1,38,1,1,5,18,2-8,0-1,394,99,5-8,12.4,295,43,6.9,9-83,0,0,0,27:29,South Alabama,13,away,1,0,54,0,2,7,0,3,2,0,37,0,1,1,17,7-16,1-2,326,197,19-31,6.4,129,39,3.3,11-90,4,2,2,32:31,,,,,,
408,401013148,Pittsburgh,14,away,1,-2,0,1,0,122,1,2,2,24,0,2,0,,8,1,43,3,3,1,14,4-12,0-2,242,126,19-30,4.2,116,30,3.9,8-79,0,0,0,33:22,Notre Dame,19,home,0,2,,,,7,0,1,3,0,40,1,10,5,22,7-15,1-2,343,264,26-32,8.3,79,38,2.1,4-35,2,0,2,26:38,,,,12,0,2
409,401012310,LSU,36,home,3,,,,0,7,0,1,18,0,0,2,2,0,6,0,20,4,2,4,20,6-19,4-4,475,200,15-30,6.7,275,51,5.4,2-19,0,0,0,33:41,Georgia,16,away,1,1,14,0,1,4,0,2,5,0,29,3,2,3,18,5-14,0-1,322,209,16-34,6.1,113,30,3.8,3-20,4,2,2,26:19,,,,27,0,1
410,401012312,Vanderbilt,27,home,1,7,0,1,2,51,0,3,9,0,0,1,1,0,8,0,54,2,2,3,17,3-12,1-1,336,229,18-36,6.4,107,22,4.9,5-28,1,0,1,23:04,Florida,37,away,2,2,11,0,1,13,0,2,4,0,35,1,1,5,31,12-19,3-3,576,284,19-29,9.8,292,63,4.6,7-63,3,2,1,36:54,1,0,1,36,0,4
411,401012309,Auburn,24,home,1,,,,2,30,0,2,6,,,,0,3,10,0,39,3,4,3,22,9-16,1-2,448,322,28-46,7.0,126,34,3.7,5-38,3,1,2,25:59,Tennessee,30,away,0,2,,,,12,1,0,4,1,37,2,3,3,16,10-19,0-1,396,328,21-32,10.3,68,36,1.9,5-40,0,0,0,34:01,16,0,2,0,0,1
412,401012311,Texas A&M,26,away,1,15,0,2,1,48,0,2,17,0,0,1,1,0,2,0,30,1,4,3,25,3-13,0-0,458,353,25-37,9.5,105,40,2.6,12-117,0,0,0,41:29,South Carolina,23,home,0,3,32,0,2,1,0,1,5,0,55,2,4,5,19,2-9,1-1,299,223,17-35,6.4,76,18,4.2,4-39,2,1,1,18:31,,,,34,0,2
413,401012307,Missouri,10,away,0,,,,1,29,0,2,4,,,,1,1,5,0,45,1,3,3,13,6-16,1-2,212,142,13-26,5.5,70,35,2.0,5-53,3,1,2,24:26,Alabama,39,home,1,3,88,0,3,13,1,2,8,0,32,4,7,2,25,6-13,0-2,564,380,19-30,12.7,184,45,4.1,5-60,1,1,0,32:16,33,0,2,1,0,1
414,401012308,Arkansas,33,home,1,,,,2,35,0,3,15,0,0,1,0,1,6,0,43,2,0,4,27,2-9,1-1,476,177,15-22,8.0,299,48,6.2,4-50,1,0,1,35:18,Ole Miss,37,away,3,2,62,0,3,7,0,1,9,0,36,1,0,1,31,6-10,0-0,613,387,26-35,11.1,226,37,6.1,4-50,1,0,1,24:13,0,0,1,,,
415,401020810,Kent State,6,away,1,,,,0,9,0,1,0,,,,1,0,3,0,51,1,2,4,14,5-15,0-0,274,149,15-29,5.1,125,31,4.0,10-70,1,0,1,20:54,Miami (OH),31,home,3,1,,,,7,0,2,10,0,42,5,0,5,25,5-14,2-3,504,209,16-25,8.4,295,51,5.8,6-40,1,1,0,39:06,0,0,1,1,0,1
416,401020758,Northern Illinois,24,home,3,1,0,2,0,11,0,2,4,17,0,1,2,0,9,0,34,4,1,0,25,7-16,1-1,400,145,17-33,4.4,255,46,5.5,12-109,0,0,0,30:38,Ohio,21,away,1,2,23,0,1,3,0,3,6,0,48,2,0,8,19,3-8,0-0,321,275,15-23,12.0,46,32,1.4,6-59,3,2,1,29:16,,,,,,
417,401020756,Buffalo,24,home,2,10,0,2,1,,,,6,0,0,1,0,,7,0,39,3,3,5,20,8-17,1-1,435,212,16-30,7.1,223,46,4.8,5-45,1,0,1,34:28,Akron,6,away,0,0,44,0,3,6,0,4,5,0,48,0,0,4,13,3-14,1-1,235,115,12-29,4.0,120,32,3.8,5-46,1,0,1,25:32,0,0,1,7,0,3
418,401020759,Eastern Michigan,28,home,4,5,0,1,0,23,0,1,4,-2,0,1,0,2,13,0,32,5,3,5,18,1-9,1-2,414,183,17-23,8.0,231,37,6.2,11-144,0,0,0,31:00,Toledo,26,away,2,1,31,0,2,8,0,3,9,0,27,2,0,2,25,6-16,1-4,378,147,12-27,5.4,231,53,4.4,15-125,1,0,1,29:00,,,,86,0,3
419,401020760,Bowling Green,35,home,2,20,0,2,3,60,0,5,5,5,0,2,0,2,2,0,60,0,3,7,19,4-11,0-1,511,379,21-35,10.8,132,21,6.3,9-85,4,2,2,21:49,Western Michigan,42,away,4,2,67,0,4,7,2,2,8,0,34,1,3,6,33,7-16,3-5,568,286,22-37,7.7,282,54,5.2,5-67,2,0,2,38:11,8,0,2,7,0,2
420,401020757,Central Michigan,23,home,1,,,,1,58,0,3,11,,,,1,1,6,0,54,5,2,2,23,7-15,0-1,388,127,11-23,5.5,261,50,5.2,11-115,0,0,0,28:05,Ball State,24,away,2,1,36,0,3,6,0,1,8,0,51,2,0,4,26,10-17,2-2,359,202,20-27,7.5,157,51,3.1,8-80,1,1,0,31:55,,,,20,0,2
421,401013144,Louisville,20,away,3,4,0,2,0,90,0,4,2,,,,2,0,5,0,52,1,0,1,15,4-16,1-1,217,170,17-35,4.9,47,32,1.5,4-33,1,0,1,28:52,Boston College,38,home,3,1,87,0,4,8,0,2,12,1,37,7,1,3,20,8-18,2-4,430,179,16-22,8.1,251,61,4.1,7-60,2,2,0,31:08,1,0,1,62,1,5
422,401013147,North Carolina,19,home,0,51,0,3,1,,,,13,17,0,2,0,3,9,0,42,4,3,5,21,6-15,0-1,524,289,21-34,8.5,235,38,6.2,7-35,2,2,0,30:29,Virginia Tech,22,away,1,2,68,0,3,2,2,1,5,0,40,3,1,1,20,8-17,1-1,375,221,20-36,6.1,154,41,3.8,8-59,2,0,2,29:25,,,,0,0,1
423,401013146,Virginia,16,home,1,9,0,3,0,61,0,2,10,117,0,3,0,,3,0,27,2,0,5,18,3-11,0-0,231,92,12-21,4.4,139,41,3.4,6-60,3,0,3,31:56,Miami,13,away,1,0,46,0,2,7,0,,9,0,29,5,0,0,17,4-12,0-2,339,190,15-29,6.6,149,29,5.1,8-71,3,0,3,28:04,27,0,3,,,
424,401013145,Duke,28,away,1,3,0,1,3,74,0,2,4,,,,3,4,11,0,47,3,1,1,19,5-10,0-2,304,206,17-27,7.6,98,33,3.0,3-15,3,2,1,23:40,Georgia Tech,14,home,1,1,-8,0,4,2,2,6,6,0,30,4,2,2,20,8-17,1-4,354,125,7-17,7.4,229,61,3.8,3-18,3,3,0,36:20,0,0,1,10,0,2
425,401013370,San José State,3,home,0,,,,0,108,0,6,3,,,,0,4,0,0,32,0,0,1,10,4-11,0-0,171,135,13-18,7.5,36,30,1.2,7-55,4,4,0,22:43,Army,52,away,5,1,,,,10,4,0,10,1,33,5,0,3,23,10-16,3-3,395,54,2-5,10.8,341,65,5.2,3-15,0,0,0,37:17,,,,34,0,2
426,401013061,Kansas State,31,home,4,5,0,2,0,53,0,2,7,30,0,2,0,,5,0,41,2,0,3,23,7-14,1-1,421,130,11-22,5.9,291,55,5.3,4-40,0,0,0,37:52,Oklahoma State,12,away,1,0,89,0,5,6,0,,5,0,46,2,1,0,15,5-15,2-2,311,184,17-35,5.3,127,28,4.5,7-70,2,0,2,22:08,,,,14,0,2
427,401013032,Texas,23,home,1,-5,0,3,1,,,,11,0,0,1,0,,10,0,45,3,9,3,25,9-18,1-1,389,219,24-39,5.6,170,41,4.1,8-56,1,0,1,32:09,Baylor,17,away,1,1,,,,5,0,1,4,0,49,1,2,2,19,8-17,0-0,328,245,20-40,6.1,83,33,2.5,10-142,1,0,1,27:51,0,0,1,,,
428,401013043,West Virginia,14,away,0,14,0,1,1,31,0,2,2,3,0,1,0,,5,1,42,0,2,1,9,1-11,0-0,147,100,11-15,6.7,47,28,1.7,7-83,1,0,1,22:39,Iowa State,30,home,1,3,28,0,3,2,0,1,9,0,26,7,1,1,24,5-12,1-1,472,254,18-25,10.2,218,44,5.0,10-91,1,0,1,36:29,0,0,1,21,0,1
429,401013076,TCU,14,home,0,5,0,1,2,67,0,4,2,0,0,1,0,4,6,0,42,4,2,1,19,3-16,1-4,411,290,26-45,6.4,121,32,3.8,8-63,3,1,2,25:33,Texas Tech,17,away,1,1,39,0,3,5,1,0,3,0,46,1,6,4,17,5-15,0-1,353,202,15-27,7.5,151,43,3.5,12-89,1,0,1,28:27,3,0,2,,,
430,401022536,UNLV,28,away,1,,,,3,52,0,3,4,,,,1,1,6,0,34,0,1,2,21,8-21,1-2,404,250,18-36,6.9,154,48,3.2,9-70,1,0,1,33:26,Utah State,59,home,2,5,5,0,1,11,0,1,11,1,40,7,3,6,24,7-14,0-0,598,377,22-31,12.2,221,38,5.8,5-55,1,1,0,26:34,0,0,1,55,1,7
431,401022534,Nevada,27,home,1,,,,2,75,0,3,9,64,0,3,1,3,6,0,51,2,0,1,23,5-13,2-2,356,275,23-41,6.7,81,24,3.4,4-20,2,1,1,24:51,Boise State,31,away,1,2,-28,0,3,7,2,1,6,1,38,1,0,2,24,11-18,2-3,506,299,28-38,7.9,207,40,5.2,9-108,4,1,3,35:09,99,1,1,,,
432,401022535,New Mexico,18,away,0,56,0,2,2,60,0,3,4,,,,0,2,5,0,33,2,6,7,15,3-11,0-1,299,165,12-20,8.3,134,35,3.8,5-45,1,1,0,23:23,Colorado State,20,home,1,1,23,0,1,8,1,0,8,0,28,3,2,2,24,7-18,1-1,423,311,24-42,7.4,112,41,2.7,10-65,0,0,0,36:37,,,,15,0,1
433,401022537,Fresno State,27,home,2,15,0,2,2,18,0,1,3,1,0,1,0,3,2,0,23,1,5,9,17,6-14,2-3,391,287,22-32,9.0,104,33,3.2,5-45,0,0,0,33:28,Wyoming,3,away,0,0,56,0,3,3,0,,3,0,30,0,2,4,14,5-17,0-1,221,117,12-32,3.7,104,30,3.5,5-22,1,0,1,26:32,,,,,,
434,401022533,San Diego State,21,home,1,58,1,5,1,32,0,2,3,0,0,1,0,1,5,1,43,0,1,3,13,2-12,0-0,297,213,9-25,8.5,84,34,2.5,9-114,1,0,1,25:31,Air Force,17,away,2,0,80,0,2,1,0,,8,0,32,3,4,0,14,6-16,0-0,276,62,8-17,3.6,214,51,4.2,5-56,1,0,1,34:29,0,0,1,4,0,1
435,401016408,BYU,49,home,4,23,0,3,3,55,0,3,7,36,0,1,1,0,4,0,34,4,1,5,26,5-11,2-2,474,194,16-24,8.1,280,47,6.0,6-55,1,0,1,32:30,Hawai'i,23,away,1,2,89,0,5,5,0,3,5,0,52,3,3,1,18,3-13,2-4,311,248,22-38,6.5,63,28,2.3,4-25,2,1,1,27:30,4,0,1,0,0,1
436,401013331,Minnesota,14,away,2,12,0,1,0,14,0,1,2,,,,0,1,9,0,48,3,0,6,19,4-9,0-0,397,218,13-23,9.5,179,33,5.4,4-60,3,1,2,28:15,Ohio State,30,home,0,3,,,,12,1,1,5,0,30,2,0,6,28,6-14,2-3,504,412,33-44,9.4,92,32,2.9,5-36,0,0,0,31:45,0,0,2,-1,0,2
437,401012883,Penn State,17,home,1,17,0,4,1,57,0,3,5,37,0,1,0,1,7,0,41,3,5,14,14,3-14,0-1,396,192,19-32,6.0,204,32,6.4,6-41,1,1,0,25:48,Michigan State,21,away,1,2,15,0,1,3,1,4,2,0,39,1,1,4,25,5-20,1-2,418,295,25-53,5.6,123,36,3.4,3-20,1,0,1,34:12,,,,35,0,6
438,401012825,Rutgers,7,away,1,2,0,1,0,52,0,2,1,,,,1,2,3,0,36,1,0,1,14,4-13,1-1,179,8,2-17,0.5,171,45,3.8,4-23,5,0,5,28:02,Maryland,34,home,1,3,34,0,2,10,0,1,4,0,39,1,0,2,16,7-15,0-0,375,85,9-20,4.3,290,40,7.3,9-85,1,1,0,31:15,46,0,5,9,0,4
439,401012893,Wisconsin,13,away,1,15,0,1,1,47,0,3,1,,,,0,1,8,0,40,3,3,2,11,2-11,1-1,283,100,7-20,5.0,183,29,6.3,3-30,2,0,2,22:59,Michigan,38,home,3,0,,,,12,0,2,2,1,29,2,2,4,22,5-13,0-0,444,124,14-20,6.2,320,48,6.7,1-15,0,0,0,37:01,52,1,2,32,0,2
440,401012856,Iowa,42,away,0,5,0,1,6,136,0,4,6,19,0,2,0,,6,0,47,2,0,5,26,8-12,1-2,479,320,21-33,9.7,159,32,5.0,11-110,1,0,1,33:10,Indiana,16,home,1,1,18,0,1,4,0,1,4,0,46,1,2,2,22,5-12,0-2,330,263,31-42,6.3,67,25,2.7,10-99,2,0,2,26:50,30,0,1,0,0,1
441,401013340,Northwestern,34,home,0,,,,3,20,0,1,10,0,0,2,1,0,5,1,48,1,3,0,30,8-18,2-2,487,455,41-65,7.0,32,23,1.4,1-5,2,0,2,29:53,Nebraska,31,away,3,1,57,0,4,5,0,3,7,0,53,2,6,5,24,7-16,0-1,482,251,25-35,7.2,231,47,4.9,9-89,3,1,2,30:07,14,0,2,19,0,1
442,401012809,Purdue,46,away,2,6,0,2,4,,,,10,10,0,1,0,1,9,0,39,4,1,4,29,7-15,0-1,611,384,26-37,10.4,227,42,5.4,5-45,1,0,1,37:47,Illinois,7,home,1,0,50,0,3,1,0,,5,0,42,2,1,3,14,3-13,0-0,250,181,15-29,6.2,69,31,2.2,7-57,1,0,1,22:13,2,0,1,8,0,3
443,401015018,UAB,42,away,3,66,1,4,2,,,,6,,,,1,1,9,1,46,3,2,4,18,4-13,0-1,482,274,11-19,14.4,208,45,4.6,2-30,2,1,1,28:07,Rice,0,home,0,0,,,,0,1,2,5,0,43,1,1,0,9,1-17,0-2,186,136,13-28,4.9,50,37,1.4,5-42,1,1,0,31:53,0,0,1,,,
444,401012766,Washington,27,away,2,0,0,1,1,57,0,3,9,,,,1,1,2,0,40,1,2,4,22,6-13,1-2,437,243,15-25,9.7,194,45,4.3,5-38,2,1,1,30:37,Oregon,30,home,1,2,108,0,4,6,0,2,5,0,42,1,2,2,24,9-18,3-3,379,202,18-32,6.3,177,49,3.6,7-70,1,1,0,29:23,11,0,1,0,0,1
445,401012767,UCLA,30,away,3,40,0,1,0,16,0,1,12,0,0,2,3,1,7,1,39,3,2,2,19,5-13,1-1,329,141,13-15,9.4,188,49,3.8,4-30,0,0,0,28:28,California,7,home,1,0,63,0,3,1,0,4,6,0,46,2,1,1,17,3-11,0-2,279,167,21-34,4.9,112,27,4.1,3-36,3,1,2,24:28,,,,26,0,2
446,401012765,Colorado,20,away,3,30,0,3,0,21,0,1,2,0,0,2,2,0,5,0,33,1,0,0,17,7-23,2-4,265,168,25-46,3.7,97,38,2.6,8-81,1,0,1,34:55,USC,31,home,0,3,31,0,2,7,0,1,16,1,48,4,1,7,16,2-10,0-0,334,272,17-34,8.0,62,27,2.3,13-123,2,0,2,22:36,6,1,1,20,0,4
447,401013442,Louisiana,66,home,3,1,0,1,6,101,0,4,12,0,0,1,1,1,5,0,31,4,2,9,37,12-14,0-0,759,415,22-29,14.3,344,56,6.1,7-72,1,1,0,38:08,New Mexico State,38,away,3,1,176,1,5,8,1,1,7,1,38,2,3,2,26,7-12,0-2,406,284,25-44,6.5,122,25,4.9,2-30,2,1,1,21:52,,,,,,
448,401013452,Troy,16,away,0,28,0,2,1,96,0,3,10,1,0,1,0,2,4,0,36,2,4,4,17,4-15,2-3,293,160,16-30,5.3,133,39,3.4,10-65,3,2,1,30:25,Liberty,22,home,1,2,39,0,2,2,2,0,8,0,43,4,2,3,17,7-19,1-2,341,238,17-32,7.4,103,45,2.3,3-45,1,0,1,29:35,42,0,1,0,0,1
449,401012764,Arizona,10,away,0,0,0,1,1,67,0,3,4,33,0,1,0,1,5,0,41,2,0,2,0,0-0,0-0,318,246,24-46,5.3,72,31,2.3,0-0,0,0,0,,Utah,42,home,3,3,,,,6,0,,6,0,43,5,0,4,23,6-14,3-3,495,265,16-22,12.0,230,46,5.0,9-94,1,0,1,33:07,,,,2,0,1
450,401015014,Florida International,24,home,0,,,,2,62,0,3,10,20,0,1,0,,4,0,32,1,0,2,21,11-18,1-2,381,311,27-36,8.6,70,34,2.1,7-49,0,0,0,34:27,Middle Tennessee,21,away,3,0,,,,3,0,,5,0,39,1,2,3,21,9-16,2-2,329,142,15-27,5.3,187,40,4.7,5-52,1,0,1,25:33,,,,25,0,1
451,401015017,Southern Mississippi,7,away,0,7,0,1,1,79,0,4,1,,,,1,2,5,0,37,1,3,2,20,6-15,0-2,367,317,30-44,7.2,50,28,1.8,3-32,2,1,1,30:04,North Texas,30,home,3,1,14,0,1,6,1,1,14,0,43,4,2,6,24,5-12,0-0,457,292,24-38,7.7,165,33,5.0,5-55,1,1,0,29:56,23,0,1,,,
452,401015015,Louisiana Tech,31,away,3,-4,0,1,1,63,0,2,7,19,0,1,1,1,4,0,41,2,4,5,21,8-15,1-1,384,309,25-37,8.4,75,38,2.0,4-40,2,1,1,35:13,UT San Antonio,3,home,0,0,86,0,4,3,1,1,8,0,49,2,1,2,16,3-12,0-1,286,201,19-40,5.0,85,23,3.7,4-47,2,1,1,24:47,-2,0,1,6,0,2
453,401015013,Charlotte,40,home,4,3,0,1,1,52,0,3,10,27,0,2,1,1,6,0,29,2,5,2,28,9-14,0-0,448,237,17-26,9.1,211,50,4.2,4-30,1,1,0,38:41,Western Kentucky,14,away,1,1,38,0,2,2,1,1,2,0,47,1,3,2,17,3-9,0-1,256,214,27-39,5.5,42,17,2.5,7-55,3,1,2,21:19,,,,,,
454,401019508,Navy,17,home,2,3,0,1,0,19,0,1,5,0,0,1,1,2,3,0,44,1,1,3,18,5-13,1-3,284,14,3-11,1.3,270,53,5.1,6-40,1,1,0,33:07,Temple,24,away,2,1,95,0,4,6,1,3,2,0,38,0,1,4,21,4-11,1-1,409,300,23-32,9.4,109,34,3.2,7-63,2,1,1,26:53,,,,10,0,1
455,401019505,Tulsa,24,home,2,3,0,2,1,27,0,2,6,0,0,1,0,,5,0,33,3,6,6,16,7-17,0-0,299,79,6-21,3.8,220,49,4.5,11-96,0,0,0,28:46,South Florida,25,away,3,0,17,0,1,7,0,1,11,0,35,3,1,4,27,10-20,0-1,487,237,17-40,5.9,250,47,5.3,7-55,1,0,1,31:12,,,,13,0,4
456,401019507,Houston,42,away,2,22,0,1,3,5,0,1,6,13,0,3,1,1,12,1,54,2,12,2,18,4-14,0-0,406,249,16-28,8.9,157,43,3.7,12-115,0,0,0,26:47,East Carolina,20,home,1,1,65,0,3,8,0,1,10,0,47,3,3,4,27,9-21,1-1,415,374,38-63,5.9,41,31,1.3,8-69,4,1,3,33:13,,,,0,0,1
457,401019506,Memphis,30,home,3,26,0,2,0,52,0,4,12,,,,1,3,7,0,43,4,0,4,27,7-16,1-1,490,209,17-29,7.2,281,52,5.4,7-43,2,2,0,35:10,UCF,31,away,3,1,73,0,3,7,2,3,7,0,65,1,2,3,18,2-12,2-3,461,296,17-29,10.2,165,37,4.5,12-103,1,1,0,24:50,,,,1,0,1
458,401021672,Appalachian State,35,away,3,-1,0,1,2,34,0,2,5,25,0,3,0,,3,0,47,1,0,1,15,6-16,0-1,390,144,12-27,5.3,246,38,6.5,4-50,0,0,0,28:32,Arkansas State,9,home,0,0,52,0,4,9,0,,7,0,27,1,0,7,18,3-18,1-3,336,219,27-45,4.9,117,37,3.2,7-65,3,0,3,31:28,,,,7,0,4
459,401021674,Coastal Carolina,20,home,2,2,0,1,0,56,0,4,8,,,,1,4,3,0,31,0,0,3,20,8-16,2-3,450,167,12-23,7.3,283,53,5.3,8-82,3,2,1,34:58,Louisiana Monroe,45,away,5,1,67,0,3,9,2,1,10,0,50,5,0,3,20,8-12,0-0,466,224,16-22,10.2,242,34,7.1,2-30,1,1,0,24:31,0,0,1,17,0,1
460,401021675,Alabama State,7,away,0,,,,1,97,0,5,1,,,,0,2,10,0,31,2,0,0,11,4-13,0-1,219,134,10-19,7.1,85,32,2.7,13-83,0,0,0,29:59,South Alabama,45,home,3,2,73,0,2,9,0,,5,1,28,3,2,2,21,8-12,0-0,396,211,13-17,12.4,185,44,4.2,7-75,0,0,0,30:01,,,,88,1,3
461,401021673,Georgia Southern,15,away,1,6,0,1,0,16,0,1,7,34,0,1,1,1,10,0,37,5,4,1,12,4-16,0-2,215,51,7-12,4.3,164,52,3.2,5-49,1,1,0,36:17,Texas State,13,home,1,1,39,0,1,1,1,1,5,0,40,3,1,0,15,2-12,1-2,242,135,14-27,5.0,107,32,3.3,3-25,2,1,1,23:43,,,,1,0,2
462,401015016,Old Dominion,20,home,0,4,0,1,2,114,0,6,8,14,0,1,0,2,4,0,36,1,3,3,25,9-20,1-2,402,296,31-54,5.5,106,31,3.4,7-70,2,1,1,29:24,Marshall,42,away,5,1,34,0,2,6,1,0,6,0,44,3,3,9,24,6-13,1-2,501,182,18-29,6.3,319,45,7.1,8-101,1,0,1,30:36,0,0,1,39,0,2
463,401012318,Alabama,58,away,4,-7,0,1,4,86,0,4,8,,,,1,0,12,0,36,3,2,2,30,4-8,1-2,545,327,21-32,10.2,218,42,5.2,5-36,1,0,1,32:33,Tennessee,21,home,0,2,69,0,5,3,0,3,4,1,39,0,2,2,13,3-13,1-1,258,227,14-25,9.1,31,30,1.0,9-59,1,1,0,27:27,27,1,1,,,
464,401012314,Vanderbilt,7,away,0,19,0,2,1,-2,0,2,1,,,,2,4,3,0,28,0,1,5,12,4-13,0-1,284,216,15-23,9.4,68,31,2.2,5-25,2,2,0,28:53,Kentucky,14,home,1,1,47,0,2,2,2,3,8,0,31,4,3,4,17,7-13,0-0,298,18,3-9,2.0,280,53,5.3,4-35,2,2,0,31:07,,,,1,0,1
465,401012316,Auburn,31,away,3,4,0,1,1,28,0,2,7,,,,0,3,7,0,43,6,5,7,20,6-14,1-2,484,215,13-22,9.8,269,46,5.8,8-80,0,0,0,29:49,Ole Miss,16,home,0,1,17,0,1,10,0,1,6,0,32,1,3,2,27,6-17,1-3,447,324,27-47,6.9,123,39,3.2,6-35,0,0,0,30:11,,,,2,0,1
466,401012315,LSU,19,home,1,,,,0,,,,13,31,0,4,0,,2,0,24,1,4,5,17,7-18,0-0,240,129,16-28,4.6,111,44,2.5,5-53,1,0,1,31:36,Mississippi State,3,away,0,0,,,,3,0,,5,0,32,2,0,3,16,2-14,0-1,260,59,8-24,2.5,201,37,5.4,5-45,4,0,4,28:24,1,0,1,4,0,1
467,401012313,Tulsa,0,away,0,,,,0,21,0,3,0,18,0,1,1,2,5,0,42,0,2,3,15,4-15,0-2,260,127,8-25,5.1,133,40,3.3,4-43,2,1,1,24:34,Arkansas,23,home,1,1,,,,11,1,3,8,0,33,6,4,5,20,6-15,0-0,327,131,11-19,6.9,196,53,3.7,3-40,2,1,1,35:26,0,0,1,29,0,2
468,401013371,Army,31,home,4,10,0,1,0,24,0,2,7,,,,0,1,6,0,34,1,0,6,20,8-17,3-4,347,0,0-2,0.0,347,74,4.7,1-5,0,0,0,36:08,Miami (OH),30,away,0,4,82,0,3,6,0,,6,0,37,0,0,2,23,5-18,7-9,406,329,30-53,6.2,77,27,2.9,8-56,0,0,0,23:52,,,,,,
469,401020762,Bowling Green,14,away,0,,,,2,46,0,3,2,,,,1,1,1,0,29,1,0,1,13,4-11,0-0,314,214,19-24,8.9,100,26,3.8,7-78,2,1,1,24:57,Ohio,49,home,3,4,45,0,2,7,1,1,8,0,30,2,4,2,32,4-6,1-1,597,205,9-13,15.8,392,50,7.8,4-29,1,1,0,35:03,0,0,1,-4,0,2
470,401020761,Akron,24,away,2,,,,1,26,0,2,6,,,,0,,8,0,47,1,2,4,19,10-19,0-0,362,219,19-35,6.3,143,39,3.7,7-65,1,0,1,32:27,Kent State,23,home,2,1,,,,5,0,1,6,0,44,3,1,4,18,5-19,3-4,371,198,17-31,6.4,173,43,4.0,6-46,0,0,0,27:33,0,0,1,-2,0,3
471,401020763,Buffalo,31,away,2,42,0,2,2,44,0,2,7,18,0,2,2,1,4,0,20,2,2,3,32,8-20,0-2,463,326,25-46,7.1,137,50,2.7,5-44,3,0,3,39:50,Toledo,17,home,1,1,49,0,3,5,0,2,13,0,41,5,0,9,8,1-12,0-1,295,137,7-21,6.5,158,29,5.4,12-148,4,2,2,20:10,23,0,3,2,0,1
472,401020765,Central Michigan,10,home,1,8,0,2,0,39,0,4,4,,,,0,2,4,0,45,0,1,2,15,4-17,1-2,269,122,11-28,4.4,147,44,3.3,7-59,3,1,2,26:37,Western Michigan,35,away,5,0,,,,5,1,0,11,0,52,4,3,3,16,5-14,0-0,356,51,5-9,5.7,305,55,5.5,5-55,0,0,0,33:17,0,0,2,19,0,2
473,401020764,Eastern Michigan,42,away,3,34,0,3,3,,,,6,2,0,1,1,1,3,0,31,0,2,5,23,8-16,0-1,420,257,22-28,9.2,163,49,3.3,5-65,1,1,0,37:34,Ball State,20,home,2,1,19,0,2,2,1,2,4,0,33,2,0,2,21,7-16,0-1,384,157,21-39,4.0,227,32,7.1,9-108,2,1,1,22:26,,,,2,0,2
474,401013151,Wake Forest,17,away,0,39,0,2,2,,,,5,,,,1,1,6,0,46,0,3,2,24,8-24,2-5,369,273,25-54,5.1,96,50,1.9,5-65,1,0,1,31:17,Florida State,38,home,3,2,60,0,3,8,0,1,9,0,51,6,5,8,20,8-18,1-1,485,353,29-41,8.6,132,29,4.6,6-55,1,1,0,28:43,11,0,1,42,0,4
475,401013149,NC State,7,away,1,,,,0,0,0,1,1,,,,1,1,3,0,53,2,0,3,16,2-12,0-2,297,193,22-35,5.5,104,32,3.3,6-49,3,1,2,30:36,Clemson,41,home,4,1,40,0,1,11,1,2,10,0,38,1,1,4,24,8-15,0-1,471,380,32-48,7.9,91,32,2.8,8-67,1,1,0,29:24,65,0,2,6,0,4
