,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns
382,252880150,Duke,10,home,1,0,12,0,5,1,4,5,0,1,13,1-16,2-2,271,108,9-30,3.0,181,42,4.3,0-0,3,1,2,18:11,Georgia Tech,35,away,1,3,26,0,6,1,5,28,1,2,25,6-15,0-2,404,147,17-27,5.4,257,49,5.2,0-0,2,1,1,18:18,,,,,,
383,252862032,Arkansas State,39,home,2,2,7,0,2,3,7,0,0,1,21,2-9,0-0,458,205,10-20,9.7,264,41,6.4,0-0,0,0,0,14:15,Louisiana,36,away,0,5,,,,0,6,,,,28,14-19,2-2,554,97,10-17,5.7,457,66,6.9,0-0,3,2,1,21:32,,,,,,
384,252882433,Troy,3,away,1,0,15,0,2,0,3,,,,20,5-13,1-2,328,210,15-29,6.0,154,43,3.6,0-0,5,3,2,20:06,Louisiana Monroe,27,home,3,2,1,0,1,1,9,48,0,2,18,4-12,0-1,355,190,15-29,6.6,165,34,4.9,0-0,1,1,0,16:34,,,,,,
385,252950242,Rice,9,home,0,0,11,0,6,1,3,,,,17,7-21,0-2,284,131,11-24,3.9,190,61,3.1,0-0,3,3,0,23:31,Navy,41,away,3,5,5,0,3,0,11,,,,16,1-11,0-0,367,71,3-11,6.0,301,44,6.8,0-0,0,0,0,13:09,,,,,,
386,252950127,Northwestern,49,away,1,4,,,,2,7,86,0,3,31,2-5,0-0,533,331,24-30,11.0,202,37,5.5,0-0,1,1,0,16:34,Michigan State,14,home,1,1,,,,1,2,,,,28,6-17,2-2,480,291,24-46,6.3,189,43,4.4,0-0,4,1,3,19:15,,,,,,
387,252950356,Penn State,63,away,2,3,148,0,9,4,9,76,1,2,19,9-15,0-0,438,217,12-20,10.9,221,46,4.8,0-0,0,0,0,18:29,Illinois,10,home,0,0,,,,1,4,,,,15,1-15,0-0,244,153,18-31,4.3,111,37,3.0,0-0,4,2,2,18:12,,,,,,
388,252950275,Purdue,20,away,1,1,17,0,3,1,8,8,0,1,20,11-18,0-0,428,212,23-44,4.8,216,40,5.4,0-0,5,2,3,18:56,Wisconsin,31,home,2,0,23,0,3,2,7,146,2,3,15,8-16,0-0,280,240,15-27,8.0,63,36,1.8,0-0,2,1,1,17:18,,,,,,
389,252952294,Michigan,23,away,0,1,,,,2,5,11,0,1,19,3-12,1-1,342,220,15-22,10.0,122,41,3.0,0-0,2,1,1,18:22,Iowa,20,home,1,0,26,0,4,2,8,20,0,1,23,5-16,0-0,427,304,27-39,7.4,139,38,3.7,0-0,1,0,1,18:03,,,,,,
390,252950084,Indiana,10,home,1,0,8,0,5,0,4,63,0,1,8,3-17,0-0,137,116,15-33,2.9,42,26,1.6,0-0,2,1,1,16:15,Ohio State,41,away,1,2,110,1,6,1,11,57,1,1,22,2-13,0-0,478,259,15-24,9.9,240,48,5.0,0-0,2,1,1,20:26,,,,,,
391,252950264,Washington,24,home,0,1,6,0,1,1,6,76,1,1,16,7-14,0-2,329,303,21-29,9.3,59,35,1.7,0-0,2,2,0,19:19,USC,51,away,2,1,90,1,2,5,9,,,,20,5-12,4-6,390,277,25-32,8.5,118,32,3.7,0-0,1,0,1,17:21,,,,,,
392,252950026,Oregon State,28,away,0,2,-6,0,3,2,4,,,,24,2-13,4-4,511,338,21-34,9.7,181,39,4.6,0-0,3,1,2,17:40,UCLA,51,home,1,0,63,0,2,6,15,35,0,2,20,5-14,0-1,497,271,16-25,10.5,235,45,5.2,0-0,0,0,0,19:01,,,,,,
393,252950024,Stanford,45,home,0,2,27,0,2,3,9,26,1,1,19,3-9,0-1,369,316,19-27,11.2,66,33,2.0,0-0,0,0,0,17:06,Arizona State,35,away,0,1,6,0,5,3,3,,,,27,7-16,0-1,528,446,29-41,9.8,126,42,3.0,0-0,1,0,1,19:34,,,,,,
394,252950025,Washington State,38,away,1,0,7,0,3,5,6,9,0,2,20,8-19,0-2,601,446,18-39,10.8,178,38,4.7,0-0,2,0,2,15:17,California,42,home,0,1,25,0,5,4,6,54,1,2,24,5-15,2-2,548,291,19-35,7.8,274,48,5.7,0-0,3,1,2,21:09,,,,,,
395,252950012,Oregon,28,away,2,1,128,1,5,1,4,58,0,2,10,5-16,0-1,307,251,15-28,8.6,67,32,2.1,0-0,3,1,2,16:03,Arizona,21,home,1,0,0,0,4,2,,39,0,2,19,8-20,1-3,411,226,22-41,4.9,212,37,5.7,0-0,4,2,2,20:37,,,,,,
396,252950221,Pittsburgh,34,home,1,2,36,0,5,1,10,38,1,4,22,8-18,0-0,378,211,18-28,7.2,177,50,3.5,0-0,4,3,1,21:29,Syracuse,17,away,3,0,43,1,5,1,5,73,0,1,11,0-12,1-2,202,94,9-26,3.4,113,34,3.3,0-0,5,1,4,15:10,,,,,,
397,252950041,Connecticut,24,home,0,1,50,0,2,2,6,15,0,2,17,6-17,0-0,293,229,18-35,5.6,97,33,2.9,0-0,1,0,1,17:01,Rutgers,26,away,0,0,4,0,6,3,6,0,0,1,22,4-15,0-1,508,276,15-33,8.2,238,42,5.7,0-0,2,0,2,19:28,,,,,,
398,252950142,Missouri,41,home,1,4,8,0,4,1,11,3,0,1,25,5-17,2-3,523,293,22-38,6.5,277,49,5.7,0-0,3,2,1,20:54,Nebraska,24,away,2,1,37,0,4,2,6,0,0,1,13,3-14,0-2,279,324,22-43,6.5,-2,19,-0.1,0-0,3,1,2,15:46,,,,,,
399,252950038,Kansas,13,away,0,0,38,0,7,1,7,,,,22,10-21,0-3,354,319,27-55,5.3,61,34,1.8,0-0,4,1,3,20:28,Colorado,44,home,1,0,146,2,5,4,6,7,0,3,14,4-14,1-3,304,200,18-30,6.7,104,29,3.6,0-0,0,0,0,15:46,,,,,,
400,252952306,Texas A&M,30,away,1,3,27,0,4,1,4,0,0,2,22,8-22,1-2,372,152,15-31,4.4,236,56,4.2,0-0,1,0,1,23:14,Kansas State,28,home,0,0,28,1,4,,2,0,0,1,16,3-14,1-2,384,389,23-44,8.1,27,20,1.4,0-0,3,1,2,13:25,,,,,,
401,252950066,Oklahoma State,10,away,1,1,5,0,2,0,4,,,,21,6-16,1-1,326,205,24-40,5.1,123,34,3.6,0-0,6,2,4,16:05,Iowa State,37,home,2,3,,,,1,13,16,0,4,16,5-15,2-2,374,238,13-20,11.4,147,44,3.3,0-0,1,1,0,20:09,,,,,,
402,252950251,Texas Tech,17,away,0,0,6,0,3,2,5,39,0,2,29,5-16,2-3,468,420,42-64,5.8,99,29,3.4,0-0,2,1,1,21:55,Texas,52,home,1,3,123,0,6,2,10,0,0,1,21,4-10,0-1,444,239,12-22,10.9,205,40,5.1,0-0,2,0,2,14:39,,,,,,
403,252950201,Baylor,30,away,2,0,6,0,2,3,4,38,0,2,12,4-16,0-1,291,232,20-44,5.2,63,21,3.0,0-0,4,4,0,11:10,Oklahoma,37,home,4,3,20,0,3,1,13,,,,28,8-20,0-0,474,294,24-42,6.4,205,53,3.9,0-0,4,2,2,25:13,,,,,,
404,252952439,UNLV,32,home,1,1,8,0,4,3,8,,,,28,10-22,1-4,488,400,30-56,6.6,117,39,3.0,0-0,2,0,2,20:04,Utah,42,away,0,3,6,0,3,3,6,0,0,2,23,4-11,0-0,506,264,20-29,9.1,242,36,6.7,0-0,1,1,0,16:05,,,,,,
405,252950087,Notre Dame,49,home,0,0,15,0,3,6,7,86,1,2,27,6-11,0-0,511,471,32-41,11.4,44,23,1.9,0-0,2,2,0,16:21,BYU,23,away,2,1,47,0,4,2,5,,,,26,4-15,2-3,392,344,26-45,7.0,75,34,2.2,0-0,2,0,2,20:20,,,,,,
406,252950036,Wyoming,31,away,0,0,100,0,6,4,7,0,0,1,25,2-11,1-1,467,329,25-39,8.0,155,30,5.2,0-0,5,3,2,15:05,Colorado State,39,home,3,0,8,0,4,4,9,50,1,2,20,7-19,1-1,521,448,20-37,11.3,102,42,2.4,0-0,1,0,1,21:00,,,,,,
407,252950021,New Mexico,47,away,0,3,45,0,5,3,11,27,0,3,33,13-22,1-1,534,248,21-32,7.8,286,63,4.5,0-0,2,1,1,23:17,San Diego State,24,home,1,0,34,1,4,0,6,17,0,1,15,2-13,0-1,291,217,15-35,5.6,94,25,3.8,0-0,3,0,3,13:22,,,,,,
408,252952005,TCU,48,away,0,5,3,0,3,2,6,0,0,2,24,9-15,1-2,546,326,22-32,10.2,220,42,5.2,0-0,0,0,0,15:39,Air Force,10,home,0,1,3,0,1,0,4,,,,24,4-14,3-3,387,155,11-22,6.7,239,55,4.3,0-0,2,0,2,21:12,,,,,,
409,252952393,Louisiana,13,away,1,2,24,0,4,0,1,,,,17,4-14,2-4,308,140,14-25,5.5,170,44,3.9,0-0,1,1,0,19:15,Middle Tennessee,10,home,1,1,8,0,3,0,4,,,,16,4-14,1-1,263,280,19-25,8.7,45,37,1.2,0-0,1,1,0,17:25,,,,,,
410,252952348,Louisiana Tech,40,home,1,3,24,0,6,1,16,0,0,1,25,4-14,0-1,510,294,24-35,8.1,227,41,5.5,0-0,0,0,0,20:09,North Texas,14,away,0,0,15,0,3,2,0,,,,15,2-11,0-0,287,113,10-23,4.3,188,36,5.2,0-0,3,1,2,16:32,,,,,,
411,252930120,Virginia Tech,28,away,0,4,38,0,2,0,4,6,0,2,25,5-10,0-1,497,219,14-23,9.2,286,48,6.0,0-0,4,1,3,18:36,Maryland,9,home,1,0,,,,1,3,44,0,3,16,4-15,0-0,254,186,14-30,5.3,96,33,2.9,0-0,2,0,2,18:05,,,,,,
412,252952132,Cincinnati,22,home,3,0,8,0,3,3,2,,,,28,7-19,3-3,384,268,20-41,5.7,149,50,3.0,0-0,4,3,1,21:14,Louisville,46,away,3,5,69,0,4,2,4,2,0,1,26,3-6,0-0,547,303,21-27,11.2,244,32,7.6,0-0,3,3,0,14:13,,,,,,
413,252952116,Tulane,24,away,0,0,12,0,2,3,6,,,,24,6-10,0-0,440,369,27-47,7.7,80,18,4.4,0-0,5,1,4,13:13,UCF,34,home,1,2,34,0,2,2,10,43,0,4,23,7-16,1-1,488,202,18-31,6.5,286,48,6.0,0-0,0,0,0,23:13,,,,,,
414,252950235,East Carolina,24,away,0,0,16,0,4,3,6,,,,20,3-12,1-2,343,297,26-46,6.5,46,16,2.9,0-0,0,0,0,13:46,Memphis,27,home,0,3,0,0,2,0,9,,,,20,6-16,1-1,457,125,10-14,8.4,340,63,5.4,0-0,0,0,0,22:55,,,,,,
415,252940005,UAB,28,home,0,1,-1,0,2,3,4,,,,23,4-13,1-1,487,418,29-42,9.7,80,28,2.9,0-0,1,0,1,17:33,Southern Mississippi,37,away,0,1,33,0,6,3,13,5,0,1,24,5-15,0-0,424,247,18-33,7.5,177,36,4.9,0-0,0,0,0,18:22,,,,,,
416,252950202,SMU,13,away,0,1,6,0,4,0,7,,,,18,3-14,0-1,337,235,20-32,7.0,114,36,3.2,0-0,3,2,1,16:58,Tulsa,20,home,2,0,16,0,4,2,8,0,0,1,14,7-18,0-0,323,223,20-33,6.7,103,31,3.3,0-0,0,0,0,19:03,,,,,,
417,252950344,Mississippi State,16,home,1,1,11,0,2,0,10,,,,16,6-18,2-3,328,116,14-31,2.7,244,38,6.4,0-0,0,0,0,17:13,Houston,28,away,0,2,96,1,3,1,4,,,,19,6-15,1-1,370,239,20-29,7.5,152,37,4.1,0-0,1,1,0,10:00,,,,,,
418,252950228,Clemson,37,home,3,1,22,0,6,3,13,8,0,1,23,5-12,0-0,514,376,22-33,10.9,155,34,4.6,0-0,1,0,1,16:32,Temple,7,away,0,0,7,0,2,1,1,0,0,1,20,5-18,1-3,331,349,26-44,7.3,12,33,0.4,0-0,4,3,1,20:09,,,,,,
419,252950070,Fresno State,40,away,1,2,108,1,5,1,8,27,0,1,20,7-15,0-1,384,238,21-34,6.7,156,35,4.5,0-0,2,2,0,18:23,Idaho,10,home,2,1,0,0,3,0,4,,,,14,4-16,0-2,210,157,18-30,4.0,89,35,2.5,0-0,2,1,1,17:24,,,,,,
420,252950328,Utah State,21,home,0,0,12,0,3,3,3,,,,19,6-17,1-2,295,249,17-31,6.8,84,39,2.2,0-0,1,1,0,17:18,Boise State,45,away,1,2,-4,0,3,4,9,,,,22,8-18,2-2,435,351,27-40,8.8,84,34,2.5,0-0,0,0,0,18:15,,,,,,
421,252940061,Arkansas,20,away,1,2,22,0,4,0,8,0,0,1,16,5-17,2-4,332,145,11-20,5.8,216,49,4.4,0-0,2,1,1,21:44,Georgia,23,home,1,1,39,0,4,1,11,0,0,1,14,3-11,0-0,217,179,11-19,8.7,52,30,1.7,0-0,2,1,1,14:56,,,,,,
422,252950333,Alabama,6,home,3,0,-1,0,2,0,6,7,0,1,15,4-15,0-1,257,226,17-27,7.0,67,35,1.9,0-0,1,1,0,19:28,Tennessee,3,away,1,0,31,0,4,0,3,,,,12,4-13,0-1,253,144,11-19,7.6,109,35,3.1,0-0,4,3,1,17:07,,,,,,
423,252952579,Vanderbilt,28,away,0,2,2,0,1,1,4,13,1,1,25,7-18,3-5,380,352,27-49,6.9,41,34,1.2,0-0,1,0,1,21:10,South Carolina,35,home,0,1,12,0,3,4,5,32,0,1,20,3-9,0-1,399,273,18-31,8.6,132,30,4.4,0-0,1,0,1,15:30,,,,,,
424,252950145,Ole Miss,13,home,3,0,2,0,2,1,7,,,,18,8-20,0-1,361,198,19-38,5.2,163,39,4.2,0-0,0,0,0,21:39,Kentucky,7,away,0,1,24,0,4,0,1,,,,16,2-13,0-1,256,126,12-22,4.9,149,38,3.9,0-0,3,3,0,15:21,,,,,,
425,252950099,LSU,20,home,0,0,65,1,2,1,8,,,,17,4-15,0-0,339,190,16-33,5.8,149,34,4.4,0-0,0,0,0,18:27,Auburn,17,away,0,1,19,0,4,1,5,,,,20,8-19,0-1,451,242,16-41,5.4,230,38,6.1,0-0,0,0,0,18:02,,,,,,
426,252952199,Eastern Michigan,23,home,0,1,,,,2,5,29,0,2,20,4-15,2-4,386,143,19-27,5.0,251,41,6.1,0-0,0,0,0,17:03,Miami (OH),24,away,0,1,19,0,4,2,6,,,,26,7-16,0-1,449,261,23-43,5.9,197,40,4.9,0-0,2,0,2,19:10,,,,,,
427,252950195,Ball State,21,away,0,1,,,,1,3,,,,17,1-11,2-3,340,253,24-37,6.5,98,28,3.5,0-0,3,3,0,16:17,Ohio,38,home,3,4,46,0,4,0,8,,,,20,6-16,0-2,465,60,6-23,2.2,414,52,8.0,0-0,0,0,0,20:28,,,,,,
428,252952309,Northern Illinois,34,away,1,3,108,0,9,2,4,3,0,2,19,7-16,1-1,389,175,12-20,7.8,233,47,5.0,0-0,2,2,0,19:36,Kent State,3,home,2,0,2,0,3,0,3,,,,10,4-18,0-1,195,112,15-31,3.3,93,33,2.8,0-0,3,1,2,17:04,,,,,,
429,252952006,Army,20,away,0,1,19,0,7,1,8,22,0,1,18,8-17,0-0,296,113,8-19,5.8,186,51,3.6,0-0,0,0,0,20:10,Akron,0,home,0,0,0,0,2,0,,,,,13,5-17,1-3,232,199,21-45,4.2,44,22,2.0,0-0,1,0,1,16:19,,,,,,
430,252952649,Buffalo,15,away,0,0,2,0,1,1,7,29,0,2,21,7-16,2-2,359,276,18-33,7.3,118,43,2.7,0-0,4,3,1,19:39,Toledo,38,home,3,2,9,0,2,3,8,0,0,1,22,4-9,0-0,478,195,16-21,8.9,292,40,7.3,0-0,2,0,2,16:06,,,,,,
431,252950189,Bowling Green,14,home,1,2,0,0,2,0,0,,,,28,7-18,1-3,446,387,26-47,7.2,106,41,2.6,0-0,4,2,2,18:28,Western Michigan,45,away,2,2,10,0,2,3,9,0,0,2,26,6-13,1-1,471,263,16-26,9.9,213,48,4.4,0-0,1,1,0,18:08,,,,,,
432,252950150,Duke,24,home,0,3,,,,0,6,0,0,1,15,0-10,0-3,243,56,9-19,2.7,191,36,5.3,0-0,2,1,1,14:03,Florida State,55,away,1,3,39,0,2,4,13,23,0,1,32,7-13,2-3,539,376,34-49,7.7,163,33,4.9,0-0,1,0,1,22:03,,,,,,
433,252950154,Wake Forest,27,home,0,1,39,0,6,0,9,57,2,3,12,2-16,1-1,225,188,13-17,8.2,85,49,1.7,0-0,1,1,0,19:57,NC State,19,away,1,0,48,0,6,2,5,,,,15,4-16,0-1,303,252,21-45,5.3,65,25,2.6,0-0,3,0,3,16:08,,,,,,
434,252950153,Virginia,5,away,0,0,13,0,5,0,3,-1,0,1,14,5-16,0-0,199,122,14-28,3.9,90,37,2.4,0-0,1,0,1,16:50,North Carolina,7,home,0,0,31,0,4,1,1,-2,0,1,16,3-15,0-3,270,111,13-24,4.1,172,46,3.7,0-0,1,0,1,19:51,,,,,,
435,252950023,Hawai'i,45,away,2,2,0,0,1,3,9,22,0,2,32,5-11,0-1,519,470,36-48,9.5,62,28,2.2,0-0,2,0,2,21:24,San José State,38,home,0,3,9,0,2,2,8,24,0,2,25,6-14,2-2,432,262,22-35,7.5,170,35,4.9,0-0,4,2,2,15:16,,,,,,
436,252952638,Marshall,3,away,2,0,5,0,3,0,3,3,0,1,16,2-15,0-2,340,145,13-30,4.2,215,41,5.2,0-0,1,0,1,19:31,UTEP,31,home,0,1,0,0,1,3,7,9,0,1,22,6-13,1-1,409,224,17-26,8.3,194,38,5.1,0-0,3,2,1,17:09,,,,,,
437,252952032,Florida Atlantic,0,away,1,0,,,,0,0,39,0,3,10,3-15,0-1,168,97,11-25,3.1,91,37,2.5,0-0,2,0,2,18:03,Arkansas State,3,home,0,0,14,0,5,0,3,-3,0,2,20,6-16,0-1,393,219,14-28,7.4,185,46,4.0,0-0,4,1,3,18:32,,,,,,
438,252932653,Florida International,13,away,2,0,4,0,4,1,7,29,0,1,20,4-15,2-5,275,277,31-51,4.8,28,26,1.1,0-0,6,5,1,18:25,Troy,18,home,5,0,17,0,1,1,10,0,0,1,14,3-13,0-1,273,165,12-19,7.9,123,45,2.7,0-0,3,2,1,18:14,,,,,,
439,253020164,Rutgers,31,home,1,4,3,0,4,0,7,27,0,2,20,7-15,0-0,335,233,18-21,10.5,114,50,2.3,0-0,0,0,0,14:35,Navy,21,away,0,2,0,0,3,1,3,,,,22,5-14,2-2,331,171,9-20,6.2,207,49,4.2,0-0,3,1,2,07:06,,,,,,
440,253020356,Wisconsin,41,away,0,5,46,0,3,1,5,0,0,1,23,7-12,0-2,464,230,14-23,9.8,239,50,4.8,0-0,0,0,0,20:10,Illinois,24,home,0,1,,,,2,6,,,,28,7-16,0-0,538,299,20-40,6.9,261,38,6.9,0-0,1,0,1,16:30,,,,,,
441,253020077,Northwestern,17,home,1,0,0,0,3,2,5,20,0,3,18,2-13,0-2,415,341,26-49,6.7,89,17,5.2,0-0,3,1,2,13:18,Michigan,33,away,1,1,53,0,5,1,15,36,0,2,22,5-16,1-3,427,175,17-30,5.8,253,58,4.4,0-0,4,1,3,23:20,,,,,,
442,253020135,Minnesota,31,home,0,3,26,0,2,1,7,,,,23,6-15,0-2,578,396,26-36,11.0,182,42,4.3,0-0,1,1,0,17:14,Ohio State,45,away,1,2,42,0,2,3,9,,,,22,3-10,1-2,449,242,14-20,11.6,216,43,5.0,0-0,0,0,0,19:12,,,,,,
443,253020213,Penn State,33,home,1,3,15,0,7,0,15,0,0,1,29,4-15,0-0,516,221,13-29,7.3,303,55,5.5,0-0,2,2,0,22:10,Purdue,15,away,2,2,22,0,4,0,1,,,,14,2-14,0-0,277,162,17-38,4.3,115,26,4.4,0-0,2,1,1,13:52,,,,,,
444,253020024,Stanford,27,home,2,1,39,0,4,2,9,,,,18,6-15,0-0,309,195,18-25,6.8,140,46,3.0,0-0,0,0,0,22:00,UCLA,30,away,0,2,6,0,3,2,6,,,,22,5-14,1-1,372,317,24-35,8.4,79,28,2.8,0-0,2,2,0,14:02,,,,,,
445,253020009,Arizona State,44,home,2,2,21,0,1,3,8,58,1,2,26,10-15,1-1,478,455,27-34,11.8,77,43,1.8,0-0,0,0,0,21:15,Washington,20,away,0,2,9,0,2,0,8,,,,23,3-9,1-2,398,190,10-26,7.1,213,40,5.3,0-0,4,2,2,15:19,,,,,,
446,253020204,Oregon State,27,home,1,2,8,0,4,1,9,,,,31,2-11,2-3,654,438,32-43,10.1,218,44,5.0,0-0,7,1,6,22:37,Arizona,29,away,1,1,6,0,2,2,,49,1,6,13,3-12,0-0,384,342,13-22,15.2,49,30,1.6,0-0,1,1,0,14:03,,,,,,
447,253020183,Cincinnati,22,away,2,1,14,0,5,1,2,,,,24,4-14,2-2,332,170,16-25,6.0,182,47,3.9,0-0,0,0,0,16:20,Syracuse,16,home,0,2,10,0,3,0,4,,,,15,4-16,2-3,337,334,14-26,11.0,52,40,1.3,0-0,2,2,0,18:33,,,,,,
448,253020158,Oklahoma,31,away,0,3,43,0,4,0,7,69,1,2,19,6-17,2-3,337,163,14-28,5.6,180,45,4.0,0-0,0,0,0,18:11,Nebraska,24,home,0,0,21,0,2,3,6,,,,20,7-19,0-2,283,330,26-46,5.8,16,34,0.5,0-0,2,0,2,18:03,,,,,,
449,253022306,Kansas State,20,home,2,1,4,0,2,,8,,,,22,3-15,1-2,292,234,19-40,5.3,81,37,2.2,0-0,3,3,0,18:34,Colorado,23,away,3,1,4,0,4,1,11,,,,17,5-17,1-1,363,302,17-34,8.0,91,37,2.5,0-0,2,2,0,18:06,,,,,,
450,253022305,Kansas,13,home,1,2,42,0,5,0,1,0,0,1,17,7-16,0-0,298,110,12-19,4.7,208,49,4.2,0-0,3,1,2,21:27,Missouri,3,away,1,0,0,0,4,0,3,2,0,2,15,4-17,2-2,180,165,15-39,3.8,33,30,1.1,0-0,2,1,1,15:10,,,,,,
451,253020245,Texas A&M,14,home,0,1,-2,0,1,1,2,,,,16,4-14,1-2,347,229,23-41,5.4,126,20,6.3,0-0,3,1,2,15:24,Iowa State,42,away,1,2,,,,4,6,7,0,2,30,11-18,2-2,549,384,20-32,11.6,178,50,3.6,0-0,0,0,0,21:22,,,,,,
452,253020197,Oklahoma State,28,home,1,2,32,0,2,2,4,21,0,1,20,3-15,2-3,402,167,12-27,5.6,250,46,5.4,0-0,1,1,0,17:53,Texas,47,away,1,4,23,0,2,2,9,,,,22,7-17,2-4,606,248,15-31,7.7,367,49,7.5,0-0,2,1,1,18:46,,,,,,
453,253020239,Baylor,0,home,0,0,29,0,5,0,0,8,0,2,20,6-17,2-3,325,216,21-38,5.4,121,40,3.0,0-0,4,1,3,21:03,Texas Tech,28,away,1,2,34,0,4,1,8,67,0,3,17,5-14,1-1,375,273,22-44,6.0,111,22,5.0,0-0,2,0,2,15:38,,,,,,
454,253020252,Air Force,41,away,1,0,,,,5,5,0,0,1,21,4-13,2-5,479,285,17-31,9.0,200,38,5.3,0-0,5,2,3,15:21,BYU,62,home,2,5,12,0,3,3,14,22,0,3,39,5-10,0-0,683,389,31-43,8.9,300,42,7.1,0-0,2,1,1,20:30,,,,,,
455,253020167,New Mexico,25,home,0,2,30,0,3,1,7,,,,16,4-13,0-1,351,182,14-23,7.0,191,39,4.9,0-0,4,2,2,15:36,Colorado State,35,away,2,1,8,0,2,2,15,46,0,2,19,5-15,0-2,343,357,20-26,12.0,31,41,0.8,0-0,0,0,0,20:55,,,,,,
456,253020021,TCU,23,away,0,3,5,0,3,0,5,10,0,2,24,8-17,1-1,403,117,13-23,4.9,291,58,5.0,0-0,3,1,2,19:36,San Diego State,20,home,1,0,12,0,3,,8,50,0,2,20,7-19,1-3,360,252,25-46,5.1,125,33,3.8,0-0,2,0,2,18:03,,,,,,
457,253020099,LSU,56,home,0,4,15,0,6,4,8,22,0,1,25,4-7,0-0,566,383,24-28,13.7,183,36,5.1,0-0,1,0,1,18:42,North Texas,3,away,0,0,0,0,1,0,3,11,0,1,12,5-16,0-1,206,101,13-29,3.5,105,30,3.5,0-0,1,0,1,17:36,,,,,,
458,253020151,East Carolina,20,home,0,2,6,0,2,0,8,,,,26,6-19,1-2,542,300,24-46,5.9,272,41,6.6,0-0,7,4,3,18:06,UCF,30,away,4,2,33,0,3,2,,18,0,3,15,5-18,1-2,430,197,10-25,7.2,249,48,5.2,0-0,0,0,0,18:34,,,,,,
459,253020152,NC State,21,home,1,2,13,0,5,1,3,,,,20,4-15,2-4,425,133,10-26,4.9,297,54,5.5,0-0,4,2,2,19:42,Southern Mississippi,17,away,2,1,3,0,4,1,5,5,0,2,13,3-16,0-0,246,206,15-35,5.1,69,31,2.2,0-0,1,1,0,16:48,,,,,,
460,253022655,Marshall,27,away,0,2,60,0,9,1,3,0,0,1,19,6-14,0-2,286,152,17-32,4.8,134,38,3.5,0-0,3,0,3,19:22,Tulane,26,home,0,1,58,0,2,1,2,120,2,3,9,5-16,0-1,186,172,9-22,6.6,40,33,1.2,0-0,1,0,1,16:20,,,,,,
461,253020218,Miami (OH),41,away,1,2,76,0,6,3,11,2,0,2,24,9-17,2-2,506,402,29-41,9.2,127,37,3.4,0-0,2,2,0,21:18,Temple,14,home,2,2,0,0,1,0,2,,,,11,4-14,1-2,195,146,10-24,5.0,75,31,2.4,0-0,3,1,2,14:26,,,,,,
462,253020166,New Mexico State,37,home,1,2,37,0,5,3,5,1,0,2,25,9-20,0-1,495,356,28-51,6.7,154,39,3.9,0-0,3,2,1,15:47,Idaho,38,away,2,0,2,0,5,4,12,16,0,1,22,4-17,0-0,582,500,35-54,9.1,93,33,2.8,0-0,3,1,2,20:10,,,,,,
463,253022348,San José State,14,away,2,1,0,0,1,1,2,0,0,1,17,5-15,0-0,321,176,11-29,5.6,160,38,4.2,0-0,2,1,1,15:27,Louisiana Tech,31,home,1,2,20,0,5,1,7,10,0,1,26,9-17,0-0,526,329,18-33,10.0,197,47,4.2,0-0,3,2,1,21:05,,,,,,
464,253020068,Nevada,14,away,2,1,,,,1,2,56,0,2,24,7-19,0-5,438,371,23-42,7.6,117,46,2.5,0-0,7,2,5,20:46,Boise State,49,home,2,5,47,0,3,2,7,112,0,5,23,5-11,0-2,460,205,15-24,8.2,264,42,6.3,0-0,4,2,2,15:57,,,,,,
465,253010057,Florida,14,home,0,1,59,0,3,1,2,6,0,1,16,5-13,1-2,261,117,15-20,5.4,153,37,4.1,0-0,1,1,0,17:09,Georgia,10,away,1,0,8,0,3,1,4,,,,19,6-15,1-2,286,109,9-22,5.0,177,42,4.2,0-0,1,0,1,19:29,,,,,,
466,253022633,South Carolina,16,away,1,0,0,0,2,2,4,1,0,1,17,5-17,1-1,307,253,22-37,6.5,65,28,2.3,0-0,3,2,1,19:39,Tennessee,15,home,2,1,-1,0,2,0,7,37,0,1,13,5-17,0-1,271,115,14-32,3.1,172,35,4.9,0-0,2,1,1,16:46,,,,,,
