,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns
164,312600245,Texas A&M,37,home,0,2,2,57,0,2,13,,,,31,6-13,0-0,517,377,30-43,8.8,140,38,3.7,3-25,2,1,1,18:28,Idaho,7,away,1,1,,,,0,114,0,7,1,0,0,1,10,2-14,1-2,187,151,17-29,4.5,56,29,1.9,9-66,0,0,0,18:12,46,0,7
165,312600218,Penn State,14,away,1,2,0,56,0,3,2,26,0,2,18,6-17,2-2,308,229,22-37,5.8,92,36,2.6,7-69,1,0,1,18:30,Temple,10,home,0,1,22,0,5,0,85,0,3,4,0,0,1,13,4-13,0-1,197,136,12-28,4.4,74,30,2.5,4-30,3,1,2,17:16,45,0,5
166,312600098,Indiana State,44,away,3,2,3,34,0,2,14,65,0,1,16,4-11,0-0,437,234,14-24,9.5,210,32,6.6,11-97,1,0,1,17:34,Western Kentucky,16,home,0,0,9,0,2,2,156,0,7,4,24,0,1,17,3-13,0-4,369,249,23-31,7.8,128,36,3.6,3-36,4,3,1,18:15,6,0,2
167,312600142,Western Illinois,0,away,2,0,0,214,0,12,,,,,1,0-13,0-0,44,47,4-15,1.3,24,31,0.8,7-52,1,0,1,15:13,Missouri,69,home,0,4,47,1,9,4,21,0,1,15,-1,0,1,29,7-15,2-3,744,316,20-27,11.7,428,54,7.9,9-67,2,2,0,21:22,0,0,1
168,312602459,Northern Illinois,7,home,0,1,0,98,0,5,1,2,0,1,11,4-13,0-0,237,183,17-27,6.4,64,25,2.6,4-35,0,0,0,13:25,Wisconsin,49,away,0,4,1,0,7,3,18,0,2,7,,,,34,10-14,0-0,621,355,24-34,10.4,266,47,5.7,6-45,1,0,1,21:50,,,
169,312602509,Southeast Missouri State,0,away,1,0,0,124,0,6,,,,,9,4-15,1-4,155,82,8-19,3.5,89,40,2.2,6-47,1,0,1,17:30,Purdue,59,home,0,7,11,0,3,1,26,0,1,11,0,0,1,33,6-9,0-0,627,234,21-25,9.4,393,53,7.4,5-45,1,1,0,19:10,,,
170,312602390,Miami,24,home,1,1,2,37,0,2,6,0,0,1,16,9-15,1-2,363,123,16-23,5.3,240,42,5.7,5-31,2,0,2,21:10,Ohio State,6,away,0,0,32,0,4,0,71,0,4,6,19,0,2,15,4-12,0-0,209,45,4-18,1.9,174,37,4.7,4-25,2,1,1,15:30,24,0,4
171,312600356,Arizona State,14,away,2,1,1,78,0,3,2,0,0,1,21,7-17,1-2,362,276,25-45,5.7,106,34,3.1,8-91,3,1,2,19:00,Illinois,17,home,1,1,2,0,4,1,66,0,3,5,7,0,2,16,5-13,0-2,240,148,11-15,9.0,105,45,2.3,5-33,3,2,1,23:03,0,0,3
172,312600084,South Carolina State,21,away,1,1,2,112,0,5,3,,,,19,4-14,2-3,381,216,15-30,7.2,165,37,4.5,11-86,0,0,0,14:42,Indiana,38,home,0,3,24,0,5,2,16,0,2,8,,,,29,13-20,0-0,557,307,25-33,9.1,257,58,4.4,18-112,1,1,0,21:58,1,0,1
173,312600087,Notre Dame,31,home,1,2,1,142,1,4,7,82,0,1,18,5-12,0-0,275,168,18-26,6.2,114,32,3.6,6-53,3,2,1,23:12,Michigan State,13,away,2,0,,,,1,129,0,4,7,34,0,1,21,5-17,1-3,358,350,34-54,6.1,29,23,1.3,12-86,2,1,1,19:48,-3,0,5
174,312600130,Eastern Michigan,3,away,0,0,0,122,0,6,3,0,0,1,12,4-12,1-2,236,35,3-6,4.8,207,46,4.5,5-45,2,1,1,17:05,Michigan,31,home,1,2,17,0,5,2,31,0,2,7,0,0,1,24,9-14,0-1,471,95,7-18,5.3,376,50,7.5,2-17,1,0,1,19:35,16,0,3
175,312600158,Washington,38,away,1,1,4,187,0,7,8,,,,20,7-14,0-1,420,277,21-37,7.4,146,31,4.7,9-90,3,1,2,17:33,Nebraska,51,home,1,4,27,0,3,2,154,0,5,15,0,0,2,22,3-12,0-1,464,164,10-21,7.4,309,55,5.6,7-60,1,1,0,27:15,34,0,3
176,312600349,Army,21,home,0,3,0,50,0,3,3,,,,24,7-16,3-3,387,17,1-7,0.9,381,75,5.1,2-10,2,2,0,24:39,Northwestern,14,away,2,0,17,0,1,2,65,0,3,2,,,,14,3-12,1-2,309,205,17-30,6.5,115,27,4.3,7-60,0,0,0,12:02,0,0,2
177,312600135,Miami (OH),23,away,0,1,2,123,0,5,5,,,,17,7-16,2-3,405,329,27-48,6.8,80,21,3.8,0-0,1,0,1,15:01,Minnesota,29,home,0,1,30,1,2,1,57,0,4,11,0,0,1,18,3-13,3-4,399,166,11-21,7.8,236,47,5.0,4-25,0,0,0,21:39,,,
178,312592649,Toledo,15,home,0,1,1,103,0,6,3,60,0,1,21,7-15,0-0,349,263,20-40,6.3,98,30,3.3,9-72,2,1,1,14:28,Boise State,40,away,1,1,10,0,2,5,60,0,2,4,0,0,1,32,7-13,1-3,610,465,33-43,10.8,145,38,3.8,9-60,1,0,1,21:11,,,
179,312600061,Coastal Carolina,0,away,1,0,0,169,0,8,,,,,7,3-16,0-1,112,49,14-26,1.9,63,27,2.3,6-38,1,0,1,15:58,Georgia,59,home,0,4,25,0,7,4,47,0,1,11,43,0,1,23,10-18,1-3,470,276,25-36,7.7,194,47,4.1,5-52,1,1,0,22:01,6,0,1
180,312600057,Tennessee,23,away,1,0,3,90,0,5,5,,,,23,4-12,0-1,279,314,26-48,6.0,-9,21,-0.4,10-94,2,0,2,17:57,Florida,33,home,0,1,21,0,4,2,105,0,5,15,0,0,2,17,4-13,1-1,347,223,14-23,9.3,134,40,3.3,16-150,1,1,0,18:43,13,0,3
181,312600238,Ole Miss,7,away,2,0,1,78,0,4,1,0,0,1,13,4-14,1-2,234,150,15-30,5.0,85,32,2.7,6-51,5,0,5,17:34,Vanderbilt,30,home,0,3,17,0,5,0,45,0,2,4,93,1,5,19,4-12,0-2,387,123,14-22,4.8,281,49,5.7,7-40,3,2,1,19:06,13,0,2
182,312580344,LSU,19,away,0,0,1,71,0,3,13,6,0,2,21,4-12,0-0,361,220,21-27,7.9,148,38,3.9,9-65,1,0,1,22:52,Mississippi State,6,home,0,0,0,0,1,0,99,0,6,6,-1,0,1,13,6-14,0-0,193,179,15-25,5.6,52,34,1.5,6-46,2,0,2,14:14,-8,0,4
183,312600008,Troy,28,away,2,0,3,92,0,4,4,53,1,1,22,8-20,2-4,457,379,36-63,5.9,84,20,4.2,7-75,1,0,1,18:26,Arkansas,38,home,0,3,12,0,4,2,76,0,3,8,15,0,1,26,8-16,1-1,454,322,23-36,8.4,151,40,3.8,4-27,3,2,1,20:39,14,0,4
184,312600023,San José State,14,home,2,2,0,96,0,4,2,32,0,2,15,4-14,1-2,290,153,13-33,4.6,138,30,4.6,3-35,4,3,1,16:02,Nevada,17,away,3,2,-9,0,3,0,46,0,2,5,0,0,1,23,7-16,1-2,373,112,11-21,5.3,261,60,4.3,4-40,4,2,2,30:21,6,0,4
185,312600166,UTEP,16,away,2,1,0,83,0,3,10,,,,17,1-12,3-3,309,146,9-28,4.4,185,42,4.4,10-86,2,1,1,19:23,New Mexico State,10,home,1,0,1,0,1,1,49,0,2,4,0,0,1,21,3-13,0-0,258,288,20-37,6.5,16,29,0.6,7-50,2,2,0,17:23,41,0,6
186,312600228,Clemson,38,home,0,1,4,16,0,1,8,0,0,1,32,14-18,0-0,624,386,30-42,9.2,238,50,4.8,6-50,1,1,0,22:10,Auburn,24,away,1,2,6,0,3,1,63,0,4,6,,,,19,5-13,1-1,435,199,12-25,7.9,237,38,6.2,5-40,1,0,1,14:10,0,0,4
187,312600195,Marshall,7,away,2,0,1,135,0,7,1,,,,14,2-12,1-2,331,166,11-29,5.5,172,34,5.1,10-82,6,2,4,14:07,Ohio,44,home,2,2,12,0,2,3,88,0,2,14,24,0,4,30,8-16,2-2,559,288,21-30,9.6,271,55,4.9,7-45,2,2,0,21:48,0,0,1
188,312602306,Kansas State,37,home,0,2,1,25,0,1,13,45,1,2,24,7-13,0-0,335,126,13-24,4.8,219,42,5.2,9-70,0,0,0,19:43,Kent State,0,away,0,0,0,0,4,0,83,0,4,,,,,13,5-15,0-2,199,98,11-23,3.5,118,36,3.3,11-136,2,0,2,16:57,42,0,3
189,312602711,Central Michigan,14,away,1,1,0,94,0,5,2,24,0,1,20,4-12,1-4,362,223,20-36,6.0,147,29,5.1,1-5,2,2,0,17:25,Western Michigan,44,home,2,2,69,0,2,3,90,0,3,14,,,,22,10-15,0-0,442,355,28-38,9.3,87,33,2.6,5-39,2,1,1,19:15,0,0,2
190,312602050,Buffalo,25,away,0,2,2,63,0,4,1,,,,17,4-13,1-1,353,189,14-24,7.3,177,37,4.8,6-55,0,0,0,16:14,Ball State,28,home,0,2,20,0,6,2,142,0,5,4,,,,20,6-16,2-2,400,228,24-36,6.3,174,39,4.5,3-25,0,0,0,20:02,29,0,5
191,312600052,Oklahoma,23,away,0,1,1,35,0,2,11,81,0,3,20,4-12,0-0,310,206,18-27,7.4,111,39,2.8,7-60,2,0,2,17:14,Florida State,13,home,0,0,0,0,1,1,97,0,5,7,0,0,2,16,5-13,0-1,246,256,20-34,6.4,27,26,1.0,6-57,3,0,3,18:54,7,0,2
192,312600103,Duke,20,away,0,1,2,90,0,5,2,,,,26,8-15,0-1,465,395,43-55,7.0,81,26,3.1,9-94,1,0,1,21:32,Boston College,19,home,0,1,1,0,3,1,34,0,3,7,0,0,1,17,4-13,0-0,328,256,17-34,7.3,81,25,3.2,3-40,0,0,0,15:08,2,0,5
193,312600152,South Alabama,13,away,3,1,0,122,0,5,7,,,,18,7-15,0-0,288,202,17-32,5.7,106,32,3.3,9-50,2,0,2,21:01,NC State,35,home,0,1,9,0,2,4,76,0,3,5,36,0,2,20,5-9,1-1,392,324,19-22,13.5,95,37,2.6,1-15,3,3,0,16:18,2,0,1
194,312600154,Gardner-Webb,5,away,1,0,0,71,0,5,3,,,,5,3-17,0-1,140,130,14-28,4.2,23,24,1.0,5-35,0,0,0,17:35,Wake Forest,48,home,0,4,36,0,6,2,86,0,2,12,,,,29,8-14,1-2,454,321,26-37,8.2,149,43,3.5,5-50,1,1,0,19:35,2,0,1
195,312600259,Arkansas State,7,away,0,1,0,19,0,1,1,34,0,2,15,4-15,1-3,269,227,16-36,5.7,64,31,2.1,6-40,2,0,2,14:30,Virginia Tech,26,home,0,1,19,0,6,2,70,0,3,6,42,0,2,22,7-15,1-3,427,298,21-33,8.8,135,40,3.4,5-51,2,0,2,22:33,4,0,2
196,312600059,Kansas,24,away,0,2,1,176,0,10,6,,,,19,9-17,0-1,362,212,17-27,7.8,151,42,3.6,1-5,0,0,0,19:07,Georgia Tech,66,home,0,7,27,0,4,2,71,0,4,12,,,,24,7-10,1-1,768,175,4-7,23.4,604,50,12.1,5-40,0,0,0,16:26,,,
197,312600153,Virginia,17,away,1,1,1,55,0,4,5,,,,23,5-13,1-2,468,300,23-41,7.3,170,34,5.0,6-58,3,1,2,18:38,North Carolina,28,home,1,2,0,0,3,2,68,0,3,4,8,0,2,22,3-12,1-1,401,188,16-23,7.8,222,41,5.4,3-40,1,1,0,17:22,0,0,4
198,312600239,Stephen F. Austin,0,away,1,0,0,55,0,4,,,,,10,3-11,1-2,207,100,13-22,5.5,85,25,3.4,9-52,1,0,1,17:11,Baylor,48,home,0,3,17,0,3,3,29,0,2,12,28,0,1,25,3-6,0-0,545,280,20-23,12.1,266,31,8.6,5-35,1,1,0,12:09,,,
199,312600026,UCLA,20,home,2,2,0,130,0,5,8,,,,12,3-13,1-3,317,178,11-26,6.8,141,34,4.1,6-50,4,1,3,16:28,Texas,49,away,1,4,0,0,2,3,65,0,3,7,24,0,3,23,9-15,2-2,488,204,16-20,10.2,284,50,5.7,3-25,2,2,0,24:01,0,0,3
200,312600278,North Dakota,22,away,0,3,0,87,0,4,4,,,,17,7-16,0-0,323,130,12-25,4.3,216,39,5.5,4-22,0,0,0,19:42,Fresno State,27,home,0,2,54,0,5,2,90,0,5,3,,,,13,5-12,0-0,319,261,11-17,13.8,84,35,2.4,5-50,0,0,0,16:32,3,0,1
201,312602483,Missouri State,7,away,0,1,0,162,0,9,1,,,,17,6-17,0-1,289,110,8-15,6.9,185,55,3.4,3-24,0,0,0,24:10,Oregon,56,home,0,3,69,0,4,5,52,0,2,8,,,,25,8-12,1-2,681,265,16-21,12.6,416,43,9.7,9-81,0,0,0,12:30,,,
202,312600012,Arizona,10,home,0,0,1,139,0,6,4,,,,19,4-12,0-1,333,322,28-39,7.2,51,23,2.2,3-25,0,0,0,14:23,Stanford,37,away,0,2,18,0,4,2,29,0,2,13,,,,24,7-16,2-2,567,325,20-31,10.5,242,39,6.2,5-45,0,0,0,21:41,0,0,1
203,312600025,Presbyterian College,12,away,0,0,0,118,0,9,0,29,1,1,3,1-12,0-1,48,1,6-20,1.4,20,26,0.8,8-91,2,0,2,12:17,California,63,home,0,5,16,0,4,3,118,1,3,9,20,0,2,27,5-13,3-5,581,296,20-37,8.0,285,52,5.5,10-94,1,0,1,24:02,41,0,1
204,312600252,Utah,54,away,6,3,2,25,0,1,12,20,0,1,20,3-13,0-1,481,239,16-31,7.7,242,38,6.4,3-26,2,1,1,20:03,BYU,10,home,1,0,0,0,1,1,142,0,9,4,5,0,1,20,6-17,0-2,354,364,30-56,6.1,11,22,0.5,8-70,7,6,1,16:33,41,0,3
205,312600309,Nicholls,21,away,1,1,2,176,0,7,3,9,0,1,14,3-15,1-2,225,167,11-22,5.9,96,41,2.3,3-19,1,0,1,20:56,Louisiana,38,home,0,2,17,0,2,1,78,0,3,8,41,1,1,12,3-12,0-0,280,153,7-15,9.2,142,41,3.5,10-85,2,1,1,15:44,-3,0,2
206,312670183,Toledo,30,away,1,2,1,141,0,7,12,,,,24,9-18,1-2,438,306,28-42,7.1,138,37,3.7,4-35,1,0,1,19:18,Syracuse,33,home,0,1,20,0,5,2,126,0,4,15,0,0,1,18,7-16,1-1,366,224,16-25,8.5,153,41,3.7,4-29,1,1,0,17:22,7,0,4
207,312670221,Notre Dame,15,away,0,1,1,70,0,3,1,,,,23,6-15,2-2,398,221,24-41,5.3,182,32,5.7,8-85,2,1,1,19:00,Pittsburgh,12,home,1,0,10,0,3,1,16,0,1,6,1,0,1,19,7-17,1-2,268,201,22-32,5.2,103,38,2.7,9-55,0,0,0,17:40,1,0,1
208,312670164,Ohio,26,away,1,0,3,135,0,6,8,6,0,1,20,6-12,1-1,404,365,23-36,9.4,65,23,2.8,9-74,4,4,0,19:11,Rutgers,38,home,4,1,0,0,2,3,49,0,3,8,,,,25,11-18,0-0,410,259,22-35,7.2,159,43,3.7,6-45,2,1,1,24:23,-1,0,3
209,312670277,LSU,47,away,2,3,3,165,1,4,5,25,0,2,19,8-16,0-0,366,180,16-28,6.4,186,41,4.5,5-45,0,0,0,20:16,West Virginia,21,home,0,1,0,0,2,2,100,0,6,3,,,,28,7-17,1-2,533,463,38-65,7.1,70,22,3.2,10-73,4,2,2,16:14,34,0,3
210,312670328,Utah State,34,home,1,5,0,54,0,2,4,,,,17,6-15,0-0,365,97,9-15,5.7,279,52,5.4,3-31,4,4,0,29:41,Colorado State,35,away,4,2,5,0,2,1,92,0,3,9,,,,17,5-17,0-0,232,134,16-28,3.9,124,47,2.6,7-60,1,1,0,20:49,16,0,4
211,312672751,Nebraska,38,away,0,4,1,24,0,1,8,0,0,1,24,7-13,0-0,490,160,12-21,7.5,333,49,6.8,5-48,1,1,0,17:12,Wyoming,14,home,1,0,,,,2,20,0,1,2,,,,18,7-17,1-2,305,171,18-34,4.9,137,31,4.4,7-69,1,0,1,19:28,4,0,3
212,312670130,Michigan,28,home,3,4,0,,,,4,,,,18,4-11,1-1,413,93,8-17,5.5,320,45,7.1,4-25,4,2,2,18:13,San Diego State,7,away,2,0,22,0,3,1,75,0,4,1,0,0,2,20,8-18,0-3,376,267,23-48,5.3,123,29,4.2,6-55,3,3,0,18:27,21,0,6
213,312670167,Sam Houston State,48,away,1,5,2,121,0,6,6,,,,23,9-16,0-0,549,181,10-18,9.7,375,59,6.4,7-66,0,0,0,22:22,New Mexico,45,home,0,1,2,0,2,4,165,1,5,9,,,,25,4-16,4-4,528,436,32-53,8.2,94,26,3.6,10-67,1,1,0,14:18,24,0,4
214,312672005,Tennessee State,24,away,2,1,2,97,0,7,6,,,,17,3-15,1-1,394,220,9-24,8.6,188,45,4.2,7-51,1,0,1,19:42,Air Force,63,home,0,6,20,0,5,3,100,0,4,9,0,0,1,37,6-9,1-1,792,197,13-15,13.1,595,66,9.0,5-50,2,2,0,16:34,,,
215,312672439,Southern Utah,41,away,2,2,0,52,0,2,9,131,3,3,16,7-14,0-0,258,178,16-34,5.2,80,25,3.2,4-26,2,0,2,15:18,UNLV,16,home,0,0,43,0,5,2,129,0,6,4,0,0,2,21,7-21,4-6,402,319,29-49,6.0,108,38,2.8,8-95,5,2,3,21:20,1,0,1
216,312672653,Troy,38,home,1,1,3,59,0,4,8,0,0,1,23,7-18,0-0,479,364,27-42,8.3,132,36,3.7,7-51,2,1,1,17:20,Middle Tennessee,35,away,1,0,9,0,1,5,108,0,6,5,32,0,1,26,9-20,1-3,582,425,28-48,8.6,167,42,4.0,6-50,2,1,1,19:20,17,0,6
217,312670249,Indiana,21,away,2,0,2,64,0,4,3,31,1,1,21,5-17,2-3,404,373,30-52,6.8,50,27,1.9,7-50,2,1,1,16:53,North Texas,24,home,1,0,3,0,3,3,2,0,2,6,3,0,1,19,6-14,1-2,427,201,10-20,10.1,226,48,4.7,8-55,3,2,1,19:47,-2,0,4
218,312672084,Buffalo,3,home,0,0,0,88,0,4,3,,,,16,6-19,0-1,319,206,18-40,4.8,126,31,4.1,4-48,1,0,1,17:59,Connecticut,17,away,0,0,12,0,4,2,27,0,1,5,28,0,1,13,4-15,0-1,293,226,12-22,9.7,80,42,1.9,5-45,0,0,0,18:16,19,0,7
219,312670120,Temple,38,away,0,5,0,100,0,2,8,0,0,1,21,8-15,1-1,425,154,9-9,15.6,285,62,4.6,3-25,1,1,0,24:45,Maryland,7,home,1,0,0,0,1,1,104,0,6,1,,,,14,4-14,1-3,240,227,21-37,5.3,45,23,2.0,4-40,1,0,1,11:11,49,0,4
220,312670058,UTEP,24,away,0,1,2,251,0,8,6,,,,19,5-17,3-4,339,276,27-42,5.8,95,32,3.0,6-51,3,0,3,20:29,South Florida,52,home,0,4,0,0,3,2,94,0,5,10,30,1,3,25,6-11,0-0,575,219,15-24,8.4,373,45,8.3,8-67,0,0,0,16:11,0,0,2
221,312652132,NC State,14,away,0,0,2,160,0,7,2,-1,0,1,13,6-16,0-2,322,395,28-40,8.7,-26,22,-1.2,6-40,3,1,2,15:26,Cincinnati,44,home,1,3,4,0,5,2,49,0,3,14,16,0,2,24,9-16,0-0,503,271,25-34,7.7,240,46,5.2,3-35,1,0,1,20:25,6,0,1
222,312660252,BYU,24,home,2,2,0,129,1,2,6,1,0,1,16,6-16,1-2,260,143,16-35,3.8,127,32,4.0,3-35,1,0,1,16:57,UCF,17,away,0,2,-4,0,4,0,16,0,1,5,17,0,1,19,7-14,0-1,399,341,21-31,10.3,81,34,2.4,2-12,3,2,1,21:05,9,0,1
223,312670235,SMU,42,away,1,3,3,33,0,1,6,,,,27,6-10,1-1,519,365,28-44,8.1,162,30,5.4,6-50,4,3,1,21:18,Memphis,0,home,3,0,8,0,2,0,138,0,6,,10,0,1,7,2-15,0-1,139,184,17-32,4.8,-14,24,-0.6,6-70,1,1,0,15:22,47,0,4
224,312670258,Virginia,24,home,1,2,1,176,0,7,4,,,,24,9-19,3-5,374,221,26-44,5.0,153,40,3.8,4-40,3,0,3,22:00,Southern Mississippi,30,away,0,0,6,0,2,3,88,0,4,12,18,0,3,17,10-21,1-1,374,325,27-42,7.5,61,35,1.7,8-80,1,1,0,14:19,8,0,1
225,312670151,UAB,23,away,4,2,0,96,0,5,5,35,1,3,24,8-17,0-1,400,295,31-48,5.9,117,33,3.5,0-0,3,2,1,19:36,East Carolina,28,home,2,1,32,0,2,3,122,0,5,4,0,0,1,31,4-5,0-0,542,374,35-42,8.6,181,32,5.7,4-60,7,4,3,17:04,,,
226,312670068,Boise State,41,home,0,1,5,23,0,1,5,30,0,4,23,8-17,2-3,458,336,28-37,8.8,131,45,2.9,5-48,1,1,0,22:12,Tulsa,21,away,1,1,0,0,1,2,81,0,5,3,,,,14,3-10,0-0,291,136,15-26,5.2,155,30,5.2,5-35,4,0,4,14:28,20,0,3
227,312670248,Georgia State,0,away,2,0,0,109,0,7,,,,,0,0-0,0-0,241,150,12-27,4.9,108,35,3.1,0-0,1,0,1,,Houston,56,home,0,5,24,0,5,3,19,0,1,8,24,0,1,34,12-15,0-1,732,581,40-50,11.2,171,39,4.4,10-95,2,2,0,17:09,,,
228,312670150,Duke,48,home,0,5,1,127,0,6,12,39,0,1,27,11-16,2-2,484,333,24-36,9.3,151,43,3.5,4-37,2,1,1,21:38,Tulane,27,away,1,1,,,,1,149,0,8,9,23,1,1,16,5-13,0-0,318,280,18-37,7.1,55,22,2.5,3-45,1,0,1,14:26,14,0,5
229,312672628,Portland State,13,away,0,1,0,166,0,9,7,0,0,1,19,9-20,1-1,295,195,19-34,5.2,119,44,2.7,6-42,1,0,1,22:14,TCU,55,home,0,2,85,0,4,3,93,1,2,13,26,1,1,21,5-9,0-0,462,225,14-20,10.7,248,33,7.5,7-58,1,0,1,14:08,,,
230,312670070,Fresno State,48,away,1,0,5,98,0,4,12,,,,22,2-12,3-4,513,371,24-37,10.0,142,34,4.2,7-75,2,0,2,20:00,Idaho,24,home,0,1,,,,2,193,0,7,6,7,0,2,17,3-14,1-1,283,251,23-43,5.6,44,24,1.8,7-85,1,1,0,16:12,79,0,6
231,312670201,Oklahoma,38,home,0,2,3,57,0,4,8,,,,32,5-12,0-0,592,448,35-48,9.3,144,39,3.7,4-15,2,0,2,19:22,Missouri,28,away,0,3,0,0,2,1,104,0,5,4,0,0,2,24,3-13,0-0,532,308,16-33,8.8,241,42,5.7,7-45,0,0,0,16:35,11,0,3
232,312670245,Oklahoma State,30,away,1,1,2,58,0,4,12,7,0,3,33,8-18,0-2,484,466,47-60,7.3,46,35,1.3,11-95,1,1,0,20:23,Texas A&M,29,home,1,1,9,0,2,2,21,0,1,9,,,,25,7-13,0-0,471,317,28-47,6.6,162,27,6.0,10-82,4,1,3,16:17,1,0,1
233,312670275,South Dakota,10,away,0,0,1,86,0,5,4,44,0,1,9,6-16,0-1,173,64,10-17,2.9,124,37,3.4,3-25,2,0,2,18:42,Wisconsin,59,home,0,5,55,0,3,3,69,0,3,11,29,0,2,25,8-12,0-0,612,353,19-27,12.8,267,43,6.2,6-74,1,0,1,17:45,,,
234,312670213,Eastern Michigan,6,away,2,0,0,90,0,6,6,14,0,1,16,6-16,1-1,270,215,18-31,6.5,68,43,1.6,5-42,3,2,1,20:45,Penn State,34,home,2,0,11,0,3,4,54,0,3,10,14,0,1,22,5-11,0-0,468,364,23-35,10.4,104,25,4.2,4-20,3,2,1,15:36,8,0,3
235,312670194,Colorado,17,away,0,0,2,101,0,9,5,,,,13,3-13,2-2,314,247,22-39,6.1,76,16,4.8,9-83,2,2,0,24:58,Ohio State,37,home,2,2,16,0,2,2,135,0,2,13,,,,20,6-13,1-1,336,130,7-15,7.3,226,47,4.8,7-65,0,0,0,20:24,14,0,4
236,312670356,Western Michigan,20,away,1,0,2,160,0,6,8,0,0,1,17,4-15,3-3,341,320,30-48,6.4,35,21,1.7,8-59,1,0,1,15:19,Illinois,23,home,0,1,-2,0,2,1,65,0,3,11,0,0,1,21,8-18,0-3,463,184,17-26,6.4,296,52,5.7,5-55,2,1,1,21:21,14,0,1
237,312670127,Central Michigan,7,away,0,0,1,173,0,8,1,28,0,1,8,2-12,0-1,112,95,12-33,2.8,21,18,1.2,3-26,4,0,4,13:05,Michigan State,45,home,0,3,19,0,5,2,41,0,2,9,75,1,4,23,6-15,1-2,481,284,20-30,9.5,197,47,4.2,4-20,1,0,1,23:19,30,0,2
238,312672294,Louisiana Monroe,17,away,1,2,0,160,0,7,5,,,,23,5-14,1-2,352,309,29-44,6.7,59,30,2.0,8-79,0,0,0,19:20,Iowa,45,home,0,3,43,0,2,3,72,0,3,9,,,,28,6-11,2-2,453,273,22-33,8.3,180,34,5.3,1-10,1,1,0,17:20,,,
239,312670135,North Dakota State,37,away,0,3,0,85,0,5,7,122,2,2,17,6-9,0-0,338,197,16-21,9.4,141,27,5.2,6-52,0,0,0,19:21,Minnesota,24,home,0,2,,,,1,119,0,5,6,,,,18,9-14,1-3,292,145,9-20,6.2,168,41,4.1,8-57,2,0,2,17:19,,,
240,312670344,Mississippi State,26,home,1,1,1,57,0,3,8,23,0,2,20,3-16,2-3,340,164,14-29,5.7,176,44,4.0,4-45,1,0,1,23:13,Louisiana Tech,20,away,0,1,-7,0,4,1,97,0,4,8,0,0,1,20,9-20,0-0,359,277,30-41,6.1,107,37,2.9,4-40,3,1,2,25:09,81,1,6
241,312670145,Ole Miss,13,home,0,0,1,50,0,3,1,0,0,1,8,3-14,0-1,183,191,12-30,5.0,34,26,1.3,8-69,2,0,2,13:05,Georgia,27,away,0,1,0,0,3,2,33,0,2,9,26,0,2,25,8-18,1-1,475,283,17-26,10.3,207,56,3.7,4-30,1,0,1,23:04,102,1,4
242,312670096,Kentucky,10,home,2,0,1,148,0,7,4,15,0,1,16,4-17,0-5,299,181,22-44,3.8,134,36,3.7,2-12,4,2,2,19:00,Florida,48,away,2,4,13,0,1,1,44,0,3,12,48,0,2,17,5-12,0-0,520,123,8-18,6.4,405,46,8.8,5-45,3,2,1,17:32,5,0,4
243,312672579,Vanderbilt,3,away,0,0,0,87,0,4,3,43,0,4,5,1-14,1-1,77,109,16-23,3.2,4,25,0.2,7-79,3,2,1,15:52,South Carolina,21,home,2,1,27,0,7,1,52,0,2,3,0,0,1,17,10-19,0-2,367,236,17-32,7.4,131,40,3.3,10-72,4,0,4,20:48,12,0,3
244,312670333,Arkansas,14,away,0,0,2,125,0,6,2,,,,14,4-15,1-2,226,219,24-40,5.2,17,19,0.9,3-17,2,0,2,16:29,Alabama,38,home,0,1,125,1,8,2,24,0,1,8,25,1,2,16,5-13,1-1,397,208,15-20,10.0,197,39,5.1,5-55,0,0,0,20:11,6,0,5
245,312672641,Texas Tech,35,home,0,2,3,203,0,7,5,,,,24,9-15,1-2,441,227,26-38,5.8,219,38,5.8,7-50,0,0,0,16:46,Nevada,34,away,0,2,2,0,2,2,84,0,5,10,,,,26,8-14,0-1,562,254,15-24,10.4,312,46,6.8,6-40,0,0,0,19:54,0,0,1
