,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted
82,400763587,Georgia State,20,home,3,0,,,,2,109,0,5,8,15,0,2,16,3-15,1-2,392,299,25-43,7.0,93,26,3.6,10-79,3,2,1,26:03,Charlotte,23,away,2,0,1,11,0,1,11,24,11-21,1-1,408,244,19-32,7.6,164,54,3.0,4-30,5,3,2,33:57,4,0,2,0,0,1
83,400787414,Gardner-Webb,23,away,1,0,11,0,1,2,138,0,7,3,38,1,2,17,5-16,2-4,309,132,11-23,5.7,177,53,3.3,4-39,3,1,2,38:53,South Alabama,33,home,1,2,2,72,0,2,9,13,3-10,1-1,408,184,14-25,7.4,224,31,7.2,7-55,3,1,2,21:07,0,0,2,0,0,2
84,400787412,Howard,0,away,1,0,0,0,1,0,26,0,2,,,,,8,1-13,1-3,172,136,14-23,5.9,36,30,1.2,6-41,1,0,1,24:10,Appalachian State,49,home,0,3,4,,,,7,34,7-13,3-4,677,287,21-28,10.3,390,56,7.0,7-60,1,1,0,35:50,13,0,2,0,0,1
85,400757016,Colorado,48,home,1,5,1,0,2,1,18,0,1,12,0,0,1,32,9-15,0-0,558,168,15-24,7.0,390,59,6.6,7-65,0,0,0,35:57,UMass,14,away,0,1,1,82,0,4,2,20,6-16,2-4,397,250,24-42,6.0,147,29,5.1,4-50,2,1,1,24:03,,,,,,
86,400787415,Georgia State,34,away,0,2,8,0,2,2,80,0,4,10,27,0,1,28,8-16,0-0,582,372,32-43,8.7,210,46,4.6,9-75,3,2,1,33:28,New Mexico State,32,home,2,1,3,,,,2,26,6-16,0-2,529,445,31-55,8.1,84,23,3.7,7-45,1,0,1,26:32,4,0,2,-4,0,1
87,400757014,USC,59,home,0,5,13,0,5,3,,,,11,,,,35,1-6,1-1,737,453,30-37,12.2,284,37,7.7,6-67,0,0,0,25:36,Idaho,9,away,0,0,1,92,0,5,3,19,5-17,1-2,311,240,28-45,5.3,71,32,2.2,2-23,0,0,0,34:24,,,,,,
88,400756917,Virginia,27,home,0,2,11,0,1,2,51,0,4,3,,,,22,6-15,1-1,416,289,26-38,7.6,127,30,4.2,9-55,1,1,0,33:23,Notre Dame,34,away,1,1,3,35,0,2,8,20,0-10,2-3,460,207,15-30,6.9,253,34,7.4,4-40,0,0,0,26:37,48,0,4,,,
89,400603870,Vanderbilt,14,home,1,0,6,0,2,1,69,0,3,6,,,,21,7-21,3-4,400,295,24-50,5.9,105,39,2.7,4-20,3,0,3,32:57,Georgia,31,away,0,2,0,29,0,3,7,19,4-13,0-0,422,141,13-25,5.6,281,41,6.9,10-92,1,1,0,27:03,89,1,3,88,1,3
90,400603864,East Carolina,24,away,1,0,15,0,2,3,71,0,3,6,2,0,1,20,10-21,0-0,333,346,37-58,6.0,-13,22,-0.6,9-65,3,2,1,28:53,Florida,31,home,2,1,2,56,0,2,7,17,4-13,1-1,373,205,15-25,8.2,168,38,4.4,12-105,2,1,1,31:07,6,0,3,39,1,1
91,400603868,Oklahoma,31,away,0,1,40,0,4,3,15,0,1,7,5,0,1,20,9-20,1-2,348,187,19-39,4.8,161,48,3.4,9-67,2,0,2,32:40,Tennessee,24,home,0,2,1,74,0,3,6,19,6-18,0-0,254,125,13-31,4.0,129,45,2.9,10-80,1,0,1,27:20,3,0,2,5,0,2
92,400603867,Kentucky,26,away,0,3,,,,0,33,0,2,6,3,0,1,19,4-14,2-2,399,192,21-29,6.6,207,38,5.4,7-74,1,0,1,31:48,South Carolina,22,home,0,1,1,42,0,2,10,22,2-10,1-1,417,222,17-27,8.2,195,34,5.7,5-50,1,0,1,28:12,24,0,2,14,0,1
93,400603860,Middle Tennessee,10,away,0,0,6,0,2,1,82,0,4,4,77,0,2,15,6-19,1-1,275,189,23-43,4.4,86,31,2.8,8-67,4,3,1,27:04,Alabama,37,home,3,3,2,87,0,4,5,28,4-13,2-3,532,312,26-43,7.3,220,39,5.6,5-40,2,0,2,32:56,35,0,3,0,0,1
94,400603866,Fresno State,21,away,2,0,,,,2,77,0,6,3,56,1,1,17,5-15,0-3,316,153,15-24,6.4,163,52,3.1,6-45,4,1,3,34:42,Ole Miss,73,home,1,4,4,29,0,2,13,27,9-14,1-1,607,392,26-37,10.6,215,35,6.1,5-58,3,2,1,25:18,-8,0,1,130,2,3
95,400603865,LSU,21,away,0,3,2,0,1,0,49,0,4,3,,,,16,4-13,0-0,337,71,9-14,5.1,266,47,5.7,9-95,0,0,0,33:12,Mississippi State,19,home,0,1,1,47,0,2,7,27,3-15,1-1,378,335,34-54,6.2,43,26,1.7,5-45,0,0,0,26:48,21,0,1,,,
96,400603861,Toledo,16,away,0,1,28,0,1,1,55,0,3,4,0,0,1,15,7-17,2-3,318,237,21-38,6.2,81,24,3.4,8-55,0,0,0,22:05,Arkansas,12,home,0,1,0,104,0,5,4,30,5-13,1-3,515,412,32-53,7.8,103,31,3.3,9-85,1,0,1,37:55,43,0,1,,,
97,400603863,Jacksonville State,20,away,1,1,,,,1,30,0,1,8,26,0,2,28,8-17,1-2,438,277,26-43,6.4,161,46,3.5,5-36,1,0,1,35:25,Auburn,27,home,0,1,2,46,0,1,9,23,7-12,0-0,401,236,21-32,7.4,165,38,4.3,3-40,3,1,2,23:37,,,,0,0,1
98,400763508,Wisconsin,58,home,1,3,72,0,4,4,28,0,1,16,45,0,3,26,9-16,0-0,451,263,23-36,7.3,188,45,4.2,8-65,1,0,1,36:49,Miami (OH),0,away,0,0,0,93,0,5,0,9,3-15,0-1,157,160,13-34,4.7,-3,24,-0.1,7-72,4,1,3,23:11,-1,0,1,0,0,1
99,400763595,Marshall,10,away,1,1,5,0,3,0,90,0,4,4,23,0,1,10,3-15,0-1,263,106,16-33,3.2,157,25,6.3,16-150,4,2,2,25:04,Ohio,21,home,2,2,1,23,0,1,3,22,6-16,1-1,381,152,14-26,5.8,229,52,4.4,11-101,2,1,1,34:56,47,0,7,13,0,2
100,400787305,Delaware State,13,away,3,0,,,,0,117,0,6,1,,,,1,0-10,0-1,-33,5,3-10,0.5,-38,28,-1.4,6-47,3,2,1,18:53,Kent State,45,home,2,2,3,83,0,3,3,25,4-16,4-7,492,214,18-26,8.2,278,65,4.3,12-114,3,3,0,41:07,11,0,5,10,0,1
101,400756915,Pittsburgh,24,away,1,2,-6,0,1,1,-1,0,1,6,,,,23,7-16,0-1,308,180,18-25,7.2,128,47,2.7,5-30,0,0,0,37:28,Akron,7,home,0,1,0,69,0,3,1,8,2-11,0-0,105,63,7-22,2.9,42,24,1.8,9-85,1,1,0,22:32,,,,,,
102,400787308,Georgia Southern,43,home,1,4,15,0,1,0,49,0,2,11,18,0,3,14,5-12,0-3,420,7,1-4,1.8,413,52,7.9,4-35,0,0,0,29:49,Western Michigan,17,away,0,0,2,27,0,4,3,19,5-12,0-2,252,227,24-36,6.3,25,26,1.0,6-37,4,1,3,30:11,,,,,,
103,400603869,Texas A&M,56,home,0,3,67,0,2,4,97,0,4,8,40,1,1,25,9-14,1-2,503,233,21-29,8.0,270,49,5.5,7-79,1,1,0,31:19,Ball State,23,away,1,2,0,66,0,3,11,19,2-13,1-1,361,121,12-27,4.5,240,38,6.3,3-15,1,0,1,28:41,,,,,,
104,400787119,Wyoming,29,home,0,4,25,0,3,0,,,,3,,,,26,6-15,3-4,462,32,6-17,1.9,430,58,7.4,4-30,1,1,0,33:16,Eastern Michigan,48,away,1,3,3,15,0,1,12,19,7-12,0-0,506,330,18-25,13.2,176,37,4.8,4-45,0,0,0,26:44,2,0,1,,,
105,400787306,Monmouth,10,away,0,1,-1,0,1,0,51,0,3,4,33,0,1,15,4-15,3-4,181,114,19-33,3.5,67,31,2.2,3-16,1,0,1,26:45,Central Michigan,31,home,0,1,3,61,0,3,7,22,12-17,0-0,412,328,25-36,9.1,84,34,2.5,7-75,1,0,1,32:59,2,0,1,0,0,1
106,400787307,Murray State,26,away,2,0,7,0,2,2,155,0,9,8,,,,22,8-20,1-1,373,281,31-49,5.7,92,35,2.6,5-55,3,0,3,33:06,Northern Illinois,57,home,0,3,4,83,0,4,9,30,5-13,1-1,643,389,31-41,9.5,254,43,5.9,5-58,2,2,0,26:54,40,0,3,42,1,3
107,400763506,Penn State,27,home,0,2,71,0,5,1,76,0,2,9,10,0,1,15,6-15,1-3,328,128,14-27,4.7,200,39,5.1,7-65,0,0,0,29:34,Buffalo,14,away,0,0,2,54,0,3,2,15,5-16,2-3,274,205,24-35,5.9,69,33,2.1,14-107,1,0,1,30:26,,,,,,
108,400792601,South Florida,14,away,0,0,46,0,2,2,99,0,4,2,,,,11,1-13,1-1,274,125,12-24,5.2,149,36,4.1,2-21,1,0,1,26:37,Florida State,34,home,0,3,1,56,0,2,10,21,3-13,1-1,441,163,14-26,6.3,278,46,6.0,7-50,0,0,0,33:23,40,0,6,0,0,1
109,400756906,Howard,0,away,0,0,,,,0,121,0,8,,,,,2,0-12,0-0,11,4,2-12,0.3,7,28,0.3,8-65,2,1,1,24:54,Boston College,76,home,1,8,2,41,0,1,10,24,5-7,0-0,483,136,12-15,9.1,347,40,8.7,6-40,0,0,0,27:06,48,0,4,16,1,1
110,400756907,Appalachian State,10,away,0,0,5,0,3,1,205,0,8,4,0,0,2,12,3-16,1-3,297,95,9-28,3.4,202,45,4.5,12-90,4,1,3,30:24,Clemson,41,home,1,1,3,92,0,2,11,22,5-15,1-1,392,252,21-31,8.1,140,44,3.2,9-75,2,0,2,29:36,17,0,3,21,1,3
111,400756914,Eastern Kentucky,0,away,1,0,,,,0,56,0,3,,,,,7,2-12,0-1,112,77,7-21,3.7,35,23,1.5,8-53,0,0,0,19:56,NC State,35,home,0,4,1,21,0,1,5,25,7-13,2-3,443,244,21-30,8.1,199,48,4.1,7-56,1,1,0,40:04,79,0,5,,,
112,400756916,Syracuse,30,home,0,0,,,,2,22,0,1,12,46,1,3,15,1-9,0-0,370,221,8-14,15.8,149,37,4.0,4-30,0,0,0,25:45,Wake Forest,17,away,0,1,1,33,0,1,5,23,7-16,1-1,419,373,30-45,8.3,46,32,1.4,6-52,3,0,3,34:15,-2,0,1,,,
113,400756918,Furman,3,away,0,0,,,,0,21,0,1,3,,,,17,3-15,2-3,254,118,9-26,4.5,136,41,3.3,6-50,3,1,2,30:38,Virginia Tech,42,home,1,3,2,28,0,2,6,25,4-12,2-2,583,284,19-31,9.2,299,41,7.3,11-114,0,0,0,29:22,0,0,1,18,1,2
114,400756912,Florida Atlantic,20,home,0,1,-1,0,1,1,112,0,6,8,,,,22,7-14,1-1,389,166,19-34,4.9,223,33,6.8,8-71,5,3,2,24:48,Miami,44,away,3,4,1,22,0,1,14,27,3-13,3-3,526,300,22-34,8.8,226,44,5.1,8-64,0,0,0,35:12,,,,3,0,2
115,400756910,Tulane,10,away,1,0,,,,1,112,0,5,4,,,,18,6-15,0-2,248,177,15-33,5.4,71,33,2.2,4-34,2,1,1,26:05,Georgia Tech,65,home,1,6,3,34,0,1,9,28,6-9,2-2,571,132,8-10,13.2,439,56,7.8,2-24,1,1,0,33:55,61,0,2,0,0,1
116,400756913,North Carolina A&T,14,away,0,2,,,,1,71,0,5,2,,,,18,7-15,0-1,273,118,9-22,5.4,155,41,3.8,2-10,3,1,2,29:38,North Carolina,53,home,1,4,3,75,0,3,9,24,8-13,1-1,463,248,20-27,9.2,215,44,4.9,5-50,0,0,0,30:22,16,0,2,20,0,2
117,400756908,North Carolina Central,0,away,0,0,-1,0,1,0,149,0,8,,,,,9,1-14,0-0,186,132,13-29,4.6,54,27,2.0,9-45,0,0,0,25:49,Duke,55,home,0,4,3,16,0,1,13,30,10-16,0-0,655,367,19-26,14.1,288,59,4.9,3-34,0,0,0,34:11,14,0,3,,,
118,400760492,Connecticut,22,home,0,2,,,,0,12,0,1,10,0,0,1,23,7-15,0-0,415,270,19-25,10.8,145,46,3.2,7-50,1,1,0,39:00,Army,17,away,1,1,1,74,0,5,5,9,2-8,0-1,265,85,3-8,10.6,180,33,5.5,6-60,1,0,1,21:00,,,,,,
119,400763502,Maryland,27,home,0,0,82,1,2,2,19,0,1,9,7,0,1,16,3-13,0-1,341,185,16-33,5.6,156,26,6.0,6-57,4,1,3,22:03,Bowling Green,48,away,1,1,6,51,0,3,6,35,8-18,2-4,692,491,36-55,8.9,201,50,4.0,10-80,1,0,1,37:57,13,0,2,38,0,3
120,400763411,Central Arkansas,8,away,0,0,-3,0,1,1,91,0,4,,37,0,1,12,2-15,2-3,220,128,14-25,5.1,92,39,2.4,7-58,0,0,0,29:30,Oklahoma State,32,home,0,1,3,64,0,2,8,25,7-16,1-1,578,414,25-39,10.6,164,35,4.7,8-65,1,0,1,30:30,1,0,4,,,
121,400763414,UT San Antonio,3,home,0,0,5,0,2,0,117,0,7,3,,,,14,3-14,0-2,229,192,23-37,5.2,37,25,1.5,12-92,0,0,0,24:55,Kansas State,30,away,0,3,0,72,0,2,12,22,7-14,0-0,418,243,12-23,10.6,175,44,4.0,9-85,0,0,0,35:05,1,0,3,,,
122,400763408,Lamar,31,away,1,3,,,,1,103,0,5,7,51,0,3,19,4-13,0-0,340,167,18-30,5.6,173,43,4.0,15-117,2,1,1,33:05,Baylor,66,home,1,5,4,55,0,3,10,38,3-11,3-4,785,373,26-38,9.8,412,56,7.4,12-93,4,1,3,26:55,5,0,1,-7,0,1
123,400763413,Rice,28,away,1,2,,,,2,46,0,1,4,,,,30,14-21,1-1,462,234,23-38,6.2,228,58,3.9,6-55,5,2,3,44:02,Texas,42,home,2,2,2,60,0,2,6,11,3-8,0-0,277,128,5-10,12.8,149,28,5.3,4-42,1,1,0,15:58,175,1,4,66,0,3
124,400763409,Iowa,31,away,0,1,34,0,2,3,29,0,2,7,11,0,1,22,7-14,1-1,475,215,15-25,8.6,260,45,5.8,6-50,1,1,0,33:22,Iowa State,17,home,1,0,2,44,0,2,5,18,4-14,0-1,310,247,19-35,7.1,63,27,2.3,4-45,1,0,1,26:38,0,0,1,,,
125,400763415,UTEP,20,away,0,1,30,0,2,1,102,0,5,8,,,,18,6-18,1-2,414,187,19-31,6.0,227,46,4.9,8-80,2,2,0,40:15,Texas Tech,69,home,2,5,4,37,0,2,15,29,5-11,1-1,674,445,23-42,10.6,229,30,7.6,4-38,0,0,0,19:45,45,0,4,,,
126,400763410,Memphis,55,away,0,5,13,0,4,2,23,0,1,13,,,,34,5-9,0-0,651,370,24-27,13.7,281,52,5.4,7-58,3,3,0,28:26,Kansas,23,home,3,2,0,76,0,4,11,23,8-20,0-1,359,165,18-38,4.3,194,46,4.2,7-68,0,0,0,31:34,-3,0,1,,,
127,400763412,Stephen F. Austin,7,away,0,1,-2,0,1,0,89,0,4,1,14,0,1,8,2-16,0-2,167,21,13-28,0.8,146,29,5.0,2-25,3,1,2,27:07,TCU,70,home,1,4,5,,,,10,30,11-14,0-0,627,403,26-37,10.9,224,45,5.0,3-43,1,0,1,32:53,73,0,3,57,1,2
128,400763416,Liberty,17,away,0,1,3,0,1,1,106,0,5,5,,,,17,3-12,0-1,372,280,21-33,8.5,92,28,3.3,4-26,0,0,0,30:33,West Virginia,41,home,0,2,3,25,0,1,11,25,8-14,0-0,485,313,27-32,9.8,172,45,3.8,6-58,0,0,0,29:27,36,0,3,,,
129,400603862,Arkansas State,20,home,0,0,2,0,2,2,105,0,3,8,64,0,4,18,6-17,1-1,217,124,14-30,4.1,93,45,2.1,7-80,3,0,3,32:00,Missouri,27,away,0,0,3,55,0,3,9,19,5-15,0-0,288,148,16-37,4.0,140,34,4.1,9-75,3,0,3,28:00,10,0,2,44,0,3
130,400787981,Utah,24,home,1,3,37,0,5,0,17,0,1,6,0,0,2,21,6-14,1-1,327,132,17-22,6.0,195,44,4.4,5-43,0,0,0,33:52,Utah State,14,away,0,0,2,13,0,1,2,21,8-15,0-0,373,256,22-35,7.3,117,32,3.7,6-61,3,1,2,26:08,19,0,3,,,
131,400787118,BYU,35,home,0,2,7,0,2,2,15,0,1,5,76,1,3,16,8-18,1-1,381,309,17-29,10.7,72,39,1.8,5-54,2,0,2,31:09,Boise State,24,away,0,2,1,78,0,4,6,17,2-12,0-0,361,297,25-38,7.8,64,31,2.1,11-76,3,0,3,28:51,,,,29,0,2
132,400763499,Minnesota,23,away,2,0,9,0,2,2,71,0,3,11,-3,0,2,23,6-19,1-2,413,233,23-45,5.2,180,41,4.4,8-60,2,2,0,29:52,Colorado State,20,home,2,1,1,,,,8,14,7-19,1-1,314,142,16-32,4.4,172,41,4.2,10-86,4,2,2,30:08,38,0,6,,,
133,400764863,Tulsa,40,away,1,2,0,0,1,2,,,,16,14,0,1,31,9-18,0-1,600,321,16-30,10.7,279,59,4.7,7-56,1,1,0,30:56,New Mexico,21,home,1,2,1,110,0,5,3,18,4-15,2-3,390,166,11-21,7.9,224,47,4.8,14-154,2,1,1,29:04,,,,,,
134,400787117,San José State,16,away,0,1,,,,1,,,,4,24,0,1,13,5-13,0-0,290,140,18-33,4.2,150,20,7.5,8-51,2,0,2,23:55,Air Force,37,home,0,5,0,,,,7,23,6-17,3-3,452,24,3-11,2.2,428,69,6.2,5-48,1,0,1,36:05,17,0,1,1,0,2
135,400757022,California,35,home,0,2,15,0,2,3,21,0,1,5,0,0,3,24,2-10,1-1,485,321,17-25,12.8,164,36,4.6,5-50,1,0,1,25:50,San Diego State,7,away,0,0,1,122,0,4,1,16,9-20,0-0,325,173,14-32,5.4,152,43,3.5,12-136,2,0,2,34:10,2,0,1,0,0,1
136,400757015,UCLA,37,away,1,2,47,0,3,1,59,0,2,13,23,1,1,31,8-19,1-3,528,245,24-51,4.8,283,46,6.2,9-82,3,0,3,30:27,UNLV,3,home,0,0,0,27,0,2,3,11,2-15,0-3,237,56,6-23,2.4,181,43,4.2,8-85,2,1,1,29:33,-2,0,1,96,0,3
137,400756892,Arizona,44,away,0,4,26,0,1,2,,,,8,0,0,1,25,3-13,1-3,571,281,25-35,8.0,290,43,6.7,3-30,1,1,0,27:42,Nevada,20,home,1,0,2,34,0,1,8,15,6-18,0-1,328,160,18-34,4.7,168,42,4.0,9-105,1,0,1,32:18,,,,,,
138,400763505,Ohio State,38,home,2,4,45,0,3,0,25,0,1,8,0,0,2,26,8-17,1-3,363,181,20-34,5.3,182,49,3.7,7-55,0,0,0,35:32,Hawai'i,0,away,0,0,0,58,0,4,,12,2-14,1-2,165,85,8-26,3.3,80,35,2.3,6-36,4,2,2,24:28,8,0,2,,,
139,400756911,Houston,34,away,2,0,,,,3,148,1,4,10,58,0,2,25,11-22,2-3,462,236,23-35,6.7,226,57,4.0,7-78,1,0,1,33:15,Louisville,31,home,0,2,2,96,0,5,7,24,5-11,0-0,395,325,27-45,7.2,70,26,2.7,9-80,4,2,2,26:45,24,0,2,59,0,1
140,400757018,Oregon,28,away,0,2,98,1,4,1,88,0,5,4,25,0,1,26,4-13,2-6,432,309,22-39,7.9,123,43,2.9,9-56,2,0,2,26:34,Michigan State,31,home,0,2,2,47,0,2,7,21,3-12,2-2,389,192,20-32,6.0,197,37,5.3,2-15,1,0,1,33:26,,,,30,0,2
141,400757021,Washington State,37,away,2,0,16,0,2,4,67,0,4,13,2,0,1,28,3-13,1-4,559,478,47-66,7.2,81,16,5.1,6-55,0,0,0,28:09,Rutgers,34,home,0,1,1,195,1,10,8,26,5-10,1-1,402,204,23-29,7.0,198,37,5.4,11-100,3,2,1,31:51,56,1,2,,,
142,400757019,Oregon State,7,away,1,0,3,0,1,1,57,0,3,1,0,0,1,12,1-11,0-2,138,79,9-20,4.0,59,33,1.8,8-62,1,1,0,21:59,Michigan,35,home,1,4,0,11,0,1,9,21,6-13,1-1,405,180,18-26,6.9,225,48,4.7,10-105,2,1,1,38:01,14,0,3,,,
143,400763501,Florida International,22,away,0,0,17,0,3,3,44,0,3,2,0,0,1,24,7-19,1-3,406,283,24-47,6.0,123,33,3.7,8-54,3,2,1,26:50,Indiana,36,home,2,2,1,93,0,4,12,25,7-18,1-2,439,234,19-33,7.1,205,52,3.9,11-110,1,0,1,33:10,9,0,1,96,1,1
144,400763503,South Alabama,9,away,0,0,1,0,1,1,91,0,5,3,0,0,1,18,7-16,0-2,332,313,26-45,7.0,19,24,0.8,7-67,3,2,1,26:26,Nebraska,48,home,2,3,3,,,,12,31,5-9,0-0,561,303,26-38,8.0,258,37,7.0,7-80,1,0,1,33:34,,,,21,0,1
145,400763500,Western Illinois,0,away,3,0,-1,0,2,0,32,0,2,,0,0,1,5,1-15,0-2,141,43,11-24,1.8,98,30,3.3,4-37,2,0,2,21:35,Illinois,44,home,0,2,2,,,,14,27,9-18,3-3,500,353,38-54,6.5,147,40,3.7,3-25,4,3,1,38:25,28,1,4,54,0,2
146,400763504,Eastern Illinois,0,away,1,0,,,,0,128,0,7,,,,,8,0-11,1-4,138,68,10-20,3.4,70,29,2.4,3-17,2,0,2,22:55,Northwestern,41,home,0,3,1,24,0,1,11,28,10-17,0-2,496,152,11-16,9.5,344,69,5.0,3-26,1,1,0,37:05,-2,0,2,94,1,2
147,400763507,Indiana State,14,away,2,0,-1,0,1,2,65,0,3,2,,,,19,3-16,2-4,362,194,18-37,5.2,168,41,4.1,8-63,3,1,2,30:32,Purdue,38,home,1,1,4,26,0,1,8,24,5-15,1-2,540,289,20-36,8.0,251,45,5.6,5-42,2,2,0,27:25,-4,0,1,4,0,2
148,400757023,UCF,7,away,0,0,,,,1,119,0,5,1,,,,15,4-14,1-3,181,142,14-36,3.9,39,29,1.3,2-19,2,1,1,24:25,Stanford,31,home,1,1,3,17,0,1,7,21,6-15,2-3,491,361,18-30,12.0,130,41,3.2,12-137,0,0,0,35:35,32,0,2,10,0,1
149,400757020,Sacramento State,0,away,1,0,,,,0,97,0,4,0,,,,11,6-18,0-1,212,201,20-38,5.3,11,26,0.4,8-75,1,0,1,33:51,Washington,49,home,0,5,2,40,0,1,7,23,3-11,2-4,544,326,17-25,13.0,218,36,6.1,3-30,1,1,0,26:09,23,0,3,5,0,1
150,400756893,Cal Poly,21,away,1,2,0,0,1,1,21,0,1,3,0,0,1,20,8-19,2-3,330,46,4-8,5.8,284,71,4.0,6-55,0,0,0,32:22,Arizona State,35,home,0,2,3,120,0,4,5,28,7-15,1-2,531,283,23-35,8.1,248,45,5.5,3-45,2,1,1,27:38,4,0,5,,,
151,400763597,SMU,31,home,2,2,24,0,2,2,34,0,2,7,0,0,2,27,9-15,0-2,444,171,17-24,7.1,273,53,5.2,6-50,3,3,0,35:50,North Texas,13,away,3,1,0,36,0,2,7,17,6-16,1-1,240,128,16-34,3.8,112,33,3.4,7-73,4,2,2,24:10,18,0,2,,,
152,400763599,Western Kentucky,41,home,1,2,37,0,3,1,152,1,4,15,0,0,1,24,4-13,1-1,585,441,28-38,11.6,144,34,4.2,10-105,1,1,0,29:46,Louisiana Tech,38,away,1,3,2,167,0,8,8,28,6-14,1-3,580,357,28-49,7.3,223,31,7.2,5-40,2,1,1,30:14,,,,,,
153,400764862,Cincinnati,26,home,1,1,,,,2,78,0,4,8,,,,34,7-11,0-0,557,427,30-52,8.2,130,31,4.2,5-51,5,1,4,28:26,Temple,34,away,1,1,2,150,1,4,10,13,5-13,0-0,296,81,13-20,4.1,215,36,6.0,12-112,1,1,0,31:34,-1,0,1,78,0,4
154,400763594,Presbyterian College,10,away,1,1,1,0,2,0,102,0,5,4,,,,8,1-13,0-0,112,9,3-17,0.5,103,41,2.5,6-39,1,0,1,28:40,Charlotte,34,home,0,1,3,49,0,3,10,23,8-16,0-0,475,283,20-29,9.8,192,46,4.2,6-57,1,1,0,31:20,-10,0,5,-1,0,1
155,400787416,Northwestern State,17,away,0,1,-1,0,1,1,129,0,7,5,,,,21,8-17,2-5,369,135,9-16,8.4,234,55,4.3,5-44,0,0,0,34:39,Louisiana,44,home,0,6,0,61,0,3,8,21,6-9,0-0,547,187,7-9,20.8,360,42,8.6,5-35,0,0,0,25:21,8,0,1,,,
156,400787417,Nicholls,0,away,0,0,11,0,1,0,69,0,8,0,,,,15,3-15,0-1,260,101,10-19,5.3,159,44,3.6,10-102,2,2,0,29:01,Louisiana Monroe,47,home,2,3,3,22,0,1,9,27,9-16,1-1,593,391,28-38,10.3,202,38,5.3,18-158,0,0,0,30:59,30,0,2,,,
157,400787419,Charleston Southern,16,away,0,0,,,,2,75,0,4,2,,,,22,8-21,2-4,374,111,10-28,4.0,263,60,4.4,10-85,1,1,0,39:58,Troy,44,home,1,3,2,27,0,2,8,18,4-11,0-1,374,249,19-28,8.9,125,28,4.5,7-62,0,0,0,20:02,77,1,5,,,
158,400787418,Prairie View,24,away,2,1,,,,2,125,0,3,6,,,,25,6-16,1-3,402,323,29-45,7.2,79,37,2.1,6-70,2,2,0,33:10,Texas State,63,home,2,5,3,79,0,3,7,29,6-11,1-1,649,333,18-22,15.1,316,50,6.3,9-113,2,2,0,26:50,101,1,3,,,
159,400763598,Southern Mississippi,52,home,0,3,28,0,5,3,42,0,2,10,76,1,1,24,7-14,0-0,514,275,22-40,6.9,239,30,8.0,6-70,1,0,1,22:52,Austin Peay,6,away,0,0,1,127,0,8,0,12,2-16,2-3,189,93,11-18,5.2,96,48,2.0,4-38,1,0,1,37:08,0,0,1,32,0,1
160,400763596,Old Dominion,24,home,1,3,1,0,2,0,63,0,3,6,,,,24,6-15,2-3,460,122,12-22,5.5,338,59,5.7,6-51,1,0,1,34:37,Norfolk State,10,away,0,0,0,81,0,4,4,14,4-13,1-3,266,163,16-36,4.5,103,23,4.5,3-37,1,1,0,25:23,51,0,1,1,0,1
161,400764869,Temple,25,away,1,1,28,0,4,1,44,0,3,11,0,0,1,24,8-19,0-1,458,391,28-49,8.0,67,37,1.8,7-70,3,1,2,35:09,UMass,23,home,1,0,3,111,0,7,5,20,3-17,2-4,438,393,29-55,7.1,45,25,1.8,12-106,2,1,1,24:51,,,,7,0,2
162,400763604,UTEP,50,away,0,3,64,1,1,3,77,0,3,6,0,0,1,27,7-15,0-0,544,273,25-34,8.0,271,43,6.3,11-90,2,1,1,35:38,New Mexico State,47,home,1,2,3,29,0,2,11,21,4-13,0-0,541,285,14-28,10.2,256,35,7.3,14-147,1,0,1,24:22,30,0,2,41,1,1
163,400787442,Wofford,38,away,0,4,0,0,1,0,138,0,3,8,0,0,2,17,3-9,0-1,398,72,4-6,12.0,326,44,7.4,3-24,2,2,0,27:02,Idaho,41,home,2,3,1,42,0,2,11,22,6-15,3-3,532,334,25-34,9.8,198,43,4.6,6-75,2,0,2,32:58,,,,,,
